Year,UNIT_MEASURE,Regions,Sex,Area,Age,Value
2014,Percent,Kyzylorda,,,55-64,17.6
2014,Percent,Kyzylorda,,,65 and older,90.8
2014,Percent,Mangistau,,,16-24,11.3
2014,Percent,Mangistau,,,25-28,6.2
2014,Percent,Mangistau,,,29-34,6.2
2014,Percent,Mangistau,,,35-44,7.4
2014,Percent,Mangistau,,,45-54,7.5
2014,Percent,Mangistau,,,55-64,5.1
2014,Percent,Mangistau,,,65 and older,4.2
2014,Percent,Ontustik Kazakhstan,,,Y15,100.0
2014,Percent,Ontustik Kazakhstan,,,16-24,24.0
2014,Percent,Ontustik Kazakhstan,,,25-28,22.2
2014,Percent,Ontustik Kazakhstan,,,29-34,23.4
2014,Percent,Ontustik Kazakhstan,,,35-44,21.3
2014,Percent,Ontustik Kazakhstan,,,45-54,22.1
2014,Percent,Ontustik Kazakhstan,,,55-64,20.9
2014,Percent,Ontustik Kazakhstan,,,65 and older,2.2
2014,Percent,Pavlodar,,,Y15,97.2
2014,Percent,Pavlodar,,,16-24,44.8
2014,Percent,Pavlodar,,,25-28,24.9
2014,Percent,Pavlodar,,,29-34,27.8
2014,Percent,Pavlodar,,,35-44,25.6
2014,Percent,Pavlodar,,,45-54,26.7
2014,Percent,Pavlodar,,,55-64,46.0
2014,Percent,Pavlodar,,,65 and older,97.3
2014,Percent,Soltustik Kazakhstan,,,Y15,100.0
2014,Percent,Soltustik Kazakhstan,,,16-24,39.7
2014,Percent,Soltustik Kazakhstan,,,25-28,28.8
2014,Percent,Soltustik Kazakhstan,,,29-34,30.9
2014,Percent,Soltustik Kazakhstan,,,35-44,31.1
2014,Percent,Soltustik Kazakhstan,,,45-54,32.2
2014,Percent,Soltustik Kazakhstan,,,55-64,48.2
2014,Percent,Soltustik Kazakhstan,,,65 and older,92.7
2014,Percent,Shygys Kazakhstan,,,Y15,100.0
2014,Percent,Shygys Kazakhstan,,,16-24,42.0
2014,Percent,Shygys Kazakhstan,,,25-28,28.6
2014,Percent,Shygys Kazakhstan,,,29-34,28.2
2014,Percent,Shygys Kazakhstan,,,35-44,29.2
2014,Percent,Shygys Kazakhstan,,,45-54,33.0
2014,Percent,Shygys Kazakhstan,,,55-64,41.3
2014,Percent,Shygys Kazakhstan,,,65 and older,80.3
2014,Percent,Nur-Sultan city,,,16-24,36.9
2014,Percent,Nur-Sultan city,,,25-28,22.9
2014,Percent,Nur-Sultan city,,,29-34,20.7
2014,Percent,Nur-Sultan city,,,35-44,21.8
2014,Percent,Nur-Sultan city,,,45-54,21.2
2014,Percent,Nur-Sultan city,,,55-64,11.9
2014,Percent,Nur-Sultan city,,,65 and older,35.6
2014,Percent,Almaty city,,,16-24,16.7
2014,Percent,Almaty city,,,25-28,14.0
2014,Percent,Almaty city,,,29-34,14.5
2014,Percent,Almaty city,,,35-44,16.1
2014,Percent,Almaty city,,,45-54,12.0
2014,Percent,Almaty city,,,55-64,13.2
2014,Percent,Almaty city,,,65 and older,29.7
2015,Percent,,,,,22.9
2015,Percent,Akmola,,,,23.3
2015,Percent,Aktobe,,,,19.3
2015,Percent,Almaty,,,,26.3
2015,Percent,Atyrau,,,,7.0
2015,Percent,Batys Kazakhstan,,,,31.0
2015,Percent,Zhambyl,,,,36.8
2015,Percent,Karagandy,,,,22.6
2015,Percent,Kostanay,,,,38.1
2015,Percent,Kyzylorda,,,,23.1
2015,Percent,Mangistau,,,,5.4
2015,Percent,Ontustik Kazakhstan,,,,15.4
2015,Percent,Pavlodar,,,,25.9
2015,Percent,Soltustik Kazakhstan,,,,35.2
2015,Percent,Shygys Kazakhstan,,,,26.2
2015,Percent,Nur-Sultan city,,,,26.4
2015,Percent,Almaty city,,,,11.4
2015,Percent,,Male,,,22.7
2015,Percent,Akmola,Male,,,22.2
2015,Percent,Aktobe,Male,,,18.1
2015,Percent,Almaty,Male,,,28.6
2015,Percent,Atyrau,Male,,,7.6
2015,Percent,Batys Kazakhstan,Male,,,32.1
2015,Percent,Zhambyl,Male,,,38.0
2015,Percent,Karagandy,Male,,,20.8
2015,Percent,Kostanay,Male,,,33.1
2015,Percent,Kyzylorda,Male,,,25.1
2015,Percent,Mangistau,Male,,,5.5
2015,Percent,Ontustik Kazakhstan,Male,,,16.3
2015,Percent,Pavlodar,Male,,,23.0
2015,Percent,Soltustik Kazakhstan,Male,,,31.2
2015,Percent,Shygys Kazakhstan,Male,,,25.6
2015,Percent,Nur-Sultan city,Male,,,27.1
2015,Percent,Almaty city,Male,,,11.7
2015,Percent,,Female,,,23.2
2015,Percent,Akmola,Female,,,24.4
2015,Percent,Aktobe,Female,,,20.6
2015,Percent,Almaty,Female,,,23.9
2015,Percent,Atyrau,Female,,,6.4
2015,Percent,Batys Kazakhstan,Female,,,29.7
2015,Percent,Zhambyl,Female,,,35.5
2015,Percent,Karagandy,Female,,,24.6
2015,Percent,Kostanay,Female,,,43.1
2015,Percent,Kyzylorda,Female,,,20.8
2015,Percent,Mangistau,Female,,,5.4
2015,Percent,Ontustik Kazakhstan,Female,,,14.3
2015,Percent,Pavlodar,Female,,,28.8
2015,Percent,Soltustik Kazakhstan,Female,,,39.3
2015,Percent,Shygys Kazakhstan,Female,,,26.9
2015,Percent,Nur-Sultan city,Female,,,25.8
2015,Percent,Almaty city,Female,,,11.1
2015,Percent,,,Population of urban areas,,16.9
2015,Percent,Akmola,,Population of urban areas,,16.2
2015,Percent,Aktobe,,Population of urban areas,,12.2
2015,Percent,Almaty,,Population of urban areas,,17.7
2015,Percent,Atyrau,,Population of urban areas,,3.0
2015,Percent,Batys Kazakhstan,,Population of urban areas,,13.1
2015,Percent,Zhambyl,,Population of urban areas,,26.3
2015,Percent,Karagandy,,Population of urban areas,,21.4
2015,Percent,Kostanay,,Population of urban areas,,30.6
2015,Percent,Kyzylorda,,Population of urban areas,,16.2
2015,Percent,Mangistau,,Population of urban areas,,7.4
2015,Percent,Ontustik Kazakhstan,,Population of urban areas,,14.0
2015,Percent,Pavlodar,,Population of urban areas,,13.2
2015,Percent,Soltustik Kazakhstan,,Population of urban areas,,23.7
2015,Percent,Shygys Kazakhstan,,Population of urban areas,,15.5
2015,Percent,Nur-Sultan city,,Population of urban areas,,26.4
2015,Percent,Almaty city,,Population of urban areas,,11.4
2015,Percent,,,Population of rural areas,,30.8
2015,Percent,Akmola,,Population of rural areas,,29.7
2015,Percent,Aktobe,,Population of rural areas,,30.9
2015,Percent,Almaty,,Population of rural areas,,29.0
2015,Percent,Atyrau,,Population of rural areas,,11.1
2015,Percent,Batys Kazakhstan,,Population of rural areas,,46.5
2015,Percent,Zhambyl,,Population of rural areas,,43.6
2015,Percent,Karagandy,,Population of rural areas,,27.2
2015,Percent,Kostanay,,Population of rural areas,,46.0
2015,Percent,Kyzylorda,,Population of rural areas,,27.8
2015,Percent,Mangistau,,Population of rural areas,,3.1
2015,Percent,Ontustik Kazakhstan,,Population of rural areas,,16.4
2015,Percent,Pavlodar,,Population of rural areas,,51.7
2015,Percent,Soltustik Kazakhstan,,Population of rural areas,,43.0
2015,Percent,Shygys Kazakhstan,,Population of rural areas,,42.0
2015,Percent,,,,Y15,93.9
2015,Percent,,,,16-24,25.2
2015,Percent,,,,25-28,21.7
2015,Percent,,,,29-34,21.1
2015,Percent,,,,35-44,21.4
2015,Percent,,,,45-54,22.2
2015,Percent,,,,55-64,26.7
2015,Percent,,,,65 and older,72.0
2015,Percent,Akmola,,,Y15,84.9
2015,Percent,Akmola,,,16-24,25.4
2015,Percent,Akmola,,,25-28,21.3
2015,Percent,Akmola,,,29-34,22.1
2015,Percent,Akmola,,,35-44,22.2
2015,Percent,Akmola,,,45-54,20.9
2015,Percent,Akmola,,,55-64,23.7
2015,Percent,Akmola,,,65 and older,83.7
2015,Percent,Aktobe,,,16-24,22.7
2015,Percent,Aktobe,,,25-28,18.2
2015,Percent,Aktobe,,,29-34,20.4
2015,Percent,Aktobe,,,35-44,17.8
2015,Percent,Aktobe,,,45-54,18.8
2015,Percent,Aktobe,,,55-64,18.1
2015,Percent,Aktobe,,,65 and older,34.7
2015,Percent,Almaty,,,Y15,100.0
2015,Percent,Almaty,,,16-24,27.0
2015,Percent,Almaty,,,25-28,24.8
2015,Percent,Almaty,,,29-34,23.6
2015,Percent,Almaty,,,35-44,27.5
2015,Percent,Almaty,,,45-54,27.0
2015,Percent,Almaty,,,55-64,26.7
2015,Percent,Almaty,,,65 and older,33.8
2015,Percent,Atyrau,,,16-24,8.1
2015,Percent,Atyrau,,,25-28,5.8
2015,Percent,Atyrau,,,29-34,6.7
2015,Percent,Atyrau,,,35-44,6.4
2015,Percent,Atyrau,,,45-54,8.5
2015,Percent,Atyrau,,,55-64,5.6
2015,Percent,Batys Kazakhstan,,,16-24,34.8
2015,Percent,Batys Kazakhstan,,,25-28,27.9
2015,Percent,Batys Kazakhstan,,,29-34,27.8
2015,Percent,Batys Kazakhstan,,,35-44,28.5
2015,Percent,Batys Kazakhstan,,,45-54,32.0
2015,Percent,Batys Kazakhstan,,,55-64,36.5
2015,Percent,Batys Kazakhstan,,,65 and older,66.7
2015,Percent,Zhambyl,,,Y15,80.5
2015,Percent,Zhambyl,,,16-24,51.7
2015,Percent,Zhambyl,,,25-28,34.7
2015,Percent,Zhambyl,,,29-34,32.6
2015,Percent,Zhambyl,,,35-44,33.1
2015,Percent,Zhambyl,,,45-54,30.9
2015,Percent,Zhambyl,,,55-64,43.0
2015,Percent,Zhambyl,,,65 and older,84.1
2015,Percent,Karagandy,,,Y15,100.0
2015,Percent,Karagandy,,,16-24,30.3
2015,Percent,Karagandy,,,25-28,22.1
2015,Percent,Karagandy,,,29-34,21.6
2015,Percent,Karagandy,,,35-44,20.2
2015,Percent,Karagandy,,,45-54,19.1
2015,Percent,Karagandy,,,55-64,23.2
2015,Percent,Karagandy,,,65 and older,73.3
2015,Percent,Kostanay,,,Y15,100.0
2015,Percent,Kostanay,,,16-24,41.5
2015,Percent,Kostanay,,,25-28,35.7
2015,Percent,Kostanay,,,29-34,37.3
2015,Percent,Kostanay,,,35-44,34.6
2015,Percent,Kostanay,,,45-54,34.2
2015,Percent,Kostanay,,,55-64,44.9
2015,Percent,Kostanay,,,65 and older,87.2
2015,Percent,Kyzylorda,,,16-24,26.6
2015,Percent,Kyzylorda,,,25-28,21.4
2015,Percent,Kyzylorda,,,29-34,20.8
2015,Percent,Kyzylorda,,,35-44,24.4
2015,Percent,Kyzylorda,,,45-54,22.5
2015,Percent,Kyzylorda,,,55-64,20.9
2015,Percent,Kyzylorda,,,65 and older,100.0
2015,Percent,Mangistau,,,16-24,9.3
2015,Percent,Mangistau,,,25-28,4.8
2015,Percent,Mangistau,,,29-34,4.0
2015,Percent,Mangistau,,,35-44,6.2
2015,Percent,Mangistau,,,45-54,5.0
2015,Percent,Mangistau,,,55-64,3.0
2015,Percent,Mangistau,,,65 and older,7.2
2015,Percent,Ontustik Kazakhstan,,,16-24,16.4
2015,Percent,Ontustik Kazakhstan,,,25-28,15.2
2015,Percent,Ontustik Kazakhstan,,,29-34,12.8
2015,Percent,Ontustik Kazakhstan,,,35-44,15.6
2015,Percent,Ontustik Kazakhstan,,,45-54,16.0
2015,Percent,Ontustik Kazakhstan,,,55-64,19.2
2015,Percent,Ontustik Kazakhstan,,,65 and older,13.7
2015,Percent,Pavlodar,,,Y15,100.0
2015,Percent,Pavlodar,,,16-24,38.2
2015,Percent,Pavlodar,,,25-28,18.0
2015,Percent,Pavlodar,,,29-34,23.5
2015,Percent,Pavlodar,,,35-44,19.1
2015,Percent,Pavlodar,,,45-54,25.3
2015,Percent,Pavlodar,,,55-64,35.2
2015,Percent,Pavlodar,,,65 and older,96.9
2015,Percent,Soltustik Kazakhstan,,,Y15,100.0
2015,Percent,Soltustik Kazakhstan,,,16-24,38.7
2015,Percent,Soltustik Kazakhstan,,,25-28,26.1
2015,Percent,Soltustik Kazakhstan,,,29-34,29.0
2015,Percent,Soltustik Kazakhstan,,,35-44,27.7
2015,Percent,Soltustik Kazakhstan,,,45-54,30.7
2015,Percent,Soltustik Kazakhstan,,,55-64,48.5
2015,Percent,Soltustik Kazakhstan,,,65 and older,94.4
2015,Percent,Shygys Kazakhstan,,,Y15,75.7
2015,Percent,Shygys Kazakhstan,,,16-24,28.3
2015,Percent,Shygys Kazakhstan,,,25-28,25.2
2015,Percent,Shygys Kazakhstan,,,29-34,23.0
2015,Percent,Shygys Kazakhstan,,,35-44,25.6
2015,Percent,Shygys Kazakhstan,,,45-54,28.9
2015,Percent,Shygys Kazakhstan,,,55-64,26.9
2015,Percent,Shygys Kazakhstan,,,65 and older,52.8
2015,Percent,Nur-Sultan city,,,16-24,41.4
2015,Percent,Nur-Sultan city,,,25-28,28.7
2015,Percent,Nur-Sultan city,,,29-34,23.5
2015,Percent,Nur-Sultan city,,,35-44,24.8
2015,Percent,Nur-Sultan city,,,45-54,23.9
2015,Percent,Nur-Sultan city,,,55-64,17.9
2015,Percent,Nur-Sultan city,,,65 and older,18.5
2015,Percent,Almaty city,,,16-24,12.2
2015,Percent,Almaty city,,,25-28,13.6
2015,Percent,Almaty city,,,29-34,12.1
2015,Percent,Almaty city,,,35-44,11.1
2015,Percent,Almaty city,,,45-54,10.5
2015,Percent,Almaty city,,,55-64,8.4
2015,Percent,Almaty city,,,65 and older,9.8
2016,Percent,,,,,18.6
2016,Percent,Akmola,,,,17.9
2016,Percent,Aktobe,,,,15.4
2016,Percent,Almaty,,,,16.2
2016,Percent,Atyrau,,,,5.1
2016,Percent,Batys Kazakhstan,,,,29.6
2016,Percent,Zhambyl,,,,33.1
2016,Percent,Karagandy,,,,17.4
2016,Percent,Kostanay,,,,35.6
2016,Percent,Kyzylorda,,,,16.1
2016,Percent,Mangistau,,,,3.0
2016,Percent,Ontustik Kazakhstan,,,,10.0
2016,Percent,Pavlodar,,,,25.7
2016,Percent,Soltustik Kazakhstan,,,,28.6
2016,Percent,Shygys Kazakhstan,,,,19.4
2016,Percent,Nur-Sultan city,,,,17.2
2016,Percent,Almaty city,,,,17.2
2016,Percent,,Male,,,18.3
2016,Percent,Akmola,Male,,,18.0
2016,Percent,Aktobe,Male,,,14.3
2016,Percent,Almaty,Male,,,18.5
2016,Percent,Atyrau,Male,,,6.4
2016,Percent,Batys Kazakhstan,Male,,,30.2
2016,Percent,Zhambyl,Male,,,33.5
2016,Percent,Karagandy,Male,,,15.6
2016,Percent,Kostanay,Male,,,32.3
2016,Percent,Kyzylorda,Male,,,15.0
2016,Percent,Mangistau,Male,,,3.1
2016,Percent,Ontustik Kazakhstan,Male,,,11.2
2016,Percent,Pavlodar,Male,,,22.6
2016,Percent,Soltustik Kazakhstan,Male,,,24.5
2016,Percent,Shygys Kazakhstan,Male,,,18.1
2016,Percent,Nur-Sultan city,Male,,,18.8
2016,Percent,Almaty city,Male,,,17.5
2016,Percent,,Female,,,18.9
2016,Percent,Akmola,Female,,,17.9
2016,Percent,Aktobe,Female,,,16.6
2016,Percent,Almaty,Female,,,13.7
2016,Percent,Atyrau,Female,,,3.7
2016,Percent,Batys Kazakhstan,Female,,,28.9
2016,Percent,Zhambyl,Female,,,32.7
2016,Percent,Karagandy,Female,,,19.5
2016,Percent,Kostanay,Female,,,38.9
2016,Percent,Kyzylorda,Female,,,17.3
2016,Percent,Mangistau,Female,,,2.8
2016,Percent,Ontustik Kazakhstan,Female,,,8.4
2016,Percent,Pavlodar,Female,,,28.6
2016,Percent,Soltustik Kazakhstan,Female,,,33.0
2016,Percent,Shygys Kazakhstan,Female,,,20.9
2016,Percent,Nur-Sultan city,Female,,,15.5
2016,Percent,Almaty city,Female,,,16.9
2016,Percent,,,Population of urban areas,,14.9
2016,Percent,Akmola,,Population of urban areas,,13.7
2016,Percent,Aktobe,,Population of urban areas,,8.3
2016,Percent,Almaty,,Population of urban areas,,14.8
2016,Percent,Atyrau,,Population of urban areas,,2.2
2016,Percent,Batys Kazakhstan,,Population of urban areas,,12.1
2016,Percent,Zhambyl,,Population of urban areas,,26.7
2016,Percent,Karagandy,,Population of urban areas,,16.8
2016,Percent,Kostanay,,Population of urban areas,,27.5
2016,Percent,Kyzylorda,,Population of urban areas,,11.8
2016,Percent,Mangistau,,Population of urban areas,,2.4
2016,Percent,Ontustik Kazakhstan,,Population of urban areas,,11.9
2016,Percent,Pavlodar,,Population of urban areas,,14.8
2016,Percent,Soltustik Kazakhstan,,Population of urban areas,,15.4
2016,Percent,Shygys Kazakhstan,,Population of urban areas,,11.0
2016,Percent,Nur-Sultan city,,Population of urban areas,,17.2
2016,Percent,Almaty city,,Population of urban areas,,17.2
2016,Percent,,,Population of rural areas,,23.5
2016,Percent,Akmola,,Population of rural areas,,21.7
2016,Percent,Aktobe,,Population of rural areas,,27.2
2016,Percent,Almaty,,Population of rural areas,,16.6
2016,Percent,Atyrau,,Population of rural areas,,7.8
2016,Percent,Batys Kazakhstan,,Population of rural areas,,45.3
2016,Percent,Zhambyl,,Population of rural areas,,37.3
2016,Percent,Karagandy,,Population of rural areas,,19.7
2016,Percent,Kostanay,,Population of rural areas,,44.5
2016,Percent,Kyzylorda,,Population of rural areas,,19.4
2016,Percent,Mangistau,,Population of rural areas,,3.6
2016,Percent,Ontustik Kazakhstan,,Population of rural areas,,8.5
2016,Percent,Pavlodar,,Population of rural areas,,50.2
2016,Percent,Soltustik Kazakhstan,,Population of rural areas,,37.8
2016,Percent,Shygys Kazakhstan,,Population of rural areas,,32.5
2016,Percent,,,,Y15,88.4
2016,Percent,,,,16-24,21.9
2016,Percent,,,,25-28,17.1
2016,Percent,,,,29-34,16.5
2016,Percent,,,,35-44,17.2
2016,Percent,,,,45-54,17.3
2016,Percent,,,,55-64,23.7
2016,Percent,,,,65 and older,56.0
2016,Percent,Akmola,,,Y15,100.0
2016,Percent,Akmola,,,16-24,21.0
2016,Percent,Akmola,,,25-28,16.8
2016,Percent,Akmola,,,29-34,15.3
2016,Percent,Akmola,,,35-44,15.9
2016,Percent,Akmola,,,45-54,15.8
2016,Percent,Akmola,,,55-64,21.9
2016,Percent,Akmola,,,65 and older,47.1
2016,Percent,Aktobe,,,16-24,20.6
2016,Percent,Aktobe,,,25-28,13.3
2016,Percent,Aktobe,,,29-34,14.1
2016,Percent,Aktobe,,,35-44,14.5
2016,Percent,Aktobe,,,45-54,14.9
2016,Percent,Aktobe,,,55-64,18.9
2016,Percent,Aktobe,,,65 and older,60.2
2016,Percent,Almaty,,,16-24,17.3
2016,Percent,Almaty,,,25-28,16.0
2016,Percent,Almaty,,,29-34,15.0
2016,Percent,Almaty,,,35-44,17.0
2016,Percent,Almaty,,,45-54,16.9
2016,Percent,Almaty,,,55-64,13.2
2016,Percent,Almaty,,,65 and older,5.2
2016,Percent,Atyrau,,,16-24,6.2
2016,Percent,Atyrau,,,25-28,4.9
2016,Percent,Atyrau,,,29-34,3.5
2016,Percent,Atyrau,,,35-44,4.5
2016,Percent,Atyrau,,,45-54,5.3
2016,Percent,Atyrau,,,55-64,7.4
2016,Percent,Atyrau,,,65 and older,1.2
2016,Percent,Batys Kazakhstan,,,16-24,29.2
2016,Percent,Batys Kazakhstan,,,25-28,23.5
2016,Percent,Batys Kazakhstan,,,29-34,27.7
2016,Percent,Batys Kazakhstan,,,35-44,29.4
2016,Percent,Batys Kazakhstan,,,45-54,29.8
2016,Percent,Batys Kazakhstan,,,55-64,38.4
2016,Percent,Zhambyl,,,16-24,50.4
2016,Percent,Zhambyl,,,25-28,29.6
2016,Percent,Zhambyl,,,29-34,28.1
2016,Percent,Zhambyl,,,35-44,26.9
2016,Percent,Zhambyl,,,45-54,25.5
2016,Percent,Zhambyl,,,55-64,45.2
2016,Percent,Zhambyl,,,65 and older,82.6
2016,Percent,Karagandy,,,Y15,100.0
2016,Percent,Karagandy,,,16-24,27.1
2016,Percent,Karagandy,,,25-28,20.0
2016,Percent,Karagandy,,,29-34,16.8
2016,Percent,Karagandy,,,35-44,16.0
2016,Percent,Karagandy,,,45-54,12.4
2016,Percent,Karagandy,,,55-64,16.4
2016,Percent,Karagandy,,,65 and older,54.3
2016,Percent,Kostanay,,,Y15,100.0
2016,Percent,Kostanay,,,16-24,43.9
2016,Percent,Kostanay,,,25-28,35.8
2016,Percent,Kostanay,,,29-34,33.5
2016,Percent,Kostanay,,,35-44,31.1
2016,Percent,Kostanay,,,45-54,30.4
2016,Percent,Kostanay,,,55-64,39.3
2016,Percent,Kostanay,,,65 and older,87.1
2016,Percent,Kyzylorda,,,Y15,100.0
2016,Percent,Kyzylorda,,,16-24,16.5
2016,Percent,Kyzylorda,,,25-28,15.4
2016,Percent,Kyzylorda,,,29-34,17.0
2016,Percent,Kyzylorda,,,35-44,15.7
2016,Percent,Kyzylorda,,,45-54,15.9
2016,Percent,Kyzylorda,,,55-64,15.8
2016,Percent,Kyzylorda,,,65 and older,64.1
2016,Percent,Mangistau,,,16-24,2.4
2016,Percent,Mangistau,,,25-28,2.4
2016,Percent,Mangistau,,,29-34,2.2
2016,Percent,Mangistau,,,35-44,3.6
2016,Percent,Mangistau,,,45-54,3.0
2016,Percent,Mangistau,,,55-64,4.8
2016,Percent,Ontustik Kazakhstan,,,16-24,13.5
2016,Percent,Ontustik Kazakhstan,,,25-28,9.0
2016,Percent,Ontustik Kazakhstan,,,29-34,8.3
2016,Percent,Ontustik Kazakhstan,,,35-44,10.6
2016,Percent,Ontustik Kazakhstan,,,45-54,9.4
2016,Percent,Ontustik Kazakhstan,,,55-64,10.2
2016,Percent,Ontustik Kazakhstan,,,65 and older,53.9
2016,Percent,Pavlodar,,,16-24,37.3
2016,Percent,Pavlodar,,,25-28,24.1
2016,Percent,Pavlodar,,,29-34,21.7
2016,Percent,Pavlodar,,,35-44,20.3
2016,Percent,Pavlodar,,,45-54,24.0
2016,Percent,Pavlodar,,,55-64,36.5
2016,Percent,Pavlodar,,,65 and older,97.8
2016,Percent,Soltustik Kazakhstan,,,Y15,100.0
2016,Percent,Soltustik Kazakhstan,,,16-24,30.0
2016,Percent,Soltustik Kazakhstan,,,25-28,22.8
2016,Percent,Soltustik Kazakhstan,,,29-34,22.1
2016,Percent,Soltustik Kazakhstan,,,35-44,22.9
2016,Percent,Soltustik Kazakhstan,,,45-54,26.6
2016,Percent,Soltustik Kazakhstan,,,55-64,41.9
2016,Percent,Soltustik Kazakhstan,,,65 and older,93.8
2016,Percent,Shygys Kazakhstan,,,Y15,23.6
2016,Percent,Shygys Kazakhstan,,,16-24,19.6
2016,Percent,Shygys Kazakhstan,,,25-28,15.6
2016,Percent,Shygys Kazakhstan,,,29-34,16.2
2016,Percent,Shygys Kazakhstan,,,35-44,20.5
2016,Percent,Shygys Kazakhstan,,,45-54,21.6
2016,Percent,Shygys Kazakhstan,,,55-64,21.8
2016,Percent,Shygys Kazakhstan,,,65 and older,61.4
2016,Percent,Nur-Sultan city,,,16-24,18.5
2016,Percent,Nur-Sultan city,,,25-28,18.5
2016,Percent,Nur-Sultan city,,,29-34,18.7
2016,Percent,Nur-Sultan city,,,35-44,16.5
2016,Percent,Nur-Sultan city,,,45-54,14.1
2016,Percent,Nur-Sultan city,,,55-64,18.0
2016,Percent,Nur-Sultan city,,,65 and older,5.9
2016,Percent,Almaty city,,,16-24,19.2
2016,Percent,Almaty city,,,25-28,19.9
2016,Percent,Almaty city,,,29-34,17.8
2016,Percent,Almaty city,,,35-44,16.5
2016,Percent,Almaty city,,,45-54,14.2
2016,Percent,Almaty city,,,55-64,16.5
2016,Percent,Almaty city,,,65 and older,21.0
2017,Percent,,,,,16.2
2017,Percent,Akmola,,,,16.5
2017,Percent,Aktobe,,,,8.4
2017,Percent,Almaty,,,,18.3
2017,Percent,Atyrau,,,,6.8
2017,Percent,Batys Kazakhstan,,,,29.7
2017,Percent,Zhambyl,,,,30.8
2017,Percent,Karagandy,,,,16.2
2017,Percent,Kostanay,,,,27.1
2017,Percent,Kyzylorda,,,,13.6
2017,Percent,Mangistau,,,,2.4
2017,Percent,Ontustik Kazakhstan,,,,6.4
2017,Percent,Pavlodar,,,,20.9
2017,Percent,Soltustik Kazakhstan,,,,23.7
2017,Percent,Shygys Kazakhstan,,,,14.9
2017,Percent,Nur-Sultan city,,,,24.6
2017,Percent,Almaty city,,,,10.5
2017,Percent,,Male,,,16.3
2017,Percent,Akmola,Male,,,17.7
2017,Percent,Aktobe,Male,,,7.1
2017,Percent,Almaty,Male,,,21.5
2017,Percent,Atyrau,Male,,,5.7
2017,Percent,Batys Kazakhstan,Male,,,30.2
2017,Percent,Zhambyl,Male,,,31.7
2017,Percent,Karagandy,Male,,,14.9
2017,Percent,Kostanay,Male,,,25.2
2017,Percent,Kyzylorda,Male,,,14.2
2017,Percent,Mangistau,Male,,,2.3
2017,Percent,Ontustik Kazakhstan,Male,,,6.8
2017,Percent,Pavlodar,Male,,,19.7
2017,Percent,Soltustik Kazakhstan,Male,,,20.7
2017,Percent,Shygys Kazakhstan,Male,,,15.1
2017,Percent,Nur-Sultan city,Male,,,25.2
2017,Percent,Almaty city,Male,,,10.5
2017,Percent,,Female,,,16.1
2017,Percent,Akmola,Female,,,15.2
2017,Percent,Aktobe,Female,,,9.7
2017,Percent,Almaty,Female,,,15.1
2017,Percent,Atyrau,Female,,,7.9
2017,Percent,Batys Kazakhstan,Female,,,29.2
2017,Percent,Zhambyl,Female,,,29.7
2017,Percent,Karagandy,Female,,,17.7
2017,Percent,Kostanay,Female,,,28.9
2017,Percent,Kyzylorda,Female,,,12.9
2017,Percent,Mangistau,Female,,,2.4
2017,Percent,Ontustik Kazakhstan,Female,,,5.8
2017,Percent,Pavlodar,Female,,,22.0
2017,Percent,Soltustik Kazakhstan,Female,,,26.9
2017,Percent,Shygys Kazakhstan,Female,,,14.7
2017,Percent,Nur-Sultan city,Female,,,23.9
2017,Percent,Almaty city,Female,,,10.5
2017,Percent,,,Population of urban areas,,11.7
2017,Percent,Akmola,,Population of urban areas,,11.4
2017,Percent,Aktobe,,Population of urban areas,,2.3
2017,Percent,Almaty,,Population of urban areas,,15.1
2017,Percent,Atyrau,,Population of urban areas,,4.5
2017,Percent,Batys Kazakhstan,,Population of urban areas,,13.4
2017,Percent,Zhambyl,,Population of urban areas,,12.3
2017,Percent,Karagandy,,Population of urban areas,,15.3
2017,Percent,Kostanay,,Population of urban areas,,17.8
2017,Percent,Kyzylorda,,Population of urban areas,,9.3
2017,Percent,Mangistau,,Population of urban areas,,2.0
2017,Percent,Ontustik Kazakhstan,,Population of urban areas,,5.0
2017,Percent,Pavlodar,,Population of urban areas,,11.4
2017,Percent,Soltustik Kazakhstan,,Population of urban areas,,8.8
2017,Percent,Shygys Kazakhstan,,Population of urban areas,,9.0
2017,Percent,Nur-Sultan city,,Population of urban areas,,24.6
2017,Percent,Almaty city,,Population of urban areas,,10.5
2017,Percent,,,Population of rural areas,,22.2
2017,Percent,Akmola,,Population of rural areas,,21.2
2017,Percent,Aktobe,,Population of rural areas,,19.0
2017,Percent,Almaty,,Population of rural areas,,19.3
2017,Percent,Atyrau,,Population of rural areas,,9.1
2017,Percent,Batys Kazakhstan,,Population of rural areas,,44.8
2017,Percent,Zhambyl,,Population of rural areas,,42.3
2017,Percent,Karagandy,,Population of rural areas,,19.6
2017,Percent,Kostanay,,Population of rural areas,,36.8
2017,Percent,Kyzylorda,,Population of rural areas,,16.9
2017,Percent,Mangistau,,Population of rural areas,,2.7
2017,Percent,Ontustik Kazakhstan,,Population of rural areas,,7.4
2017,Percent,Pavlodar,,Population of rural areas,,42.4
2017,Percent,Soltustik Kazakhstan,,Population of rural areas,,34.2
2017,Percent,Shygys Kazakhstan,,Population of rural areas,,24.0
2017,Percent,,,,Y15,46.5
2017,Percent,,,,16-24,19.2
2017,Percent,,,,25-28,14.5
2017,Percent,,,,29-34,14.7
