Year,UNIT_MEASURE,Regions,Area,Sex,Value
2017,Percent,Akmola,,,6.1
2017,Percent,Aktobe,,,4.8
2017,Percent,Almaty,,,6.7
2017,Percent,Atyrau,,,7.2
2017,Percent,Batys Kazakhstan,,,2.2
2017,Percent,Zhambyl,,,9.3
2017,Percent,Karagandy,,,8.7
2017,Percent,Kostanay,,,4.1
2017,Percent,Kyzylorda,,,6.4
2017,Percent,Mangistau,,,6.6
2017,Percent,Ontustik Kazakhstan,,,9.0
2017,Percent,Pavlodar,,,4.5
2017,Percent,Soltustik Kazakhstan,,,6.6
2017,Percent,Shygys Kazakhstan,,,5.9
2017,Percent,Nur-Sultan city,,,4.1
2017,Percent,Almaty city,,,4.0
2017,Percent,,,Male,5.1
2017,Percent,Akmola,,Male,4.6
2017,Percent,Aktobe,,Male,2.1
2017,Percent,Almaty,,Male,6.5
2017,Percent,Atyrau,,Male,5.0
2017,Percent,Batys Kazakhstan,,Male,1.9
2017,Percent,Zhambyl,,Male,5.9
2017,Percent,Karagandy,,Male,6.4
2017,Percent,Kostanay,,Male,3.5
2017,Percent,Kyzylorda,,Male,5.5
2017,Percent,Mangistau,,Male,3.6
2017,Percent,Ontustik Kazakhstan,,Male,8.2
2017,Percent,Pavlodar,,Male,4.8
2017,Percent,Soltustik Kazakhstan,,Male,3.3
2017,Percent,Shygys Kazakhstan,,Male,3.5
2017,Percent,Nur-Sultan city,,Male,3.8
2017,Percent,Almaty city,,Male,3.3
2017,Percent,,,Female,7.6
2017,Percent,Akmola,,Female,7.8
2017,Percent,Aktobe,,Female,7.6
2017,Percent,Almaty,,Female,6.9
2017,Percent,Atyrau,,Female,10.0
2017,Percent,Batys Kazakhstan,,Female,2.4
2017,Percent,Zhambyl,,Female,13.0
2017,Percent,Karagandy,,Female,11.0
2017,Percent,Kostanay,,Female,4.6
2017,Percent,Kyzylorda,,Female,7.3
2017,Percent,Mangistau,,Female,9.7
2017,Percent,Ontustik Kazakhstan,,Female,9.8
2017,Percent,Pavlodar,,Female,4.2
2017,Percent,Soltustik Kazakhstan,,Female,10.3
2017,Percent,Shygys Kazakhstan,,Female,8.5
2017,Percent,Nur-Sultan city,,Female,4.3
2017,Percent,Almaty city,,Female,4.6
2017,Percent,,Population of urban areas,,4.9
2017,Percent,Akmola,Population of urban areas,,4.7
2017,Percent,Aktobe,Population of urban areas,,4.2
2017,Percent,Almaty,Population of urban areas,,6.0
2017,Percent,Atyrau,Population of urban areas,,8.3
2017,Percent,Batys Kazakhstan,Population of urban areas,,1.2
2017,Percent,Zhambyl,Population of urban areas,,8.2
2017,Percent,Karagandy,Population of urban areas,,8.5
2017,Percent,Kostanay,Population of urban areas,,4.4
2017,Percent,Kyzylorda,Population of urban areas,,5.5
2017,Percent,Mangistau,Population of urban areas,,6.0
2017,Percent,Ontustik Kazakhstan,Population of urban areas,,4.1
2017,Percent,Pavlodar,Population of urban areas,,2.0
2017,Percent,Soltustik Kazakhstan,Population of urban areas,,8.1
2017,Percent,Shygys Kazakhstan,Population of urban areas,,4.6
2017,Percent,Nur-Sultan city,Population of urban areas,,4.1
2017,Percent,Almaty city,Population of urban areas,,4.0
2017,Percent,,Population of rural areas,,8.4
2017,Percent,Akmola,Population of rural areas,,7.5
2017,Percent,Aktobe,Population of rural areas,,6.2
2017,Percent,Almaty,Population of rural areas,,6.9
2017,Percent,Atyrau,Population of rural areas,,6.3
2017,Percent,Batys Kazakhstan,Population of rural areas,,3.1
2017,Percent,Zhambyl,Population of rural areas,,10.0
2017,Percent,Karagandy,Population of rural areas,,9.8
2017,Percent,Kostanay,Population of rural areas,,3.7
2017,Percent,Kyzylorda,Population of rural areas,,6.9
2017,Percent,Mangistau,Population of rural areas,,7.1
2017,Percent,Ontustik Kazakhstan,Population of rural areas,,13.2
2017,Percent,Pavlodar,Population of rural areas,,11.3
2017,Percent,Soltustik Kazakhstan,Population of rural areas,,5.3
2017,Percent,Turkistan,Population of rural areas,,8.4
2018,Percent,,,,6.0
2018,Percent,Akmola,,,4.4
2018,Percent,Aktobe,,,6.5
2018,Percent,Almaty,,,6.1
2018,Percent,Atyrau,,,5.7
2018,Percent,Batys Kazakhstan,,,2.1
2018,Percent,Zhambyl,,,5.9
2018,Percent,Karagandy,,,9.7
2018,Percent,Kostanay,,,4.1
2018,Percent,Kyzylorda,,,4.0
2018,Percent,Mangistau,,,5.4
2018,Percent,Pavlodar,,,4.2
2018,Percent,Soltustik Kazakhstan,,,8.1
2018,Percent,Turkistan,,,11.4
2018,Percent,Shygys Kazakhstan,,,4.1
2018,Percent,Nur-Sultan city,,,4.1
2018,Percent,Almaty city,,,3.4
2018,Percent,Shymkent city,,,9.5
2018,Percent,,,Male,5.2
2018,Percent,Akmola,,Male,3.5
2018,Percent,Aktobe,,Male,4.2
2018,Percent,Almaty,,Male,3.7
2018,Percent,Atyrau,,Male,2.1
2018,Percent,Batys Kazakhstan,,Male,1.6
2018,Percent,Zhambyl,,Male,5.8
2018,Percent,Karagandy,,Male,7.0
2018,Percent,Kostanay,,Male,3.5
2018,Percent,Kyzylorda,,Male,3.4
2018,Percent,Mangistau,,Male,4.0
2018,Percent,Pavlodar,,Male,5.0
2018,Percent,Soltustik Kazakhstan,,Male,4.3
2018,Percent,Turkistan,,Male,12.0
2018,Percent,Shygys Kazakhstan,,Male,3.1
2018,Percent,Nur-Sultan city,,Male,4.1
2018,Percent,Almaty city,,Male,2.7
2018,Percent,Shymkent city,,Male,10.9
2018,Percent,,,Female,6.8
2018,Percent,Akmola,,Female,5.5
2018,Percent,Aktobe,,Female,8.9
2018,Percent,Almaty,,Female,8.6
2018,Percent,Atyrau,,Female,9.9
2018,Percent,Batys Kazakhstan,,Female,2.7
2018,Percent,Zhambyl,,Female,5.9
2018,Percent,Karagandy,,Female,12.5
2018,Percent,Kostanay,,Female,4.8
2018,Percent,Kyzylorda,,Female,4.8
2018,Percent,Mangistau,,Female,7.1
2018,Percent,Pavlodar,,Female,3.4
2018,Percent,Soltustik Kazakhstan,,Female,12.1
2018,Percent,Turkistan,,Female,10.8
2018,Percent,Shygys Kazakhstan,,Female,5.2
2018,Percent,Nur-Sultan city,,Female,4.1
2018,Percent,Almaty city,,Female,4.0
2018,Percent,Shymkent city,,Female,8.3
2018,Percent,,Population of urban areas,,5.4
2018,Percent,Akmola,Population of urban areas,,2.9
2018,Percent,Aktobe,Population of urban areas,,7.3
2018,Percent,Almaty,Population of urban areas,,5.5
2018,Percent,Atyrau,Population of urban areas,,7.0
2018,Percent,Batys Kazakhstan,Population of urban areas,,1.4
2018,Percent,Zhambyl,Population of urban areas,,5.8
2018,Percent,Karagandy,Population of urban areas,,9.9
2018,Percent,Kostanay,Population of urban areas,,4.2
2018,Percent,Kyzylorda,Population of urban areas,,3.5
2018,Percent,Mangistau,Population of urban areas,,3.4
2018,Percent,Pavlodar,Population of urban areas,,2.3
2018,Percent,Soltustik Kazakhstan,Population of urban areas,,9.7
2018,Percent,Turkistan,Population of urban areas,,12.8
2018,Percent,Shygys Kazakhstan,Population of urban areas,,3.0
2018,Percent,Nur-Sultan city,Population of urban areas,,4.1
2018,Percent,Almaty city,Population of urban areas,,3.4
2018,Percent,Shymkent city,Population of urban areas,,9.5
2018,Percent,,Population of rural areas,,6.9
2018,Percent,Akmola,Population of rural areas,,5.8
2018,Percent,Aktobe,Population of rural areas,,5.3
2018,Percent,Almaty,Population of rural areas,,6.2
2018,Percent,Atyrau,Population of rural areas,,4.8
2018,Percent,Batys Kazakhstan,Population of rural areas,,3.0
2018,Percent,Zhambyl,Population of rural areas,,5.9
2018,Percent,Karagandy,Population of rural areas,,9.1
2018,Percent,Kostanay,Population of rural areas,,4.0
2018,Percent,Kyzylorda,Population of rural areas,,4.3
2018,Percent,Mangistau,Population of rural areas,,6.6
2018,Percent,Pavlodar,Population of rural areas,,10.0
2018,Percent,Soltustik Kazakhstan,Population of rural areas,,6.5
2018,Percent,Shygys Kazakhstan,Population of rural areas,,11.2
2018,Percent,Turkistan,Population of rural areas,,6.0
2019,Percent,,,,5.2
2019,Percent,Akmola,,,4.9
2019,Percent,Aktobe,,,6.4
2019,Percent,Almaty,,,4.5
2019,Percent,Atyrau,,,5.2
2019,Percent,Batys Kazakhstan,,,2.1
2019,Percent,Zhambyl,,,4.5
2019,Percent,Karagandy,,,8.5
2019,Percent,Kostanay,,,3.5
2019,Percent,Kyzylorda,,,5.6
2019,Percent,Mangistau,,,5.7
2019,Percent,Pavlodar,,,3.6
2019,Percent,Soltustik Kazakhstan,,,6.9
2019,Percent,Turkistan,,,9.7
2019,Percent,Shygys Kazakhstan,,,4.8
2019,Percent,Nur-Sultan city,,,2.0
2019,Percent,Almaty city,,,3.4
2019,Percent,Shymkent city,,,5.1
2019,Percent,,,Male,3.6
2019,Percent,Akmola,,Male,2.9
2019,Percent,Aktobe,,Male,5.2
2019,Percent,Almaty,,Male,3.2
2019,Percent,Atyrau,,Male,5.5
2019,Percent,Batys Kazakhstan,,Male,1.8
2019,Percent,Zhambyl,,Male,4.0
2019,Percent,Karagandy,,Male,5.8
2019,Percent,Kostanay,,Male,3.1
2019,Percent,Kyzylorda,,Male,5.1
2019,Percent,Mangistau,,Male,3.5
2019,Percent,Pavlodar,,Male,3.4
2019,Percent,Soltustik Kazakhstan,,Male,4.0
2019,Percent,Turkistan,,Male,3.8
2019,Percent,Shygys Kazakhstan,,Male,2.7
2019,Percent,Nur-Sultan city,,Male,1.9
2019,Percent,Almaty city,,Male,1.9
2019,Percent,Shymkent city,,Male,6.3
2019,Percent,,,Female,6.7
2019,Percent,Akmola,,Female,7.0
2019,Percent,Aktobe,,Female,7.6
2019,Percent,Almaty,,Female,6.0
2019,Percent,Atyrau,,Female,4.8
2019,Percent,Batys Kazakhstan,,Female,2.3
2019,Percent,Zhambyl,,Female,5.0
2019,Percent,Karagandy,,Female,11.5
2019,Percent,Kostanay,,Female,3.8
2019,Percent,Kyzylorda,,Female,6.2
2019,Percent,Mangistau,,Female,8.2
2019,Percent,Pavlodar,,Female,3.9
2019,Percent,Soltustik Kazakhstan,,Female,10.3
2019,Percent,Turkistan,,Female,15.5
2019,Percent,Shygys Kazakhstan,,Female,6.9
2019,Percent,Nur-Sultan city,,Female,2.1
2019,Percent,Almaty city,,Female,4.5
2019,Percent,Shymkent city,,Female,4.0
2019,Percent,,Population of urban areas,,4.6
2019,Percent,Akmola,Population of urban areas,,4.4
2019,Percent,Aktobe,Population of urban areas,,6.3
2019,Percent,Almaty,Population of urban areas,,5.8
2019,Percent,Atyrau,Population of urban areas,,6.1
2019,Percent,Batys Kazakhstan,Population of urban areas,,1.4
2019,Percent,Zhambyl,Population of urban areas,,5.3
2019,Percent,Karagandy,Population of urban areas,,8.3
2019,Percent,Kostanay,Population of urban areas,,2.8
2019,Percent,Kyzylorda,Population of urban areas,,5.4
2019,Percent,Mangistau,Population of urban areas,,2.8
2019,Percent,Pavlodar,Population of urban areas,,2.2
2019,Percent,Soltustik Kazakhstan,Population of urban areas,,7.1
2019,Percent,Turkistan,Population of urban areas,,11.2
2019,Percent,Shygys Kazakhstan,Population of urban areas,,4.4
2019,Percent,Nur-Sultan city,Population of urban areas,,2.0
2019,Percent,Almaty city,Population of urban areas,,3.4
2019,Percent,Shymkent city,Population of urban areas,,5.1
2019,Percent,,Population of rural areas,,6.0
2019,Percent,Akmola,Population of rural areas,,5.3
2019,Percent,Aktobe,Population of rural areas,,6.7
2019,Percent,Almaty,Population of rural areas,,4.2
2019,Percent,Atyrau,Population of rural areas,,4.3
2019,Percent,Batys Kazakhstan,Population of rural areas,,2.8
2019,Percent,Zhambyl,Population of rural areas,,4.0
2019,Percent,Karagandy,Population of rural areas,,9.2
2019,Percent,Kostanay,Population of rural areas,,4.2
2019,Percent,Kyzylorda,Population of rural areas,,5.8
2019,Percent,Mangistau,Population of rural areas,,7.3
2019,Percent,Pavlodar,Population of rural areas,,7.8
2019,Percent,Soltustik Kazakhstan,Population of rural areas,,6.6
2019,Percent,Shygys Kazakhstan,Population of rural areas,,9.5
2019,Percent,Turkistan,Population of rural areas,,5.7
