Year,UNIT_MEASURE,Өңірлер,Аймақ,Жынысы,Value
2013,100 000 халыққа,Қызылорда,,,2.32
2013,100 000 халыққа,Маңғыстау,,,1.04
2013,100 000 халыққа,Оңтүстік Қазақстан,,,3.14
2013,100 000 халыққа,Павлодар,,,3.2
2013,100 000 халыққа,Солтүстік Қазақстан,,,3.63
2013,100 000 халыққа,Шығыс Қазақстан,,,3.66
2013,100 000 халыққа,Нұр-Сұлтан қаласы,,,6.28
2013,100 000 халыққа,Алматы қаласы,,,6.84
2013,100 000 халыққа,,қала,,5.55
2013,100 000 халыққа,Ақмола,қала,,5.21
2013,100 000 халыққа,Ақтөбе,қала,,2.22
2013,100 000 халыққа,Алматы,қала,,7.69
2013,100 000 халыққа,Атырау,қала,,2.25
2013,100 000 халыққа,Батыс Қазақстан,қала,,4.26
2013,100 000 халыққа,Жамбыл,қала,,12.26
2013,100 000 халыққа,Қарағанды,қала,,7.64
2013,100 000 халыққа,Қостанай,қала,,9.05
2013,100 000 халыққа,Қызылорда,қала,,1.91
2013,100 000 халыққа,Маңғыстау,қала,,1.03
2013,100 000 халыққа,Оңтүстік Қазақстан,қала,,4.72
2013,100 000 халыққа,Павлодар,қала,,4.03
2013,100 000 халыққа,Солтүстік Қазақстан,қала,,2.5
2013,100 000 халыққа,Шығыс Қазақстан,қала,,2.69
2013,100 000 халыққа,Нұр-Сұлтан қаласы,қала,,6.28
2013,100 000 халыққа,Алматы қаласы,қала,,6.84
2013,100 000 халыққа,,ауыл,,3.52
2013,100 000 халыққа,Ақмола,ауыл,,7.46
2013,100 000 халыққа,Ақтөбе,ауыл,,4.88
2013,100 000 халыққа,Алматы,ауыл,,3.11
2013,100 000 халыққа,Атырау,ауыл,,2.37
2013,100 000 халыққа,Батыс Қазақстан,ауыл,,3.17
2013,100 000 халыққа,Жамбыл,ауыл,,4.03
2013,100 000 халыққа,Қарағанды,ауыл,,2.73
2013,100 000 халыққа,Қостанай,ауыл,,7.48
2013,100 000 халыққа,Қызылорда,ауыл,,2.62
2013,100 000 халыққа,Маңғыстау,ауыл,,1.04
2013,100 000 халыққа,Оңтүстік Қазақстан,ауыл,,2.13
2013,100 000 халыққа,Павлодар,ауыл,,1.31
2013,100 000 халыққа,Солтүстік Қазақстан,ауыл,,4.44
2013,100 000 халыққа,Шығыс Қазақстан,ауыл,,5.04
2013,100 000 халыққа,,,ерлер,6.87
2013,100 000 халыққа,Ақмола,,ерлер,9.31
2013,100 000 халыққа,Ақтөбе,,ерлер,4.14
2013,100 000 халыққа,Алматы,,ерлер,5.59
2013,100 000 халыққа,Атырау,,ерлер,3.27
2013,100 000 халыққа,Батыс Қазақстан,,ерлер,6.0
2013,100 000 халыққа,Жамбыл,,ерлер,8.91
2013,100 000 халыққа,Қарағанды,,ерлер,11.0
2013,100 000 халыққа,Қостанай,,ерлер,13.23
2013,100 000 халыққа,Қызылорда,,ерлер,3.28
2013,100 000 халыққа,Маңғыстау,,ерлер,1.74
2013,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,4.1
2013,100 000 халыққа,Павлодар,,ерлер,5.09
2013,100 000 халыққа,Солтүстік Қазақстан,,ерлер,5.81
2013,100 000 халыққа,Шығыс Қазақстан,,ерлер,5.43
2013,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,9.89
2013,100 000 халыққа,Алматы қаласы,,ерлер,12.07
2013,100 000 халыққа,,қала,ерлер,8.74
2013,100 000 халыққа,Ақмола,қала,ерлер,8.04
2013,100 000 халыққа,Ақтөбе,қала,ерлер,2.57
2013,100 000 халыққа,Алматы,қала,ерлер,10.63
2013,100 000 халыққа,Атырау,қала,ерлер,3.93
2013,100 000 халыққа,Батыс Қазақстан,қала,ерлер,8.51
2013,100 000 халыққа,Жамбыл,қала,ерлер,15.19
2013,100 000 халыққа,Қарағанды,қала,ерлер,12.65
2013,100 000 халыққа,Қостанай,қала,ерлер,15.46
2013,100 000 халыққа,Қызылорда,қала,ерлер,2.62
2013,100 000 халыққа,Маңғыстау,қала,ерлер,2.12
2013,100 000 халыққа,Оңтүстік Қазақстан,қала,ерлер,7.04
2013,100 000 халыққа,Павлодар,қала,ерлер,6.67
2013,100 000 халыққа,Солтүстік Қазақстан,қала,ерлер,3.68
2013,100 000 халыққа,Шығыс Қазақстан,қала,ерлер,3.98
2013,100 000 халыққа,Нұр-Сұлтан қаласы,қала,ерлер,9.89
2013,100 000 халыққа,Алматы қаласы,қала,ерлер,12.07
2013,100 000 халыққа,,ауыл,ерлер,4.74
2013,100 000 халыққа,Ақмола,ауыл,ерлер,10.37
2013,100 000 халыққа,Ақтөбе,ауыл,ерлер,6.51
2013,100 000 халыққа,Алматы,ауыл,ерлер,4.14
2013,100 000 халыққа,Атырау,ауыл,ерлер,2.7
2013,100 000 халыққа,Батыс Қазақстан,ауыл,ерлер,3.78
2013,100 000 халыққа,Жамбыл,ауыл,ерлер,4.95
2013,100 000 халыққа,Қарағанды,ауыл,ерлер,5.42
2013,100 000 халыққа,Қостанай,ауыл,ерлер,11.02
2013,100 000 халыққа,Қызылорда,ауыл,ерлер,3.75
2013,100 000 халыққа,Маңғыстау,ауыл,ерлер,1.38
2013,100 000 халыққа,Оңтүстік Қазақстан,ауыл,ерлер,2.29
2013,100 000 халыққа,Павлодар,ауыл,ерлер,1.76
2013,100 000 халыққа,Солтүстік Қазақстан,ауыл,ерлер,7.2
2013,100 000 халыққа,Шығыс Қазақстан,ауыл,ерлер,7.34
2013,100 000 халыққа,,,әйелдер,2.54
2013,100 000 халыққа,Ақмола,,әйелдер,3.69
2013,100 000 халыққа,Ақтөбе,,әйелдер,2.41
2013,100 000 халыққа,Алматы,,әйелдер,2.8
2013,100 000 халыққа,Атырау,,әйелдер,1.4
2013,100 000 халыққа,Батыс Қазақстан,,әйелдер,1.56
2013,100 000 халыққа,Жамбыл,,әйелдер,5.82
2013,100 000 халыққа,Қарағанды,,әйелдер,2.64
2013,100 000 халыққа,Қостанай,,әйелдер,3.87
2013,100 000 халыққа,Қызылорда,,әйелдер,1.36
2013,100 000 халыққа,Маңғыстау,,әйелдер,0.34
2013,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,2.2
2013,100 000 халыққа,Павлодар,,әйелдер,1.51
2013,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,1.65
2013,100 000 халыққа,Шығыс Қазақстан,,әйелдер,2.05
2013,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,2.91
2013,100 000 халыққа,Алматы қаласы,,әйелдер,2.46
2013,100 000 халыққа,,қала,әйелдер,2.74
2013,100 000 халыққа,Ақмола,қала,әйелдер,2.72
2013,100 000 халыққа,Ақтөбе,қала,әйелдер,1.91
2013,100 000 халыққа,Алматы,қала,әйелдер,5.03
2013,100 000 халыққа,Атырау,қала,әйелдер,0.72
2013,100 000 халыққа,Батыс Қазақстан,қала,әйелдер,0.61
2013,100 000 халыққа,Жамбыл,қала,әйелдер,9.65
2013,100 000 халыққа,Қарағанды,қала,әйелдер,3.31
2013,100 000 халыққа,Қостанай,қала,әйелдер,3.66
2013,100 000 халыққа,Қызылорда,қала,әйелдер,1.25
2013,100 000 халыққа,Маңғыстау,қала,әйелдер,0.0
2013,100 000 халыққа,Оңтүстік Қазақстан,қала,әйелдер,2.56
2013,100 000 халыққа,Павлодар,қала,әйелдер,1.78
2013,100 000 халыққа,Солтүстік Қазақстан,қала,әйелдер,1.52
2013,100 000 халыққа,Шығыс Қазақстан,қала,әйелдер,1.58
2013,100 000 халыққа,Нұр-Сұлтан қаласы,қала,әйелдер,2.91
2013,100 000 халыққа,Алматы қаласы,қала,әйелдер,2.46
2013,100 000 халыққа,,ауыл,әйелдер,2.29
2013,100 000 халыққа,Ақмола,ауыл,әйелдер,4.59
2013,100 000 халыққа,Ақтөбе,ауыл,әйелдер,3.24
2013,100 000 халыққа,Алматы,ауыл,әйелдер,2.1
2013,100 000 халыққа,Атырау,ауыл,әйелдер,2.05
2013,100 000 халыққа,Батыс Қазақстан,ауыл,әйелдер,2.55
2013,100 000 халыққа,Жамбыл,ауыл,әйелдер,3.11
2013,100 000 халыққа,Қарағанды,ауыл,әйелдер,0.0
2013,100 000 халыққа,Қостанай,ауыл,әйелдер,4.11
2013,100 000 халыққа,Қызылорда,ауыл,әйелдер,1.45
2013,100 000 халыққа,Маңғыстау,ауыл,әйелдер,0.7
2013,100 000 халыққа,Оңтүстік Қазақстан,ауыл,әйелдер,1.96
2013,100 000 халыққа,Павлодар,ауыл,әйелдер,0.86
2013,100 000 халыққа,Солтүстік Қазақстан,ауыл,әйелдер,1.75
2013,100 000 халыққа,Шығыс Қазақстан,ауыл,әйелдер,2.77
2014,100 000 халыққа,,,,4.35
2014,100 000 халыққа,Ақмола,,,8.29
2014,100 000 халыққа,Ақтөбе,,,2.45
2014,100 000 халыққа,Алматы,,,3.74
2014,100 000 халыққа,Атырау,,,3.65
2014,100 000 халыққа,Батыс Қазақстан,,,4.15
2014,100 000 халыққа,Жамбыл,,,3.76
2014,100 000 халыққа,Қарағанды,,,5.6
2014,100 000 халыққа,Қостанай,,,8.4
2014,100 000 халыққа,Қызылорда,,,1.34
2014,100 000 халыққа,Маңғыстау,,,1.51
2014,100 000 халыққа,Оңтүстік Қазақстан,,,4.13
2014,100 000 халыққа,Павлодар,,,3.98
2014,100 000 халыққа,Солтүстік Қазақстан,,,3.31
2014,100 000 халыққа,Шығыс Қазақстан,,,3.87
2014,100 000 халыққа,Нұр-Сұлтан қаласы,,,5.04
2014,100 000 халыққа,Алматы қаласы,,,5.15
2014,100 000 халыққа,,қала,,4.75
2014,100 000 халыққа,Ақмола,қала,,8.36
2014,100 000 халыққа,Ақтөбе,қала,,2.18
2014,100 000 халыққа,Алматы,қала,,3.47
2014,100 000 халыққа,Атырау,қала,,2.97
2014,100 000 халыққа,Батыс Қазақстан,қала,,5.81
2014,100 000 халыққа,Жамбыл,қала,,3.64
2014,100 000 халыққа,Қарағанды,қала,,6.37
2014,100 000 халыққа,Қостанай,қала,,7.21
2014,100 000 халыққа,Қызылорда,қала,,1.56
2014,100 000 халыққа,Маңғыстау,қала,,1.43
2014,100 000 халыққа,Оңтүстік Қазақстан,қала,,5.7
2014,100 000 халыққа,Павлодар,қала,,4.36
2014,100 000 халыққа,Солтүстік Қазақстан,қала,,2.89
2014,100 000 халыққа,Шығыс Қазақстан,қала,,3.64
2014,100 000 халыққа,Нұр-Сұлтан қаласы,қала,,5.04
2014,100 000 халыққа,Алматы қаласы,қала,,5.15
2014,100 000 халыққа,,ауыл,,3.84
2014,100 000 халыққа,Ақмола,ауыл,,8.22
2014,100 000 халыққа,Ақтөбе,ауыл,,2.89
2014,100 000 халыққа,Алматы,ауыл,,3.82
2014,100 000 халыққа,Атырау,ауыл,,4.26
2014,100 000 халыққа,Батыс Қазақстан,ауыл,,2.52
2014,100 000 халыққа,Жамбыл,ауыл,,3.84
2014,100 000 халыққа,Қарағанды,ауыл,,2.75
2014,100 000 халыққа,Қостанай,ауыл,,9.68
2014,100 000 халыққа,Қызылорда,ауыл,,1.18
2014,100 000 халыққа,Маңғыстау,ауыл,,1.58
2014,100 000 халыққа,Оңтүстік Қазақстан,ауыл,,3.0
2014,100 000 халыққа,Павлодар,ауыл,,3.09
2014,100 000 халыққа,Солтүстік Қазақстан,ауыл,,3.62
2014,100 000 халыққа,Шығыс Қазақстан,ауыл,,4.21
2014,100 000 халыққа,,,ерлер,6.29
2014,100 000 халыққа,Ақмола,,ерлер,12.66
2014,100 000 халыққа,Ақтөбе,,ерлер,3.81
2014,100 000 халыққа,Алматы,,ерлер,5.21
2014,100 000 халыққа,Атырау,,ерлер,3.55
2014,100 000 халыққа,Батыс Қазақстан,,ерлер,5.94
2014,100 000 халыққа,Жамбыл,,ерлер,5.79
2014,100 000 халыққа,Қарағанды,,ерлер,8.16
2014,100 000 халыққа,Қостанай,,ерлер,10.57
2014,100 000 халыққа,Қызылорда,,ерлер,2.15
2014,100 000 халыққа,Маңғыстау,,ерлер,1.01
2014,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,5.55
2014,100 000 халыққа,Павлодар,,ерлер,6.19
2014,100 000 халыққа,Солтүстік Қазақстан,,ерлер,4.75
2014,100 000 халыққа,Шығыс Қазақстан,,ерлер,6.18
2014,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,6.71
2014,100 000 халыққа,Алматы қаласы,,ерлер,9.6
2014,100 000 халыққа,,қала,ерлер,7.34
2014,100 000 халыққа,Ақмола,қала,ерлер,12.93
2014,100 000 халыққа,Ақтөбе,қала,ерлер,3.77
2014,100 000 халыққа,Алматы,қала,ерлер,5.46
2014,100 000 халыққа,Атырау,қала,ерлер,4.66
2014,100 000 халыққа,Батыс Қазақстан,қала,ерлер,10.46
2014,100 000 халыққа,Жамбыл,қала,ерлер,5.29
2014,100 000 халыққа,Қарағанды,қала,ерлер,9.54
2014,100 000 халыққа,Қостанай,қала,ерлер,10.03
2014,100 000 халыққа,Қызылорда,қала,ерлер,2.55
2014,100 000 халыққа,Маңғыстау,қала,ерлер,0.0
2014,100 000 халыққа,Оңтүстік Қазақстан,қала,ерлер,7.84
2014,100 000 халыққа,Павлодар,қала,ерлер,6.59
2014,100 000 халыққа,Солтүстік Қазақстан,қала,ерлер,4.56
2014,100 000 халыққа,Шығыс Қазақстан,қала,ерлер,6.32
2014,100 000 халыққа,Нұр-Сұлтан қаласы,қала,ерлер,6.71
2014,100 000 халыққа,Алматы қаласы,қала,ерлер,9.6
2014,100 000 халыққа,,ауыл,ерлер,5.04
2014,100 000 халыққа,Ақмола,ауыл,ерлер,12.43
2014,100 000 халыққа,Ақтөбе,ауыл,ерлер,3.87
2014,100 000 халыққа,Алматы,ауыл,ерлер,5.13
2014,100 000 халыққа,Атырау,ауыл,ерлер,2.61
2014,100 000 халыққа,Батыс Қазақстан,ауыл,ерлер,1.88
2014,100 000 халыққа,Жамбыл,ауыл,ерлер,6.11
2014,100 000 халыққа,Қарағанды,ауыл,ерлер,3.41
2014,100 000 халыққа,Қостанай,ауыл,ерлер,11.11
2014,100 000 халыққа,Қызылорда,ауыл,ерлер,1.85
2014,100 000 халыққа,Маңғыстау,ауыл,ерлер,1.9
2014,100 000 халыққа,Оңтүстік Қазақстан,ауыл,ерлер,3.95
2014,100 000 халыққа,Павлодар,ауыл,ерлер,5.32
2014,100 000 халыққа,Солтүстік Қазақстан,ауыл,ерлер,4.88
2014,100 000 халыққа,Шығыс Қазақстан,ауыл,ерлер,5.99
2014,100 000 халыққа,,,әйелдер,2.54
2014,100 000 халыққа,Ақмола,,әйелдер,4.2
2014,100 000 халыққа,Ақтөбе,,әйелдер,1.18
2014,100 000 халыққа,Алматы,,әйелдер,2.32
2014,100 000 халыққа,Атырау,,әйелдер,3.76
2014,100 000 халыққа,Батыс Қазақстан,,әйелдер,2.47
2014,100 000 халыққа,Жамбыл,,әйелдер,1.8
2014,100 000 халыққа,Қарағанды,,әйелдер,3.31
2014,100 000 халыққа,Қостанай,,әйелдер,6.45
2014,100 000 халыққа,Қызылорда,,әйелдер,0.54
2014,100 000 халыққа,Маңғыстау,,әйелдер,2.0
2014,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,2.73
2014,100 000 халыққа,Павлодар,,әйелдер,2.01
2014,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,2.0
2014,100 000 халыққа,Шығыс Қазақстан,,әйелдер,1.78
2014,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,3.48
2014,100 000 халыққа,Алматы қаласы,,әйелдер,1.4
2014,100 000 халыққа,,қала,әйелдер,2.46
2014,100 000 халыққа,Ақмола,қала,әйелдер,4.34
2014,100 000 халыққа,Ақтөбе,қала,әйелдер,0.75
2014,100 000 халыққа,Алматы,қала,әйелдер,1.65
2014,100 000 халыққа,Атырау,қала,әйелдер,1.42
2014,100 000 халыққа,Батыс Қазақстан,қала,әйелдер,1.8
2014,100 000 халыққа,Жамбыл,қала,әйелдер,2.16
2014,100 000 халыққа,Қарағанды,қала,әйелдер,3.62
2014,100 000 халыққа,Қостанай,қала,әйелдер,4.83
2014,100 000 халыққа,Қызылорда,қала,әйелдер,0.61
2014,100 000 халыққа,Маңғыстау,қала,әйелдер,2.82
2014,100 000 халыққа,Оңтүстік Қазақстан,қала,әйелдер,3.68
2014,100 000 халыққа,Павлодар,қала,әйелдер,2.46
2014,100 000 халыққа,Солтүстік Қазақстан,қала,әйелдер,1.51
2014,100 000 халыққа,Шығыс Қазақстан,қала,әйелдер,1.35
2014,100 000 халыққа,Нұр-Сұлтан қаласы,қала,әйелдер,3.48
2014,100 000 халыққа,Алматы қаласы,қала,әйелдер,1.4
2014,100 000 халыққа,,ауыл,әйелдер,2.64
2014,100 000 халыққа,Ақмола,ауыл,әйелдер,4.08
2014,100 000 халыққа,Ақтөбе,ауыл,әйелдер,1.92
2014,100 000 халыққа,Алматы,ауыл,әйелдер,2.53
2014,100 000 халыққа,Атырау,ауыл,әйелдер,5.93
2014,100 000 халыққа,Батыс Қазақстан,ауыл,әйелдер,3.17
2014,100 000 халыққа,Жамбыл,ауыл,әйелдер,1.54
2014,100 000 халыққа,Қарағанды,ауыл,әйелдер,2.08
2014,100 000 халыққа,Қостанай,ауыл,әйелдер,8.31
2014,100 000 халыққа,Қызылорда,ауыл,әйелдер,0.48
2014,100 000 халыққа,Маңғыстау,ауыл,әйелдер,1.26
2014,100 000 халыққа,Оңтүстік Қазақстан,ауыл,әйелдер,2.02
2014,100 000 халыққа,Павлодар,ауыл,әйелдер,0.88
2014,100 000 халыққа,Солтүстік Қазақстан,ауыл,әйелдер,2.38
2014,100 000 халыққа,Шығыс Қазақстан,ауыл,әйелдер,2.45
2015,100 000 халыққа,,,,3.73
2015,100 000 халыққа,Ақмола,,,8.1
2015,100 000 халыққа,Ақтөбе,,,2.41
2015,100 000 халыққа,Алматы,,,5.53
2015,100 000 халыққа,Атырау,,,0.85
2015,100 000 халыққа,Батыс Қазақстан,,,2.84
2015,100 000 халыққа,Жамбыл,,,1.81
2015,100 000 халыққа,Қарағанды,,,5.5
2015,100 000 халыққа,Қостанай,,,7.59
2015,100 000 халыққа,Қызылорда,,,1.32
2015,100 000 халыққа,Маңғыстау,,,0.32
2015,100 000 халыққа,Оңтүстік Қазақстан,,,2.38
2015,100 000 халыққа,Павлодар,,,0.92
2015,100 000 халыққа,Солтүстік Қазақстан,,,2.45
2015,100 000 халыққа,Шығыс Қазақстан,,,3.58
2015,100 000 халыққа,Нұр-Сұлтан қаласы,,,5.22
2015,100 000 халыққа,Алматы қаласы,,,5.2
2015,100 000 халыққа,,қала,,4.02
2015,100 000 халыққа,Ақмола,қала,,9.73
2015,100 000 халыққа,Ақтөбе,қала,,2.52
2015,100 000 халыққа,Алматы,қала,,8.33
2015,100 000 халыққа,Атырау,қала,,1.08
2015,100 000 халыққа,Батыс Қазақстан,қала,,2.86
2015,100 000 халыққа,Жамбыл,қала,,1.57
2015,100 000 халыққа,Қарағанды,қала,,5.4
2015,100 000 халыққа,Қостанай,қала,,7.55
2015,100 000 халыққа,Қызылорда,қала,,1.21
2015,100 000 халыққа,Маңғыстау,қала,,0.37
2015,100 000 халыққа,Оңтүстік Қазақстан,қала,,2.69
2015,100 000 халыққа,Павлодар,қала,,0.56
2015,100 000 халыққа,Солтүстік Қазақстан,қала,,0.81
2015,100 000 халыққа,Шығыс Қазақстан,қала,,2.89
2015,100 000 халыққа,Нұр-Сұлтан қаласы,қала,,5.22
2015,100 000 халыққа,Алматы қаласы,қала,,5.2
2015,100 000 халыққа,,ауыл,,3.37
2015,100 000 халыққа,Ақмола,ауыл,,6.65
2015,100 000 халыққа,Ақтөбе,ауыл,,2.24
2015,100 000 халыққа,Алматы,ауыл,,4.64
2015,100 000 халыққа,Атырау,ауыл,,0.65
2015,100 000 халыққа,Батыс Қазақстан,ауыл,,2.82
2015,100 000 халыққа,Жамбыл,ауыл,,1.97
2015,100 000 халыққа,Қарағанды,ауыл,,5.88
2015,100 000 халыққа,Қостанай,ауыл,,7.64
2015,100 000 халыққа,Қызылорда,ауыл,,1.4
2015,100 000 халыққа,Маңғыстау,ауыл,,0.29
2015,100 000 халыққа,Оңтүстік Қазақстан,ауыл,,2.13
2015,100 000 халыққа,Павлодар,ауыл,,1.78
2015,100 000 халыққа,Солтүстік Қазақстан,ауыл,,3.7
2015,100 000 халыққа,Шығыс Қазақстан,ауыл,,4.61
2015,100 000 халыққа,,,ерлер,5.25
2015,100 000 халыққа,Ақмола,,ерлер,11.18
2015,100 000 халыққа,Ақтөбе,,ерлер,2.75
2015,100 000 халыққа,Алматы,,ерлер,7.14
2015,100 000 халыққа,Атырау,,ерлер,1.04
2015,100 000 халыққа,Батыс Қазақстан,,ерлер,4.25
2015,100 000 халыққа,Жамбыл,,ерлер,2.21
2015,100 000 халыққа,Қарағанды,,ерлер,8.42
2015,100 000 халыққа,Қостанай,,ерлер,11.02
2015,100 000 халыққа,Қызылорда,,ерлер,1.58
2015,100 000 халыққа,Маңғыстау,,ерлер,0.33
2015,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,2.93
2015,100 000 халыққа,Павлодар,,ерлер,1.68
2015,100 000 халыққа,Солтүстік Қазақстан,,ерлер,3.68
2015,100 000 халыққа,Шығыс Қазақстан,,ерлер,4.36
2015,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,7.45
2015,100 000 халыққа,Алматы қаласы,,ерлер,9.55
2015,100 000 халыққа,,қала,ерлер,6.06
2015,100 000 халыққа,Ақмола,қала,ерлер,12.83
2015,100 000 халыққа,Ақтөбе,қала,ерлер,3.27
2015,100 000 халыққа,Алматы,қала,ерлер,12.54
2015,100 000 халыққа,Атырау,қала,ерлер,1.5
2015,100 000 халыққа,Батыс Қазақстан,қала,ерлер,4.8
2015,100 000 халыққа,Жамбыл,қала,ерлер,2.37
2015,100 000 халыққа,Қарағанды,қала,ерлер,8.47
2015,100 000 халыққа,Қостанай,қала,ерлер,11.3
2015,100 000 халыққа,Қызылорда,қала,ерлер,1.24
2015,100 000 халыққа,Маңғыстау,қала,ерлер,0.0
2015,100 000 халыққа,Оңтүстік Қазақстан,қала,ерлер,3.42
2015,100 000 халыққа,Павлодар,қала,ерлер,0.82
2015,100 000 халыққа,Солтүстік Қазақстан,қала,ерлер,1.79
2015,100 000 халыққа,Шығыс Қазақстан,қала,ерлер,3.65
2015,100 000 халыққа,Нұр-Сұлтан қаласы,қала,ерлер,7.45
2015,100 000 халыққа,Алматы қаласы,қала,ерлер,9.55
2015,100 000 халыққа,,ауыл,ерлер,4.26
2015,100 000 халыққа,Ақмола,ауыл,ерлер,9.79
2015,100 000 халыққа,Ақтөбе,ауыл,ерлер,1.92
2015,100 000 халыққа,Алматы,ауыл,ерлер,5.49
2015,100 000 халыққа,Атырау,ауыл,ерлер,0.64
2015,100 000 халыққа,Батыс Қазақстан,ауыл,ерлер,3.74
2015,100 000 халыққа,Жамбыл,ауыл,ерлер,2.12
2015,100 000 халыққа,Қарағанды,ауыл,ерлер,8.23
2015,100 000 халыққа,Қостанай,ауыл,ерлер,10.74
2015,100 000 халыққа,Қызылорда,ауыл,ерлер,1.83
2015,100 000 халыққа,Маңғыстау,ауыл,ерлер,0.58
2015,100 000 халыққа,Оңтүстік Қазақстан,ауыл,ерлер,2.55
2015,100 000 халыққа,Павлодар,ауыл,ерлер,3.57
2015,100 000 халыққа,Солтүстік Қазақстан,ауыл,ерлер,4.98
2015,100 000 халыққа,Шығыс Қазақстан,ауыл,ерлер,5.33
2015,100 000 халыққа,,,әйелдер,2.32
2015,100 000 халыққа,Ақмола,,әйелдер,5.23
2015,100 000 халыққа,Ақтөбе,,әйелдер,2.1
2015,100 000 халыққа,Алматы,,әйелдер,3.97
2015,100 000 халыққа,Атырау,,әйелдер,0.67
2015,100 000 халыққа,Батыс Қазақстан,,әйелдер,1.53
2015,100 000 халыққа,Жамбыл,,әйелдер,1.42
2015,100 000 халыққа,Қарағанды,,әйелдер,2.89
2015,100 000 халыққа,Қостанай,,әйелдер,4.51
2015,100 000 халыққа,Қызылорда,,әйелдер,1.05
2015,100 000 халыққа,Маңғыстау,,әйелдер,0.32
2015,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,1.84
2015,100 000 халыққа,Павлодар,,әйелдер,0.25
2015,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,1.34
2015,100 000 халыққа,Шығыс Қазақстан,,әйелдер,2.87
2015,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,3.13
2015,100 000 халыққа,Алматы қаласы,,әйелдер,1.54
2015,100 000 халыққа,,қала,әйелдер,2.2
2015,100 000 халыққа,Ақмола,қала,әйелдер,7.01
2015,100 000 халыққа,Ақтөбе,қала,әйелдер,1.84
2015,100 000 халыққа,Алматы,қала,әйелдер,4.49
2015,100 000 халыққа,Атырау,қала,әйелдер,0.69
2015,100 000 халыққа,Батыс Қазақстан,қала,әйелдер,1.18
2015,100 000 халыққа,Жамбыл,қала,әйелдер,0.85
2015,100 000 халыққа,Қарағанды,қала,әйелдер,2.74
2015,100 000 халыққа,Қостанай,қала,әйелдер,4.38
2015,100 000 халыққа,Қызылорда,қала,әйелдер,1.19
2015,100 000 халыққа,Маңғыстау,қала,әйелдер,0.74
2015,100 000 халыққа,Оңтүстік Қазақстан,қала,әйелдер,2.0
2015,100 000 халыққа,Павлодар,қала,әйелдер,0.35
2015,100 000 халыққа,Солтүстік Қазақстан,қала,әйелдер,0.0
2015,100 000 халыққа,Шығыс Қазақстан,қала,әйелдер,2.23
2015,100 000 халыққа,Нұр-Сұлтан қаласы,қала,әйелдер,3.13
2015,100 000 халыққа,Алматы қаласы,қала,әйелдер,1.54
2015,100 000 халыққа,,ауыл,әйелдер,2.47
2015,100 000 халыққа,Ақмола,ауыл,әйелдер,3.55
2015,100 000 халыққа,Ақтөбе,ауыл,әйелдер,2.55
2015,100 000 халыққа,Алматы,ауыл,әйелдер,3.8
2015,100 000 халыққа,Атырау,ауыл,әйелдер,0.65
2015,100 000 халыққа,Батыс Қазақстан,ауыл,әйелдер,1.89
2015,100 000 халыққа,Жамбыл,ауыл,әйелдер,1.83
2015,100 000 халыққа,Қарағанды,ауыл,әйелдер,3.49
2015,100 000 халыққа,Қостанай,ауыл,әйелдер,4.67
2015,100 000 халыққа,Қызылорда,ауыл,әйелдер,0.95
2015,100 000 халыққа,Маңғыстау,ауыл,әйелдер,0.0
2015,100 000 халыққа,Оңтүстік Қазақстан,ауыл,әйелдер,1.69
2015,100 000 халыққа,Павлодар,ауыл,әйелдер,0.0
2015,100 000 халыққа,Солтүстік Қазақстан,ауыл,әйелдер,2.44
2015,100 000 халыққа,Шығыс Қазақстан,ауыл,әйелдер,3.89
2016,100 000 халыққа,,,,3.15
2016,100 000 халыққа,Ақмола,,,7.03
2016,100 000 халыққа,Ақтөбе,,,1.9
2016,100 000 халыққа,Алматы,,,4.02
2016,100 000 халыққа,Атырау,,,1.33
2016,100 000 халыққа,Батыс Қазақстан,,,2.82
2016,100 000 халыққа,Жамбыл,,,1.8
2016,100 000 халыққа,Қарағанды,,,3.83
2016,100 000 халыққа,Қостанай,,,5.56
2016,100 000 халыққа,Қызылорда,,,1.04
2016,100 000 халыққа,Маңғыстау,,,1.26
2016,100 000 халыққа,Оңтүстік Қазақстан,,,2.8
2016,100 000 халыққа,Павлодар,,,1.98
2016,100 000 халыққа,Солтүстік Қазақстан,,,3.18
2016,100 000 халыққа,Шығыс Қазақстан,,,2.58
2016,100 000 халыққа,Нұр-Сұлтан қаласы,,,3.58
2016,100 000 халыққа,Алматы қаласы,,,3.94
2016,100 000 халыққа,,қала,,3.09
