Year,UNIT_MEASURE,Өңірлер,Аймақ,Жынысы,Value
2016,пайыз,Жамбыл,қала,,0.2
2016,пайыз,Қарағанды,қала,,0.1
2016,пайыз,Қостанай,қала,,0.0
2016,пайыз,Қызылорда,қала,,0.2
2016,пайыз,Маңғыстау,қала,,0.0
2016,пайыз,Оңтүстік Қазақстан,қала,,0.2
2016,пайыз,Павлодар,қала,,0.0
2016,пайыз,Солтүстік Қазақстан,қала,,0.0
2016,пайыз,Шығыс Қазақстан,қала,,0.0
2016,пайыз,Нұр-Сұлтан қаласы,қала,,0.1
2016,пайыз,Алматы қаласы,қала,,0.2
2016,пайыз,,ауыл,,0.3
2016,пайыз,Ақмола,ауыл,,0.4
2016,пайыз,Ақтөбе,ауыл,,0.0
2016,пайыз,Алматы,ауыл,,0.5
2016,пайыз,Атырау,ауыл,,0.2
2016,пайыз,Батыс Қазақстан,ауыл,,0.0
2016,пайыз,Жамбыл,ауыл,,0.7
2016,пайыз,Қарағанды,ауыл,,0.1
2016,пайыз,Қостанай,ауыл,,0.7
2016,пайыз,Қызылорда,ауыл,,0.2
2016,пайыз,Маңғыстау,ауыл,,0.0
2016,пайыз,Оңтүстік Қазақстан,ауыл,,0.2
2016,пайыз,Павлодар,ауыл,,0.2
2016,пайыз,Солтүстік Қазақстан,ауыл,,0.1
2016,пайыз,Түркістан,ауыл,,0.2
2017,пайыз,,,,0.2
2017,пайыз,Ақмола,,,0.3
2017,пайыз,Ақтөбе,,,0.0
2017,пайыз,Алматы,,,0.2
2017,пайыз,Атырау,,,0.1
2017,пайыз,Батыс Қазақстан,,,0.0
2017,пайыз,Жамбыл,,,0.6
2017,пайыз,Қарағанды,,,0.1
2017,пайыз,Қостанай,,,0.4
2017,пайыз,Қызылорда,,,0.1
2017,пайыз,Маңғыстау,,,0.0
2017,пайыз,Оңтүстік Қазақстан,,,0.1
2017,пайыз,Павлодар,,,0.1
2017,пайыз,Солтүстік Қазақстан,,,0.2
2017,пайыз,Шығыс Қазақстан,,,0.4
2017,пайыз,Нұр-Сұлтан қаласы,,,0.0
2017,пайыз,Алматы қаласы,,,0.0
2017,пайыз,,,ерлер,0.2
2017,пайыз,Ақмола,,ерлер,0.3
2017,пайыз,Ақтөбе,,ерлер,0.0
2017,пайыз,Алматы,,ерлер,0.2
2017,пайыз,Атырау,,ерлер,0.1
2017,пайыз,Батыс Қазақстан,,ерлер,0.0
2017,пайыз,Жамбыл,,ерлер,0.7
2017,пайыз,Қарағанды,,ерлер,0.1
2017,пайыз,Қостанай,,ерлер,0.4
2017,пайыз,Қызылорда,,ерлер,0.1
2017,пайыз,Маңғыстау,,ерлер,0.0
2017,пайыз,Оңтүстік Қазақстан,,ерлер,0.1
2017,пайыз,Павлодар,,ерлер,0.2
2017,пайыз,Солтүстік Қазақстан,,ерлер,0.2
2017,пайыз,Шығыс Қазақстан,,ерлер,0.4
2017,пайыз,Нұр-Сұлтан қаласы,,ерлер,0.0
2017,пайыз,Алматы қаласы,,ерлер,0.0
2017,пайыз,,,әйелдер,0.1
2017,пайыз,Ақмола,,әйелдер,0.3
2017,пайыз,Ақтөбе,,әйелдер,0.0
2017,пайыз,Алматы,,әйелдер,0.2
2017,пайыз,Атырау,,әйелдер,0.0
2017,пайыз,Батыс Қазақстан,,әйелдер,0.0
2017,пайыз,Жамбыл,,әйелдер,0.5
2017,пайыз,Қарағанды,,әйелдер,0.1
2017,пайыз,Қостанай,,әйелдер,0.4
2017,пайыз,Қызылорда,,әйелдер,0.0
2017,пайыз,Маңғыстау,,әйелдер,0.0
2017,пайыз,Оңтүстік Қазақстан,,әйелдер,0.0
2017,пайыз,Павлодар,,әйелдер,0.1
2017,пайыз,Солтүстік Қазақстан,,әйелдер,0.1
2017,пайыз,Шығыс Қазақстан,,әйелдер,0.3
2017,пайыз,Нұр-Сұлтан қаласы,,әйелдер,0.0
2017,пайыз,Алматы қаласы,,әйелдер,0.0
2017,пайыз,,қала,,0.1
2017,пайыз,Ақмола,қала,,0.1
2017,пайыз,Ақтөбе,қала,,0.0
2017,пайыз,Алматы,қала,,0.1
2017,пайыз,Атырау,қала,,0.1
2017,пайыз,Батыс Қазақстан,қала,,0.0
2017,пайыз,Жамбыл,қала,,0.4
2017,пайыз,Қарағанды,қала,,0.0
2017,пайыз,Қостанай,қала,,0.0
2017,пайыз,Қызылорда,қала,,0.1
2017,пайыз,Маңғыстау,қала,,0.0
2017,пайыз,Оңтүстік Қазақстан,қала,,0.0
2017,пайыз,Павлодар,қала,,0.0
2017,пайыз,Солтүстік Қазақстан,қала,,0.0
2017,пайыз,Шығыс Қазақстан,қала,,0.4
2017,пайыз,Нұр-Сұлтан қаласы,қала,,0.0
2017,пайыз,Алматы қаласы,қала,,0.0
2017,пайыз,,ауыл,,0.3
2017,пайыз,Ақмола,ауыл,,0.5
2017,пайыз,Ақтөбе,ауыл,,0.0
2017,пайыз,Алматы,ауыл,,0.2
2017,пайыз,Атырау,ауыл,,0.0
2017,пайыз,Батыс Қазақстан,ауыл,,0.0
2017,пайыз,Жамбыл,ауыл,,0.7
2017,пайыз,Қарағанды,ауыл,,0.2
2017,пайыз,Қостанай,ауыл,,0.8
2017,пайыз,Қызылорда,ауыл,,0.1
2017,пайыз,Маңғыстау,ауыл,,0.1
2017,пайыз,Оңтүстік Қазақстан,ауыл,,0.1
2017,пайыз,Павлодар,ауыл,,0.4
2017,пайыз,Солтүстік Қазақстан,ауыл,,0.3
2017,пайыз,Түркістан,ауыл,,0.4
2018,пайыз,,,,0.1
2018,пайыз,Ақмола,,,0.1
2018,пайыз,Ақтөбе,,,0.0
2018,пайыз,Алматы,,,0.1
2018,пайыз,Атырау,,,0.0
2018,пайыз,Батыс Қазақстан,,,0.0
2018,пайыз,Жамбыл,,,0.9
2018,пайыз,Қарағанды,,,0.0
2018,пайыз,Қостанай,,,0.5
2018,пайыз,Қызылорда,,,0.2
2018,пайыз,Маңғыстау,,,0.0
2018,пайыз,Павлодар,,,0.1
2018,пайыз,Солтүстік Қазақстан,,,0.0
2018,пайыз,Түркістан,,,0.1
2018,пайыз,Шығыс Қазақстан,,,0.3
2018,пайыз,Нұр-Сұлтан қаласы,,,0.0
2018,пайыз,Алматы қаласы,,,0.0
2018,пайыз,Шымкент қаласы,,,0.0
2018,пайыз,,,ерлер,0.1
2018,пайыз,Ақмола,,ерлер,0.1
2018,пайыз,Ақтөбе,,ерлер,0.0
2018,пайыз,Алматы,,ерлер,0.1
2018,пайыз,Атырау,,ерлер,0.0
2018,пайыз,Батыс Қазақстан,,ерлер,0.0
2018,пайыз,Жамбыл,,ерлер,0.7
2018,пайыз,Қарағанды,,ерлер,0.0
2018,пайыз,Қостанай,,ерлер,0.5
2018,пайыз,Қызылорда,,ерлер,0.2
2018,пайыз,Маңғыстау,,ерлер,0.0
2018,пайыз,Павлодар,,ерлер,0.1
2018,пайыз,Солтүстік Қазақстан,,ерлер,0.0
2018,пайыз,Түркістан,,ерлер,0.1
2018,пайыз,Шығыс Қазақстан,,ерлер,0.5
2018,пайыз,Нұр-Сұлтан қаласы,,ерлер,0.0
2018,пайыз,Алматы қаласы,,ерлер,0.0
2018,пайыз,Шымкент қаласы,,ерлер,0.0
2018,пайыз,,,әйелдер,0.1
2018,пайыз,Ақмола,,әйелдер,0.1
2018,пайыз,Ақтөбе,,әйелдер,0.0
2018,пайыз,Алматы,,әйелдер,0.1
2018,пайыз,Атырау,,әйелдер,0.0
2018,пайыз,Батыс Қазақстан,,әйелдер,0.0
2018,пайыз,Жамбыл,,әйелдер,1.1
2018,пайыз,Қарағанды,,әйелдер,0.0
2018,пайыз,Қостанай,,әйелдер,0.5
2018,пайыз,Қызылорда,,әйелдер,0.2
2018,пайыз,Маңғыстау,,әйелдер,0.0
2018,пайыз,Павлодар,,әйелдер,0.1
2018,пайыз,Солтүстік Қазақстан,,әйелдер,0.1
2018,пайыз,Түркістан,,әйелдер,0.1
2018,пайыз,Шығыс Қазақстан,,әйелдер,0.2
2018,пайыз,Нұр-Сұлтан қаласы,,әйелдер,0.0
2018,пайыз,Алматы қаласы,,әйелдер,0.0
2018,пайыз,Шымкент қаласы,,әйелдер,0.0
2018,пайыз,,қала,,0.0
2018,пайыз,Ақмола,қала,,0.0
2018,пайыз,Ақтөбе,қала,,0.0
2018,пайыз,Алматы,қала,,0.0
2018,пайыз,Атырау,қала,,0.0
2018,пайыз,Батыс Қазақстан,қала,,0.0
2018,пайыз,Жамбыл,қала,,0.4
2018,пайыз,Қарағанды,қала,,0.0
2018,пайыз,Қостанай,қала,,0.1
2018,пайыз,Қызылорда,қала,,0.0
2018,пайыз,Маңғыстау,қала,,0.0
2018,пайыз,Павлодар,қала,,0.0
2018,пайыз,Солтүстік Қазақстан,қала,,0.0
2018,пайыз,Түркістан,қала,,0.1
2018,пайыз,Шығыс Қазақстан,қала,,0.1
2018,пайыз,Нұр-Сұлтан қаласы,қала,,0.0
2018,пайыз,Алматы қаласы,қала,,0.0
2018,пайыз,Шымкент қаласы,қала,,0.0
2018,пайыз,,ауыл,,0.3
2018,пайыз,Ақмола,ауыл,,0.1
2018,пайыз,Ақтөбе,ауыл,,0.1
2018,пайыз,Алматы,ауыл,,0.1
2018,пайыз,Атырау,ауыл,,0.0
2018,пайыз,Батыс Қазақстан,ауыл,,0.0
2018,пайыз,Жамбыл,ауыл,,1.2
2018,пайыз,Қарағанды,ауыл,,0.1
2018,пайыз,Қостанай,ауыл,,0.9
2018,пайыз,Қызылорда,ауыл,,0.4
2018,пайыз,Маңғыстау,ауыл,,0.0
2018,пайыз,Павлодар,ауыл,,0.2
2018,пайыз,Солтүстік Қазақстан,ауыл,,0.1
2018,пайыз,Шығыс Қазақстан,ауыл,,0.1
2018,пайыз,Түркістан,ауыл,,0.7
2019,пайыз,,,,0.1
2019,пайыз,Ақмола,,,0.2
2019,пайыз,Алматы,,,0.0
2019,пайыз,Атырау,,,0.0
2019,пайыз,Батыс Қазақстан,,,0.0
2019,пайыз,Жамбыл,,,0.2
2019,пайыз,Қарағанды,,,0.0
2019,пайыз,Қостанай,,,0.3
2019,пайыз,Қызылорда,,,0.1
2019,пайыз,Павлодар,,,0.1
2019,пайыз,Солтүстік Қазақстан,,,0.0
2019,пайыз,Шығыс Қазақстан,,,0.2
2019,пайыз,,,ерлер,0.1
2019,пайыз,Ақмола,,ерлер,0.3
2019,пайыз,Алматы,,ерлер,0.0
2019,пайыз,Атырау,,ерлер,0.0
2019,пайыз,Жамбыл,,ерлер,0.3
2019,пайыз,Қарағанды,,ерлер,0.1
2019,пайыз,Қостанай,,ерлер,0.3
2019,пайыз,Қызылорда,,ерлер,0.0
2019,пайыз,Павлодар,,ерлер,0.1
2019,пайыз,Солтүстік Қазақстан,,ерлер,0.0
2019,пайыз,Шығыс Қазақстан,,ерлер,0.1
2019,пайыз,,,әйелдер,0.1
2019,пайыз,Ақмола,,әйелдер,0.2
2019,пайыз,Алматы,,әйелдер,0.0
2019,пайыз,Атырау,,әйелдер,0.1
2019,пайыз,Батыс Қазақстан,,әйелдер,0.0
2019,пайыз,Жамбыл,,әйелдер,0.1
2019,пайыз,Қарағанды,,әйелдер,0.0
2019,пайыз,Қостанай,,әйелдер,0.3
2019,пайыз,Қызылорда,,әйелдер,0.1
2019,пайыз,Павлодар,,әйелдер,0.1
2019,пайыз,Солтүстік Қазақстан,,әйелдер,0.0
2019,пайыз,Шығыс Қазақстан,,әйелдер,0.4
2019,пайыз,,қала,,0.0
2019,пайыз,Ақмола,қала,,0.2
2019,пайыз,Алматы,қала,,0.0
2019,пайыз,Жамбыл,қала,,0.2
2019,пайыз,Қарағанды,қала,,0.0
2019,пайыз,Қостанай,қала,,0.0
2019,пайыз,Павлодар,қала,,0.0
2019,пайыз,Шығыс Қазақстан,қала,,0.3
2019,пайыз,,ауыл,,0.1
2019,пайыз,Ақмола,ауыл,,0.3
2019,пайыз,Алматы,ауыл,,0.0
2019,пайыз,Атырау,ауыл,,0.1
2019,пайыз,Батыс Қазақстан,ауыл,,0.0
2019,пайыз,Жамбыл,ауыл,,0.2
2019,пайыз,Қарағанды,ауыл,,0.0
2019,пайыз,Қостанай,ауыл,,0.6
2019,пайыз,Қызылорда,ауыл,,0.1
2019,пайыз,Павлодар,ауыл,,0.4
2019,пайыз,Солтүстік Қазақстан,ауыл,,0.1
2019,пайыз,Түркістан,ауыл,,0.2
