Year,UNIT_MEASURE,Өңірлер,Аймақ,Жынысы,Value
2013,100 000 халыққа,Қызылорда,,,16.91
2013,100 000 халыққа,Маңғыстау,,,12.47
2013,100 000 халыққа,Оңтүстік Қазақстан,,,13.53
2013,100 000 халыққа,Павлодар,,,25.43
2013,100 000 халыққа,Солтүстік Қазақстан,,,10.56
2013,100 000 халыққа,Шығыс Қазақстан,,,31.27
2013,100 000 халыққа,Нұр-Сұлтан қаласы,,,12.56
2013,100 000 халыққа,Алматы қаласы,,,5.63
2013,100 000 халыққа,,қала,,17.71
2013,100 000 халыққа,Ақмола,қала,,32.72
2013,100 000 халыққа,Ақтөбе,қала,,17.99
2013,100 000 халыққа,Алматы,қала,,26.16
2013,100 000 халыққа,Атырау,қала,,17.62
2013,100 000 халыққа,Батыс Қазақстан,қала,,22.94
2013,100 000 халыққа,Жамбыл,қала,,22.68
2013,100 000 халыққа,Қарағанды,қала,,21.81
2013,100 000 халыққа,Қостанай,қала,,33.34
2013,100 000 халыққа,Қызылорда,қала,,15.32
2013,100 000 халыққа,Маңғыстау,қала,,13.43
2013,100 000 халыққа,Оңтүстік Қазақстан,қала,,12.56
2013,100 000 халыққа,Павлодар,қала,,22.62
2013,100 000 халыққа,Солтүстік Қазақстан,қала,,3.75
2013,100 000 халыққа,Шығыс Қазақстан,қала,,25.03
2013,100 000 халыққа,Нұр-Сұлтан қаласы,қала,,12.56
2013,100 000 халыққа,Алматы қаласы,қала,,5.63
2013,100 000 халыққа,,ауыл,,24.28
2013,100 000 халыққа,Ақмола,ауыл,,40.89
2013,100 000 халыққа,Ақтөбе,ауыл,,25.68
2013,100 000 халыққа,Алматы,ауыл,,21.11
2013,100 000 халыққа,Атырау,ауыл,,21.71
2013,100 000 халыққа,Батыс Қазақстан,ауыл,,29.76
2013,100 000 халыққа,Жамбыл,ауыл,,17.52
2013,100 000 халыққа,Қарағанды,ауыл,,40.24
2013,100 000 халыққа,Қостанай,ауыл,,51.68
2013,100 000 халыққа,Қызылорда,ауыл,,18.1
2013,100 000 халыққа,Маңғыстау,ауыл,,11.49
2013,100 000 халыққа,Оңтүстік Қазақстан,ауыл,,14.15
2013,100 000 халыққа,Павлодар,ауыл,,31.82
2013,100 000 халыққа,Солтүстік Қазақстан,ауыл,,15.41
2013,100 000 халыққа,Шығыс Қазақстан,ауыл,,40.17
2013,100 000 халыққа,,,ерлер,34.6
2013,100 000 халыққа,Ақмола,,ерлер,61.76
2013,100 000 халыққа,Ақтөбе,,ерлер,36.44
2013,100 000 халыққа,Алматы,,ерлер,36.16
2013,100 000 халыққа,Атырау,,ерлер,33.04
2013,100 000 халыққа,Батыс Қазақстан,,ерлер,46.7
2013,100 000 халыққа,Жамбыл,,ерлер,32.62
2013,100 000 халыққа,Қарағанды,,ерлер,43.99
2013,100 000 халыққа,Қостанай,,ерлер,74.32
2013,100 000 халыққа,Қызылорда,,ерлер,26.49
2013,100 000 халыққа,Маңғыстау,,ерлер,20.23
2013,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,20.26
2013,100 000 халыққа,Павлодар,,ерлер,43.82
2013,100 000 халыққа,Солтүстік Қазақстан,,ерлер,19.26
2013,100 000 халыққа,Шығыс Қазақстан,,ерлер,54.59
2013,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,21.33
2013,100 000 халыққа,Алматы қаласы,,ерлер,8.98
2013,100 000 халыққа,,қала,ерлер,30.11
2013,100 000 халыққа,Ақмола,қала,ерлер,55.05
2013,100 000 халыққа,Ақтөбе,қала,ерлер,32.13
2013,100 000 халыққа,Алматы,қала,ерлер,45.28
2013,100 000 халыққа,Атырау,қала,ерлер,29.07
2013,100 000 халыққа,Батыс Қазақстан,қала,ерлер,39.69
2013,100 000 халыққа,Жамбыл,қала,ерлер,39.19
2013,100 000 халыққа,Қарағанды,қала,ерлер,37.34
2013,100 000 халыққа,Қостанай,қала,ерлер,61.35
2013,100 000 халыққа,Қызылорда,қала,ерлер,22.89
2013,100 000 халыққа,Маңғыстау,қала,ерлер,21.21
2013,100 000 халыққа,Оңтүстік Қазақстан,қала,ерлер,18.59
2013,100 000 халыққа,Павлодар,қала,ерлер,38.75
2013,100 000 халыққа,Солтүстік Қазақстан,қала,ерлер,8.28
2013,100 000 халыққа,Шығыс Қазақстан,қала,ерлер,44.31
2013,100 000 халыққа,Нұр-Сұлтан қаласы,қала,ерлер,21.33
2013,100 000 халыққа,Алматы қаласы,қала,ерлер,8.98
2013,100 000 халыққа,,ауыл,ерлер,39.74
2013,100 000 халыққа,Ақмола,ауыл,ерлер,67.38
2013,100 000 халыққа,Ақтөбе,ауыл,ерлер,43.0
2013,100 000 халыққа,Алматы,ауыл,ерлер,33.52
2013,100 000 халыққа,Атырау,ауыл,ерлер,36.45
2013,100 000 халыққа,Батыс Қазақстан,ауыл,ерлер,52.93
2013,100 000 халыққа,Жамбыл,ауыл,ерлер,28.46
2013,100 000 халыққа,Қарағанды,ауыл,ерлер,66.45
2013,100 000 халыққа,Қостанай,ауыл,ерлер,87.17
2013,100 000 халыққа,Қызылорда,ауыл,ерлер,29.06
2013,100 000 халыққа,Маңғыстау,ауыл,ерлер,19.27
2013,100 000 халыққа,Оңтүстік Қазақстан,ауыл,ерлер,21.3
2013,100 000 халыққа,Павлодар,ауыл,ерлер,54.51
2013,100 000 халыққа,Солтүстік Қазақстан,ауыл,ерлер,26.42
2013,100 000 халыққа,Шығыс Қазақстан,ауыл,ерлер,68.13
2013,100 000 халыққа,,,әйелдер,7.68
2013,100 000 халыққа,Ақмола,,әйелдер,13.96
2013,100 000 халыққа,Ақтөбе,,әйелдер,6.5
2013,100 000 халыққа,Алматы,,әйелдер,8.9
2013,100 000 халыққа,Атырау,,әйелдер,6.99
2013,100 000 халыққа,Батыс Қазақстан,,әйелдер,7.47
2013,100 000 халыққа,Жамбыл,,әйелдер,7.09
2013,100 000 халыққа,Қарағанды,,әйелдер,9.44
2013,100 000 халыққа,Қостанай,,әйелдер,13.56
2013,100 000 халыққа,Қызылорда,,әйелдер,7.36
2013,100 000 халыққа,Маңғыстау,,әйелдер,4.81
2013,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,6.89
2013,100 000 халыққа,Павлодар,,әйелдер,9.06
2013,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,2.64
2013,100 000 халыққа,Шығыс Қазақстан,,әйелдер,10.12
2013,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,4.37
2013,100 000 халыққа,Алматы қаласы,,әйелдер,2.83
2013,100 000 халыққа,,қала,әйелдер,6.78
2013,100 000 халыққа,Ақмола,қала,әйелдер,13.07
2013,100 000 халыққа,Ақтөбе,қала,әйелдер,5.36
2013,100 000 халыққа,Алматы,қала,әйелдер,8.81
2013,100 000 халыққа,Атырау,қала,әйелдер,7.17
2013,100 000 халыққа,Батыс Қазақстан,қала,әйелдер,8.54
2013,100 000 халыққа,Жамбыл,қала,әйелдер,7.89
2013,100 000 халыққа,Қарағанды,қала,әйелдер,8.35
2013,100 000 халыққа,Қостанай,қала,әйелдер,9.76
2013,100 000 халыққа,Қызылорда,қала,әйелдер,8.1
2013,100 000 халыққа,Маңғыстау,қала,әйелдер,6.04
2013,100 000 халыққа,Оңтүстік Қазақстан,қала,әйелдер,6.94
2013,100 000 халыққа,Павлодар,қала,әйелдер,8.88
2013,100 000 халыққа,Солтүстік Қазақстан,қала,әйелдер,0.0
2013,100 000 халыққа,Шығыс Қазақстан,қала,әйелдер,8.59
2013,100 000 халыққа,Нұр-Сұлтан қаласы,қала,әйелдер,4.37
2013,100 000 халыққа,Алматы қаласы,қала,әйелдер,2.83
2013,100 000 халыққа,,ауыл,әйелдер,8.85
2013,100 000 халыққа,Ақмола,ауыл,әйелдер,14.8
2013,100 000 халыққа,Ақтөбе,ауыл,әйелдер,8.43
2013,100 000 халыққа,Алматы,ауыл,әйелдер,8.92
2013,100 000 халыққа,Атырау,ауыл,әйелдер,6.82
2013,100 000 халыққа,Батыс Қазақстан,ауыл,әйелдер,6.36
2013,100 000 халыққа,Жамбыл,ауыл,әйелдер,6.53
2013,100 000 халыққа,Қарағанды,ауыл,әйелдер,13.72
2013,100 000 халыққа,Қостанай,ауыл,әйелдер,17.82
2013,100 000 халыққа,Қызылорда,ауыл,әйелдер,6.78
2013,100 000 халыққа,Маңғыстау,ауыл,әйелдер,3.52
2013,100 000 халыққа,Оңтүстік Қазақстан,ауыл,әйелдер,6.86
2013,100 000 халыққа,Павлодар,ауыл,әйелдер,9.51
2013,100 000 халыққа,Солтүстік Қазақстан,ауыл,әйелдер,4.68
2013,100 000 халыққа,Шығыс Қазақстан,ауыл,әйелдер,12.46
2014,100 000 халыққа,,,,18.1
2014,100 000 халыққа,Ақмола,,,36.54
2014,100 000 халыққа,Ақтөбе,,,18.14
2014,100 000 халыққа,Алматы,,,21.44
2014,100 000 халыққа,Атырау,,,16.01
2014,100 000 халыққа,Батыс Қазақстан,,,23.76
2014,100 000 халыққа,Жамбыл,,,17.04
2014,100 000 халыққа,Қарағанды,,,26.57
2014,100 000 халыққа,Қостанай,,,31.66
2014,100 000 халыққа,Қызылорда,,,9.38
2014,100 000 халыққа,Маңғыстау,,,8.37
2014,100 000 халыққа,Оңтүстік Қазақстан,,,13.11
2014,100 000 халыққа,Павлодар,,,13.52
2014,100 000 халыққа,Солтүстік Қазақстан,,,11.33
2014,100 000 халыққа,Шығыс Қазақстан,,,28.32
2014,100 000 халыққа,Нұр-Сұлтан қаласы,,,8.4
2014,100 000 халыққа,Алматы қаласы,,,6.71
2014,100 000 халыққа,,қала,,14.85
2014,100 000 халыққа,Ақмола,қала,,30.56
2014,100 000 халыққа,Ақтөбе,қала,,13.27
2014,100 000 халыққа,Алматы,қала,,21.4
2014,100 000 халыққа,Атырау,қала,,12.6
2014,100 000 халыққа,Батыс Қазақстан,қала,,23.24
2014,100 000 халыққа,Жамбыл,қала,,15.47
2014,100 000 халыққа,Қарағанды,қала,,24.2
2014,100 000 халыққа,Қостанай,қала,,24.7
2014,100 000 халыққа,Қызылорда,қала,,11.53
2014,100 000 халыққа,Маңғыстау,қала,,7.48
2014,100 000 халыққа,Оңтүстік Қазақстан,қала,,9.58
2014,100 000 халыққа,Павлодар,қала,,12.32
2014,100 000 халыққа,Солтүстік Қазақстан,қала,,6.19
2014,100 000 халыққа,Шығыс Қазақстан,қала,,22.06
2014,100 000 халыққа,Нұр-Сұлтан қаласы,қала,,8.4
2014,100 000 халыққа,Алматы қаласы,қала,,6.71
2014,100 000 халыққа,,ауыл,,22.2
2014,100 000 халыққа,Ақмола,ауыл,,41.88
2014,100 000 халыққа,Ақтөбе,ауыл,,26.04
2014,100 000 халыққа,Алматы,ауыл,,21.46
2014,100 000 халыққа,Атырау,ауыл,,19.03
2014,100 000 халыққа,Батыс Қазақстан,ауыл,,24.27
2014,100 000 халыққа,Жамбыл,ауыл,,18.1
2014,100 000 халыққа,Қарағанды,ауыл,,35.39
2014,100 000 халыққа,Қостанай,ауыл,,39.18
2014,100 000 халыққа,Қызылорда,ауыл,,7.76
2014,100 000 халыққа,Маңғыстау,ауыл,,9.16
2014,100 000 халыққа,Оңтүстік Қазақстан,ауыл,,15.67
2014,100 000 халыққа,Павлодар,ауыл,,16.31
2014,100 000 халыққа,Солтүстік Қазақстан,ауыл,,15.08
2014,100 000 халыққа,Шығыс Қазақстан,ауыл,,37.37
2014,100 000 халыққа,,,ерлер,30.75
2014,100 000 халыққа,Ақмола,,ерлер,64.7
2014,100 000 халыққа,Ақтөбе,,ерлер,31.49
2014,100 000 халыққа,Алматы,,ерлер,36.12
2014,100 000 халыққа,Атырау,,ерлер,26.24
2014,100 000 халыққа,Батыс Қазақстан,,ерлер,40.28
2014,100 000 халыққа,Жамбыл,,ерлер,27.1
2014,100 000 халыққа,Қарағанды,,ерлер,44.65
2014,100 000 халыққа,Қостанай,,ерлер,57.89
2014,100 000 халыққа,Қызылорда,,ерлер,15.02
2014,100 000 халыққа,Маңғыстау,,ерлер,13.14
2014,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,20.94
2014,100 000 халыққа,Павлодар,,ерлер,22.78
2014,100 000 халыққа,Солтүстік Қазақстан,,ерлер,19.75
2014,100 000 халыққа,Шығыс Қазақстан,,ерлер,49.26
2014,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,14.42
2014,100 000 халыққа,Алматы қаласы,,ерлер,12.45
2014,100 000 халыққа,,қала,ерлер,25.78
2014,100 000 халыққа,Ақмола,қала,ерлер,54.17
2014,100 000 халыққа,Ақтөбе,қала,ерлер,24.31
2014,100 000 халыққа,Алматы,қала,ерлер,38.85
2014,100 000 халыққа,Атырау,қала,ерлер,18.63
2014,100 000 халыққа,Батыс Қазақстан,қала,ерлер,38.35
2014,100 000 халыққа,Жамбыл,қала,ерлер,26.94
2014,100 000 халыққа,Қарағанды,қала,ерлер,41.35
2014,100 000 халыққа,Қостанай,қала,ерлер,44.92
2014,100 000 халыққа,Қызылорда,қала,ерлер,17.86
2014,100 000 халыққа,Маңғыстау,қала,ерлер,12.27
2014,100 000 халыққа,Оңтүстік Қазақстан,қала,ерлер,16.75
2014,100 000 халыққа,Павлодар,қала,ерлер,20.59
2014,100 000 халыққа,Солтүстік Қазақстан,қала,ерлер,11.86
2014,100 000 халыққа,Шығыс Қазақстан,қала,ерлер,38.16
2014,100 000 халыққа,Нұр-Сұлтан қаласы,қала,ерлер,14.42
2014,100 000 халыққа,Алматы қаласы,қала,ерлер,12.45
2014,100 000 халыққа,,ауыл,ерлер,36.62
2014,100 000 халыққа,Ақмола,ауыл,ерлер,73.55
2014,100 000 халыққа,Ақтөбе,ауыл,ерлер,42.53
2014,100 000 халыққа,Алматы,ауыл,ерлер,35.27
2014,100 000 халыққа,Атырау,ауыл,ерлер,32.64
2014,100 000 халыққа,Батыс Қазақстан,ауыл,ерлер,42.02
2014,100 000 халыққа,Жамбыл,ауыл,ерлер,27.2
2014,100 000 халыққа,Қарағанды,ауыл,ерлер,55.96
2014,100 000 халыққа,Қостанай,ауыл,ерлер,71.0
2014,100 000 халыққа,Қызылорда,ауыл,ерлер,12.96
2014,100 000 халыққа,Маңғыстау,ауыл,ерлер,13.91
2014,100 000 халыққа,Оңтүстік Қазақстан,ауыл,ерлер,23.85
2014,100 000 халыққа,Павлодар,ауыл,ерлер,27.48
2014,100 000 халыққа,Солтүстік Қазақстан,ауыл,ерлер,25.03
2014,100 000 халыққа,Шығыс Қазақстан,ауыл,ерлер,64.11
2014,100 000 халыққа,,,әйелдер,6.3
2014,100 000 халыққа,Ақмола,,әйелдер,10.25
2014,100 000 халыққа,Ақтөбе,,әйелдер,5.69
2014,100 000 халыққа,Алматы,,әйелдер,7.26
2014,100 000 халыққа,Атырау,,әйелдер,6.15
2014,100 000 халыққа,Батыс Қазақстан,,әйелдер,8.33
2014,100 000 халыққа,Жамбыл,,әйелдер,7.37
2014,100 000 халыққа,Қарағанды,,әйелдер,10.35
2014,100 000 халыққа,Қостанай,,әйелдер,8.17
2014,100 000 халыққа,Қызылорда,,әйелдер,3.75
2014,100 000 халыққа,Маңғыстау,,әйелдер,3.66
2014,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,5.4
2014,100 000 халыққа,Павлодар,,әйелдер,5.27
2014,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,3.66
2014,100 000 халыққа,Шығыс Қазақстан,,әйелдер,9.3
2014,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,2.78
2014,100 000 халыққа,Алматы қаласы,,әйелдер,1.9
2014,100 000 халыққа,,қала,әйелдер,5.18
2014,100 000 халыққа,Ақмола,қала,әйелдер,9.76
2014,100 000 халыққа,Ақтөбе,қала,әйелдер,3.38
2014,100 000 халыққа,Алматы,қала,әйелдер,5.5
2014,100 000 халыққа,Атырау,қала,әйелдер,7.09
2014,100 000 халыққа,Батыс Қазақстан,қала,әйелдер,10.22
2014,100 000 халыққа,Жамбыл,қала,әйелдер,5.18
2014,100 000 халыққа,Қарағанды,қала,әйелдер,9.31
2014,100 000 халыққа,Қостанай,қала,әйелдер,7.65
2014,100 000 халыққа,Қызылорда,қала,әйелдер,5.48
2014,100 000 халыққа,Маңғыстау,қала,әйелдер,2.82
2014,100 000 халыққа,Оңтүстік Қазақстан,қала,әйелдер,2.85
2014,100 000 халыққа,Павлодар,қала,әйелдер,5.27
2014,100 000 халыққа,Солтүстік Қазақстан,қала,әйелдер,1.51
2014,100 000 халыққа,Шығыс Қазақстан,қала,әйелдер,8.31
2014,100 000 халыққа,Нұр-Сұлтан қаласы,қала,әйелдер,2.78
2014,100 000 халыққа,Алматы қаласы,қала,әйелдер,1.9
2014,100 000 халыққа,,ауыл,әйелдер,7.79
2014,100 000 халыққа,Ақмола,ауыл,әйелдер,10.71
2014,100 000 халыққа,Ақтөбе,ауыл,әйелдер,9.62
2014,100 000 халыққа,Алматы,ауыл,әйелдер,7.85
2014,100 000 халыққа,Атырау,ауыл,әйелдер,5.28
2014,100 000 халыққа,Батыс Қазақстан,ауыл,әйелдер,6.33
2014,100 000 халыққа,Жамбыл,ауыл,әйелдер,8.93
2014,100 000 халыққа,Қарағанды,ауыл,әйелдер,14.53
2014,100 000 халыққа,Қостанай,ауыл,әйелдер,8.77
2014,100 000 халыққа,Қызылорда,ауыл,әйелдер,2.39
2014,100 000 халыққа,Маңғыстау,ауыл,әйелдер,4.42
2014,100 000 халыққа,Оңтүстік Қазақстан,ауыл,әйелдер,7.32
2014,100 000 халыққа,Павлодар,ауыл,әйелдер,5.26
2014,100 000 халыққа,Солтүстік Қазақстан,ауыл,әйелдер,5.36
2014,100 000 халыққа,Шығыс Қазақстан,ауыл,әйелдер,10.84
2015,100 000 халыққа,,,,16.52
2015,100 000 халыққа,Ақмола,,,33.9
2015,100 000 халыққа,Ақтөбе,,,20.39
2015,100 000 халыққа,Алматы,,,17.37
2015,100 000 халыққа,Атырау,,,18.37
2015,100 000 халыққа,Батыс Қазақстан,,,19.1
2015,100 000 халыққа,Жамбыл,,,12.76
2015,100 000 халыққа,Қарағанды,,,22.87
2015,100 000 халыққа,Қостанай,,,36.82
2015,100 000 халыққа,Қызылорда,,,7.38
2015,100 000 халыққа,Маңғыстау,,,8.11
2015,100 000 халыққа,Оңтүстік Қазақстан,,,11.12
2015,100 000 халыққа,Павлодар,,,4.89
2015,100 000 халыққа,Солтүстік Қазақстан,,,16.65
2015,100 000 халыққа,Шығыс Қазақстан,,,26.72
2015,100 000 халыққа,Нұр-Сұлтан қаласы,,,12.98
2015,100 000 халыққа,Алматы қаласы,,,5.68
2015,100 000 халыққа,,қала,,13.49
2015,100 000 халыққа,Ақмола,қала,,30.06
2015,100 000 халыққа,Ақтөбе,қала,,19.19
2015,100 000 халыққа,Алматы,қала,,14.94
2015,100 000 халыққа,Атырау,қала,,13.27
2015,100 000 халыққа,Батыс Қазақстан,қала,,15.24
2015,100 000 халыққа,Жамбыл,қала,,14.57
2015,100 000 халыққа,Қарағанды,қала,,21.79
2015,100 000 халыққа,Қостанай,қала,,27.81
2015,100 000 халыққа,Қызылорда,қала,,8.5
2015,100 000 халыққа,Маңғыстау,қала,,7.04
2015,100 000 халыққа,Оңтүстік Қазақстан,қала,,6.89
2015,100 000 халыққа,Павлодар,қала,,3.19
2015,100 000 халыққа,Солтүстік Қазақстан,қала,,12.19
2015,100 000 халыққа,Шығыс Қазақстан,қала,,19.36
2015,100 000 халыққа,Нұр-Сұлтан қаласы,қала,,12.98
2015,100 000 халыққа,Алматы қаласы,қала,,5.68
2015,100 000 халыққа,,ауыл,,20.48
2015,100 000 халыққа,Ақмола,ауыл,,37.32
2015,100 000 халыққа,Ақтөбе,ауыл,,22.38
2015,100 000 халыққа,Алматы,ауыл,,18.14
2015,100 000 халыққа,Атырау,ауыл,,22.97
2015,100 000 халыққа,Батыс Қазақстан,ауыл,,22.91
2015,100 000 халыққа,Жамбыл,ауыл,,11.54
2015,100 000 халыққа,Қарағанды,ауыл,,26.99
2015,100 000 халыққа,Қостанай,ауыл,,46.79
2015,100 000 халыққа,Қызылорда,ауыл,,6.52
2015,100 000 халыққа,Маңғыстау,ауыл,,8.93
2015,100 000 халыққа,Оңтүстік Қазақстан,ауыл,,14.56
2015,100 000 халыққа,Павлодар,ауыл,,8.89
2015,100 000 халыққа,Солтүстік Қазақстан,ауыл,,20.02
2015,100 000 халыққа,Шығыс Қазақстан,ауыл,,37.59
2015,100 000 халыққа,,,ерлер,27.87
2015,100 000 халыққа,Ақмола,,ерлер,57.3
2015,100 000 халыққа,Ақтөбе,,ерлер,37.21
2015,100 000 халыққа,Алматы,,ерлер,27.2
2015,100 000 халыққа,Атырау,,ерлер,30.47
2015,100 000 халыққа,Батыс Қазақстан,,ерлер,33.98
2015,100 000 халыққа,Жамбыл,,ерлер,21.77
2015,100 000 халыққа,Қарағанды,,ерлер,39.17
2015,100 000 халыққа,Қостанай,,ерлер,63.5
2015,100 000 халыққа,Қызылорда,,ерлер,12.65
2015,100 000 халыққа,Маңғыстау,,ерлер,13.69
2015,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,17.3
2015,100 000 халыққа,Павлодар,,ерлер,7.28
2015,100 000 халыққа,Солтүстік Қазақстан,,ерлер,27.2
2015,100 000 халыққа,Шығыс Қазақстан,,ерлер,46.8
2015,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,22.59
2015,100 000 халыққа,Алматы қаласы,,ерлер,10.72
2015,100 000 халыққа,,қала,ерлер,23.09
2015,100 000 халыққа,Ақмола,қала,ерлер,51.31
2015,100 000 халыққа,Ақтөбе,қала,ерлер,34.39
2015,100 000 халыққа,Алматы,қала,ерлер,23.28
2015,100 000 халыққа,Атырау,қала,ерлер,22.49
2015,100 000 халыққа,Батыс Қазақстан,қала,ерлер,26.75
2015,100 000 халыққа,Жамбыл,қала,ерлер,25.56
2015,100 000 халыққа,Қарағанды,қала,ерлер,37.41
2015,100 000 халыққа,Қостанай,қала,ерлер,49.91
2015,100 000 халыққа,Қызылорда,қала,ерлер,14.91
2015,100 000 халыққа,Маңғыстау,қала,ерлер,11.83
2015,100 000 халыққа,Оңтүстік Қазақстан,қала,ерлер,10.91
2015,100 000 халыққа,Павлодар,қала,ерлер,4.08
2015,100 000 халыққа,Солтүстік Қазақстан,қала,ерлер,19.73
2015,100 000 халыққа,Шығыс Қазақстан,қала,ерлер,32.61
2015,100 000 халыққа,Нұр-Сұлтан қаласы,қала,ерлер,22.59
2015,100 000 халыққа,Алматы қаласы,қала,ерлер,10.72
2015,100 000 халыққа,,ауыл,ерлер,33.75
2015,100 000 халыққа,Ақмола,ауыл,ерлер,62.36
2015,100 000 халыққа,Ақтөбе,ауыл,ерлер,41.64
2015,100 000 халыққа,Алматы,ауыл,ерлер,28.4
2015,100 000 халыққа,Атырау,ауыл,ерлер,37.31
2015,100 000 халыққа,Батыс Қазақстан,ауыл,ерлер,40.54
2015,100 000 халыққа,Жамбыл,ауыл,ерлер,19.35
2015,100 000 халыққа,Қарағанды,ауыл,ерлер,45.29
2015,100 000 халыққа,Қостанай,ауыл,ерлер,77.6
2015,100 000 халыққа,Қызылорда,ауыл,ерлер,10.99
2015,100 000 халыққа,Маңғыстау,ауыл,ерлер,15.16
2015,100 000 халыққа,Оңтүстік Қазақстан,ауыл,ерлер,22.3
2015,100 000 халыққа,Павлодар,ауыл,ерлер,14.28
2015,100 000 халыққа,Солтүстік Қазақстан,ауыл,ерлер,32.38
2015,100 000 халыққа,Шығыс Қазақстан,ауыл,ерлер,66.13
2015,100 000 халыққа,,,әйелдер,5.9
2015,100 000 халыққа,Ақмола,,әйелдер,12.02
2015,100 000 халыққа,Ақтөбе,,әйелдер,4.67
2015,100 000 халыққа,Алматы,,әйелдер,7.84
2015,100 000 халыққа,Атырау,,әйелдер,6.69
2015,100 000 халыққа,Батыс Қазақстан,,әйелдер,5.19
2015,100 000 халыққа,Жамбыл,,әйелдер,4.09
2015,100 000 халыққа,Қарағанды,,әйелдер,8.24
2015,100 000 халыққа,Қостанай,,әйелдер,12.89
2015,100 000 халыққа,Қызылорда,,әйелдер,2.11
2015,100 000 халыққа,Маңғыстау,,әйелдер,2.58
2015,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,5.01
2015,100 000 халыққа,Павлодар,,әйелдер,2.75
2015,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,7.03
2015,100 000 халыққа,Шығыс Қазақстан,,әйелдер,8.48
2015,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,4.03
2015,100 000 халыққа,Алматы қаласы,,әйелдер,1.43
2015,100 000 халыққа,,қала,әйелдер,4.96
2015,100 000 халыққа,Ақмола,қала,әйелдер,11.32
2015,100 000 халыққа,Ақтөбе,қала,әйелдер,5.52
2015,100 000 халыққа,Алматы,қала,әйелдер,7.35
2015,100 000 халыққа,Атырау,қала,әйелдер,4.81
2015,100 000 халыққа,Батыс Қазақстан,қала,әйелдер,5.32
2015,100 000 халыққа,Жамбыл,қала,әйелдер,4.68
2015,100 000 халыққа,Қарағанды,қала,әйелдер,8.21
2015,100 000 халыққа,Қостанай,қала,әйелдер,9.15
2015,100 000 халыққа,Қызылорда,қала,әйелдер,2.38
2015,100 000 халыққа,Маңғыстау,қала,әйелдер,2.23
2015,100 000 халыққа,Оңтүстік Қазақстан,қала,әйелдер,3.08
2015,100 000 халыққа,Павлодар,қала,әйелдер,2.44
2015,100 000 халыққа,Солтүстік Қазақстан,қала,әйелдер,5.94
2015,100 000 халыққа,Шығыс Қазақстан,қала,әйелдер,8.03
2015,100 000 халыққа,Нұр-Сұлтан қаласы,қала,әйелдер,4.03
2015,100 000 халыққа,Алматы қаласы,қала,әйелдер,1.43
2015,100 000 халыққа,,ауыл,әйелдер,7.21
2015,100 000 халыққа,Ақмола,ауыл,әйелдер,12.68
2015,100 000 халыққа,Ақтөбе,ауыл,әйелдер,3.19
2015,100 000 халыққа,Алматы,ауыл,әйелдер,8.0
2015,100 000 халыққа,Атырау,ауыл,әйелдер,8.46
2015,100 000 халыққа,Батыс Қазақстан,ауыл,әйелдер,5.05
2015,100 000 халыққа,Жамбыл,ауыл,әйелдер,3.66
2015,100 000 халыққа,Қарағанды,ауыл,әйелдер,8.38
2015,100 000 халыққа,Қостанай,ауыл,әйелдер,17.29
2015,100 000 халыққа,Қызылорда,ауыл,әйелдер,1.89
2015,100 000 халыққа,Маңғыстау,ауыл,әйелдер,2.85
2015,100 000 халыққа,Оңтүстік Қазақстан,ауыл,әйелдер,6.65
2015,100 000 халыққа,Павлодар,ауыл,әйелдер,3.54
2015,100 000 халыққа,Солтүстік Қазақстан,ауыл,әйелдер,7.92
2015,100 000 халыққа,Шығыс Қазақстан,ауыл,әйелдер,9.2
2016,100 000 халыққа,,,,14.47
2016,100 000 халыққа,Ақмола,,,27.18
2016,100 000 халыққа,Ақтөбе,,,17.73
2016,100 000 халыққа,Алматы,,,16.54
2016,100 000 халыққа,Атырау,,,13.98
2016,100 000 халыққа,Батыс Қазақстан,,,17.52
2016,100 000 халыққа,Жамбыл,,,10.33
2016,100 000 халыққа,Қарағанды,,,21.82
2016,100 000 халыққа,Қостанай,,,31.99
2016,100 000 халыққа,Қызылорда,,,7.28
2016,100 000 халыққа,Маңғыстау,,,11.18
2016,100 000 халыққа,Оңтүстік Қазақстан,,,8.71
2016,100 000 халыққа,Павлодар,,,4.49
2016,100 000 халыққа,Солтүстік Қазақстан,,,17.48
2016,100 000 халыққа,Шығыс Қазақстан,,,22.69
2016,100 000 халыққа,Нұр-Сұлтан қаласы,,,10.51
2016,100 000 халыққа,Алматы қаласы,,,4.75
2016,100 000 халыққа,,қала,,11.95
