Year,UNIT_MEASURE,Өңірлер,Аймақ,Жынысы,Value
2013,100 000 халыққа,Қызылорда,,,0.27
2013,100 000 халыққа,Маңғыстау,,,0.17
2013,100 000 халыққа,Оңтүстік Қазақстан,,,1.03
2013,100 000 халыққа,Павлодар,,,0.27
2013,100 000 халыққа,Солтүстік Қазақстан,,,0.17
2013,100 000 халыққа,Шығыс Қазақстан,,,3.01
2013,100 000 халыққа,Нұр-Сұлтан қаласы,,,0.63
2013,100 000 халыққа,Алматы қаласы,,,0.2
2013,100 000 халыққа,,қала,,0.63
2013,100 000 халыққа,Ақмола,қала,,0.87
2013,100 000 халыққа,Ақтөбе,қала,,0.2
2013,100 000 халыққа,Алматы,қала,,0.44
2013,100 000 халыққа,Атырау,қала,,0.37
2013,100 000 халыққа,Батыс Қазақстан,қала,,0.33
2013,100 000 халыққа,Жамбыл,қала,,0.23
2013,100 000 халыққа,Қарағанды,қала,,0.37
2013,100 000 халыққа,Қостанай,қала,,0.22
2013,100 000 халыққа,Қызылорда,қала,,0.0
2013,100 000 халыққа,Маңғыстау,қала,,0.34
2013,100 000 халыққа,Оңтүстік Қазақстан,қала,,1.42
2013,100 000 халыққа,Павлодар,қала,,0.38
2013,100 000 халыққа,Солтүстік Қазақстан,қала,,0.0
2013,100 000 халыққа,Шығыс Қазақстан,қала,,2.32
2013,100 000 халыққа,Нұр-Сұлтан қаласы,қала,,0.63
2013,100 000 халыққа,Алматы қаласы,қала,,0.2
2013,100 000 халыққа,,ауыл,,0.69
2013,100 000 халыққа,Ақмола,ауыл,,0.51
2013,100 000 халыққа,Ақтөбе,ауыл,,0.0
2013,100 000 халыққа,Алматы,ауыл,,0.07
2013,100 000 халыққа,Атырау,ауыл,,0.34
2013,100 000 халыққа,Батыс Қазақстан,ауыл,,0.63
2013,100 000 халыққа,Жамбыл,ауыл,,0.47
2013,100 000 халыққа,Қарағанды,ауыл,,1.02
2013,100 000 халыққа,Қостанай,ауыл,,0.47
2013,100 000 халыққа,Қызылорда,ауыл,,0.48
2013,100 000 халыққа,Маңғыстау,ауыл,,0.0
2013,100 000 халыққа,Оңтүстік Қазақстан,ауыл,,0.79
2013,100 000 халыққа,Павлодар,ауыл,,0.0
2013,100 000 халыққа,Солтүстік Қазақстан,ауыл,,0.3
2013,100 000 халыққа,Шығыс Қазақстан,ауыл,,4.0
2013,100 000 халыққа,,,ерлер,0.74
2013,100 000 халыққа,Ақмола,,ерлер,0.85
2013,100 000 халыққа,Ақтөбе,,ерлер,0.26
2013,100 000 халыққа,Алматы,,ерлер,0.31
2013,100 000 халыққа,Атырау,,ерлер,0.0
2013,100 000 халыққа,Батыс Қазақстан,,ерлер,0.33
2013,100 000 халыққа,Жамбыл,,ерлер,0.38
2013,100 000 халыққа,Қарағанды,,ерлер,0.15
2013,100 000 халыққа,Қостанай,,ерлер,0.48
2013,100 000 халыққа,Қызылорда,,ерлер,0.55
2013,100 000 халыққа,Маңғыстау,,ерлер,0.0
2013,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,1.19
2013,100 000 халыққа,Павлодар,,ерлер,0.57
2013,100 000 халыққа,Солтүстік Қазақстан,,ерлер,0.36
2013,100 000 халыққа,Шығыс Қазақстан,,ерлер,3.32
2013,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,0.78
2013,100 000 халыққа,Алматы қаласы,,ерлер,0.29
2013,100 000 халыққа,,қала,ерлер,0.8
2013,100 000 халыққа,Ақмола,қала,ерлер,1.24
2013,100 000 халыққа,Ақтөбе,қала,ерлер,0.43
2013,100 000 халыққа,Алматы,қала,ерлер,0.92
2013,100 000 халыққа,Атырау,қала,ерлер,0.0
2013,100 000 халыққа,Батыс Қазақстан,қала,ерлер,0.71
2013,100 000 халыққа,Жамбыл,қала,ерлер,0.49
2013,100 000 халыққа,Қарағанды,қала,ерлер,0.0
2013,100 000 халыққа,Қостанай,қала,ерлер,0.48
2013,100 000 халыққа,Қызылорда,қала,ерлер,0.0
2013,100 000 халыққа,Маңғыстау,қала,ерлер,0.0
2013,100 000 халыққа,Оңтүстік Қазақстан,қала,ерлер,1.96
2013,100 000 халыққа,Павлодар,қала,ерлер,0.83
2013,100 000 халыққа,Солтүстік Қазақстан,қала,ерлер,0.0
2013,100 000 халыққа,Шығыс Қазақстан,қала,ерлер,2.65
2013,100 000 халыққа,Нұр-Сұлтан қаласы,қала,ерлер,0.78
2013,100 000 халыққа,Алматы қаласы,қала,ерлер,0.29
2013,100 000 халыққа,,ауыл,ерлер,0.68
2013,100 000 халыққа,Ақмола,ауыл,ерлер,0.52
2013,100 000 халыққа,Ақтөбе,ауыл,ерлер,0.0
2013,100 000 халыққа,Алматы,ауыл,ерлер,0.13
2013,100 000 халыққа,Атырау,ауыл,ерлер,0.0
2013,100 000 халыққа,Батыс Қазақстан,ауыл,ерлер,0.0
2013,100 000 халыққа,Жамбыл,ауыл,ерлер,0.31
2013,100 000 халыққа,Қарағанды,ауыл,ерлер,0.68
2013,100 000 халыққа,Қостанай,ауыл,ерлер,0.48
2013,100 000 халыққа,Қызылорда,ауыл,ерлер,0.94
2013,100 000 халыққа,Маңғыстау,ауыл,ерлер,0.0
2013,100 000 халыққа,Оңтүстік Қазақстан,ауыл,ерлер,0.72
2013,100 000 халыққа,Павлодар,ауыл,ерлер,0.0
2013,100 000 халыққа,Солтүстік Қазақстан,ауыл,ерлер,0.6
2013,100 000 халыққа,Шығыс Қазақстан,ауыл,ерлер,4.19
2013,100 000 халыққа,,,әйелдер,0.58
2013,100 000 халыққа,Ақмола,,әйелдер,0.53
2013,100 000 халыққа,Ақтөбе,,әйелдер,0.0
2013,100 000 халыққа,Алматы,,әйелдер,0.0
2013,100 000 халыққа,Атырау,,әйелдер,0.7
2013,100 000 халыққа,Батыс Қазақстан,,әйелдер,0.62
2013,100 000 халыққа,Жамбыл,,әйелдер,0.36
2013,100 000 халыққа,Қарағанды,,әйелдер,0.83
2013,100 000 халыққа,Қостанай,,әйелдер,0.22
2013,100 000 халыққа,Қызылорда,,әйелдер,0.0
2013,100 000 халыққа,Маңғыстау,,әйелдер,0.34
2013,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,0.88
2013,100 000 халыққа,Павлодар,,әйелдер,0.0
2013,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,0.0
2013,100 000 халыққа,Шығыс Қазақстан,,әйелдер,2.74
2013,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,0.49
2013,100 000 халыққа,Алматы қаласы,,әйелдер,0.12
2013,100 000 халыққа,,қала,әйелдер,0.48
2013,100 000 халыққа,Ақмола,қала,әйелдер,0.54
2013,100 000 халыққа,Ақтөбе,қала,әйелдер,0.0
2013,100 000 халыққа,Алматы,қала,әйелдер,0.0
2013,100 000 халыққа,Атырау,қала,әйелдер,0.72
2013,100 000 халыққа,Батыс Қазақстан,қала,әйелдер,0.0
2013,100 000 халыққа,Жамбыл,қала,әйелдер,0.0
2013,100 000 халыққа,Қарағанды,қала,әйелдер,0.7
2013,100 000 халыққа,Қостанай,қала,әйелдер,0.0
2013,100 000 халыққа,Қызылорда,қала,әйелдер,0.0
2013,100 000 халыққа,Маңғыстау,қала,әйелдер,0.67
2013,100 000 халыққа,Оңтүстік Қазақстан,қала,әйелдер,0.91
2013,100 000 халыққа,Павлодар,қала,әйелдер,0.0
2013,100 000 халыққа,Солтүстік Қазақстан,қала,әйелдер,0.0
2013,100 000 халыққа,Шығыс Қазақстан,қала,әйелдер,2.03
2013,100 000 халыққа,Нұр-Сұлтан қаласы,қала,әйелдер,0.49
2013,100 000 халыққа,Алматы қаласы,қала,әйелдер,0.12
2013,100 000 халыққа,,ауыл,әйелдер,0.7
2013,100 000 халыққа,Ақмола,ауыл,әйелдер,0.51
2013,100 000 халыққа,Ақтөбе,ауыл,әйелдер,0.0
2013,100 000 халыққа,Алматы,ауыл,әйелдер,0.0
2013,100 000 халыққа,Атырау,ауыл,әйелдер,0.68
2013,100 000 халыққа,Батыс Қазақстан,ауыл,әйелдер,1.27
2013,100 000 халыққа,Жамбыл,ауыл,әйелдер,0.62
2013,100 000 халыққа,Қарағанды,ауыл,әйелдер,1.37
2013,100 000 халыққа,Қостанай,ауыл,әйелдер,0.46
2013,100 000 халыққа,Қызылорда,ауыл,әйелдер,0.0
2013,100 000 халыққа,Маңғыстау,ауыл,әйелдер,0.0
2013,100 000 халыққа,Оңтүстік Қазақстан,ауыл,әйелдер,0.86
2013,100 000 халыққа,Павлодар,ауыл,әйелдер,0.0
2013,100 000 халыққа,Солтүстік Қазақстан,ауыл,әйелдер,0.0
2013,100 000 халыққа,Шығыс Қазақстан,ауыл,әйелдер,3.81
2014,100 000 халыққа,,,,0.57
2014,100 000 халыққа,Ақмола,,,0.41
2014,100 000 халыққа,Ақтөбе,,,0.12
2014,100 000 халыққа,Алматы,,,0.15
2014,100 000 халыққа,Атырау,,,0.35
2014,100 000 халыққа,Батыс Қазақстан,,,0.8
2014,100 000 халыққа,Жамбыл,,,0.27
2014,100 000 халыққа,Қарағанды,,,0.73
2014,100 000 халыққа,Қостанай,,,0.23
2014,100 000 халыққа,Қызылорда,,,0.13
2014,100 000 халыққа,Маңғыстау,,,0.67
2014,100 000 халыққа,Оңтүстік Қазақстан,,,0.54
2014,100 000 халыққа,Павлодар,,,0.13
2014,100 000 халыққа,Солтүстік Қазақстан,,,0.17
2014,100 000 халыққа,Шығыс Қазақстан,,,3.01
2014,100 000 халыққа,Нұр-Сұлтан қаласы,,,0.48
2014,100 000 халыққа,Алматы қаласы,,,0.06
2014,100 000 халыққа,,қала,,0.42
2014,100 000 халыққа,Ақмола,қала,,0.86
2014,100 000 халыққа,Ақтөбе,қала,,0.2
2014,100 000 халыққа,Алматы,қала,,0.0
2014,100 000 халыққа,Атырау,қала,,0.37
2014,100 000 халыққа,Батыс Қазақстан,қала,,0.0
2014,100 000 халыққа,Жамбыл,қала,,0.23
2014,100 000 халыққа,Қарағанды,қала,,0.37
2014,100 000 халыққа,Қостанай,қала,,0.0
2014,100 000 халыққа,Қызылорда,қала,,0.0
2014,100 000 халыққа,Маңғыстау,қала,,0.71
2014,100 000 халыққа,Оңтүстік Қазақстан,қала,,0.35
2014,100 000 халыққа,Павлодар,қала,,0.19
2014,100 000 халыққа,Солтүстік Қазақстан,қала,,0.41
2014,100 000 халыққа,Шығыс Қазақстан,қала,,2.06
2014,100 000 халыққа,Нұр-Сұлтан қаласы,қала,,0.48
2014,100 000 халыққа,Алматы қаласы,қала,,0.06
2014,100 000 халыққа,,ауыл,,0.76
2014,100 000 халыққа,Ақмола,ауыл,,0.0
2014,100 000 халыққа,Ақтөбе,ауыл,,0.0
2014,100 000 халыққа,Алматы,ауыл,,0.2
2014,100 000 халыққа,Атырау,ауыл,,0.33
2014,100 000 халыққа,Батыс Қазақстан,ауыл,,1.58
2014,100 000 халыққа,Жамбыл,ауыл,,0.31
2014,100 000 халыққа,Қарағанды,ауыл,,2.06
2014,100 000 халыққа,Қостанай,ауыл,,0.47
2014,100 000 халыққа,Қызылорда,ауыл,,0.24
2014,100 000 халыққа,Маңғыстау,ауыл,,0.63
2014,100 000 халыққа,Оңтүстік Қазақстан,ауыл,,0.69
2014,100 000 халыққа,Павлодар,ауыл,,0.0
2014,100 000 халыққа,Солтүстік Қазақстан,ауыл,,0.0
2014,100 000 халыққа,Шығыс Қазақстан,ауыл,,4.39
2014,100 000 халыққа,,,ерлер,0.47
2014,100 000 халыққа,Ақмола,,ерлер,0.56
2014,100 000 халыққа,Ақтөбе,,ерлер,0.0
2014,100 000 халыққа,Алматы,,ерлер,0.1
2014,100 000 халыққа,Атырау,,ерлер,0.0
2014,100 000 халыққа,Батыс Қазақстан,,ерлер,0.66
2014,100 000 халыққа,Жамбыл,,ерлер,0.56
2014,100 000 халыққа,Қарағанды,,ерлер,0.31
2014,100 000 халыққа,Қостанай,,ерлер,0.24
2014,100 000 халыққа,Қызылорда,,ерлер,0.27
2014,100 000 халыққа,Маңғыстау,,ерлер,1.01
2014,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,0.44
2014,100 000 халыққа,Павлодар,,ерлер,0.28
2014,100 000 халыққа,Солтүстік Қазақстан,,ерлер,0.0
2014,100 000 халыққа,Шығыс Қазақстан,,ерлер,2.11
2014,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,0.5
2014,100 000 халыққа,Алматы қаласы,,ерлер,0.14
2014,100 000 халыққа,,қала,ерлер,0.33
2014,100 000 халыққа,Ақмола,қала,ерлер,1.23
2014,100 000 халыққа,Ақтөбе,қала,ерлер,0.0
2014,100 000 халыққа,Алматы,қала,ерлер,0.0
2014,100 000 халыққа,Атырау,қала,ерлер,0.0
2014,100 000 халыққа,Батыс Қазақстан,қала,ерлер,0.0
2014,100 000 халыққа,Жамбыл,қала,ерлер,0.48
2014,100 000 халыққа,Қарағанды,қала,ерлер,0.2
2014,100 000 халыққа,Қостанай,қала,ерлер,0.0
2014,100 000 халыққа,Қызылорда,қала,ерлер,0.0
2014,100 000 халыққа,Маңғыстау,қала,ерлер,1.44
2014,100 000 халыққа,Оңтүстік Қазақстан,қала,ерлер,0.18
2014,100 000 халыққа,Павлодар,қала,ерлер,0.41
2014,100 000 халыққа,Солтүстік Қазақстан,қала,ерлер,0.0
2014,100 000 халыққа,Шығыс Қазақстан,қала,ерлер,1.05
2014,100 000 халыққа,Нұр-Сұлтан қаласы,қала,ерлер,0.5
2014,100 000 халыққа,Алматы қаласы,қала,ерлер,0.14
2014,100 000 халыққа,,ауыл,ерлер,0.63
2014,100 000 халыққа,Ақмола,ауыл,ерлер,0.0
2014,100 000 халыққа,Ақтөбе,ауыл,ерлер,0.0
2014,100 000 халыққа,Алматы,ауыл,ерлер,0.14
2014,100 000 халыққа,Атырау,ауыл,ерлер,0.0
2014,100 000 халыққа,Батыс Қазақстан,ауыл,ерлер,1.25
2014,100 000 халыққа,Жамбыл,ауыл,ерлер,0.61
2014,100 000 халыққа,Қарағанды,ауыл,ерлер,0.68
2014,100 000 халыққа,Қостанай,ауыл,ерлер,0.48
2014,100 000 халыққа,Қызылорда,ауыл,ерлер,0.46
2014,100 000 халыққа,Маңғыстау,ауыл,ерлер,0.63
2014,100 000 халыққа,Оңтүстік Қазақстан,ауыл,ерлер,0.62
2014,100 000 халыққа,Павлодар,ауыл,ерлер,0.0
2014,100 000 халыққа,Солтүстік Қазақстан,ауыл,ерлер,0.0
2014,100 000 халыққа,Шығыс Қазақстан,ауыл,ерлер,3.52
2014,100 000 халыққа,,,әйелдер,0.66
2014,100 000 халыққа,Ақмола,,әйелдер,0.26
2014,100 000 халыққа,Ақтөбе,,әйелдер,0.24
2014,100 000 халыққа,Алматы,,әйелдер,0.2
2014,100 000 халыққа,Атырау,,әйелдер,0.68
2014,100 000 халыққа,Батыс Қазақстан,,әйелдер,0.93
2014,100 000 халыққа,Жамбыл,,әйелдер,0.0
2014,100 000 халыққа,Қарағанды,,әйелдер,1.1
2014,100 000 халыққа,Қостанай,,әйелдер,0.22
2014,100 000 халыққа,Қызылорда,,әйелдер,0.0
2014,100 000 халыққа,Маңғыстау,,әйелдер,0.33
2014,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,0.65
2014,100 000 халыққа,Павлодар,,әйелдер,0.0
2014,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,0.33
2014,100 000 халыққа,Шығыс Қазақстан,,әйелдер,3.83
2014,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,0.46
2014,100 000 халыққа,Алматы қаласы,,әйелдер,0.0
2014,100 000 халыққа,,қала,әйелдер,0.49
2014,100 000 халыққа,Ақмола,қала,әйелдер,0.54
2014,100 000 халыққа,Ақтөбе,қала,әйелдер,0.38
2014,100 000 халыққа,Алматы,қала,әйелдер,0.0
2014,100 000 халыққа,Атырау,қала,әйелдер,0.71
2014,100 000 халыққа,Батыс Қазақстан,қала,әйелдер,0.0
2014,100 000 халыққа,Жамбыл,қала,әйелдер,0.0
2014,100 000 халыққа,Қарағанды,қала,әйелдер,0.52
2014,100 000 халыққа,Қостанай,қала,әйелдер,0.0
2014,100 000 халыққа,Қызылорда,қала,әйелдер,0.0
2014,100 000 халыққа,Маңғыстау,қала,әйелдер,0.0
2014,100 000 халыққа,Оңтүстік Қазақстан,қала,әйелдер,0.5
2014,100 000 халыққа,Павлодар,қала,әйелдер,0.0
2014,100 000 халыққа,Солтүстік Қазақстан,қала,әйелдер,0.75
2014,100 000 халыққа,Шығыс Қазақстан,қала,әйелдер,2.92
2014,100 000 халыққа,Нұр-Сұлтан қаласы,қала,әйелдер,0.46
2014,100 000 халыққа,Алматы қаласы,қала,әйелдер,0.0
2014,100 000 халыққа,,ауыл,әйелдер,0.89
2014,100 000 халыққа,Ақмола,ауыл,әйелдер,0.0
2014,100 000 халыққа,Ақтөбе,ауыл,әйелдер,0.0
2014,100 000 халыққа,Алматы,ауыл,әйелдер,0.27
2014,100 000 халыққа,Атырау,ауыл,әйелдер,0.66
2014,100 000 халыққа,Батыс Қазақстан,ауыл,әйелдер,1.9
2014,100 000 халыққа,Жамбыл,ауыл,әйелдер,0.0
2014,100 000 халыққа,Қарағанды,ауыл,әйелдер,3.46
2014,100 000 халыққа,Қостанай,ауыл,әйелдер,0.46
2014,100 000 халыққа,Қызылорда,ауыл,әйелдер,0.0
2014,100 000 халыққа,Маңғыстау,ауыл,әйелдер,0.63
2014,100 000 халыққа,Оңтүстік Қазақстан,ауыл,әйелдер,0.76
2014,100 000 халыққа,Павлодар,ауыл,әйелдер,0.0
2014,100 000 халыққа,Солтүстік Қазақстан,ауыл,әйелдер,0.0
2014,100 000 халыққа,Шығыс Қазақстан,ауыл,әйелдер,5.24
2015,100 000 халыққа,,,,0.67
2015,100 000 халыққа,Ақмола,,,0.41
2015,100 000 халыққа,Ақтөбе,,,0.12
2015,100 000 халыққа,Алматы,,,0.26
2015,100 000 халыққа,Атырау,,,0.85
2015,100 000 халыққа,Батыс Қазақстан,,,0.79
2015,100 000 халыққа,Жамбыл,,,0.18
2015,100 000 халыққа,Қарағанды,,,1.23
2015,100 000 халыққа,Қостанай,,,0.11
2015,100 000 халыққа,Қызылорда,,,0.4
2015,100 000 халыққа,Маңғыстау,,,0.49
2015,100 000 халыққа,Оңтүстік Қазақстан,,,0.92
2015,100 000 халыққа,Павлодар,,,0.4
2015,100 000 халыққа,Солтүстік Қазақстан,,,0.18
2015,100 000 халыққа,Шығыс Қазақстан,,,2.15
2015,100 000 халыққа,Нұр-Сұлтан қаласы,,,1.28
2015,100 000 халыққа,Алматы қаласы,,,0.06
2015,100 000 халыққа,,қала,,0.72
2015,100 000 халыққа,Ақмола,қала,,0.29
2015,100 000 халыққа,Ақтөбе,қала,,0.19
2015,100 000 халыққа,Алматы,қала,,0.43
2015,100 000 халыққа,Атырау,қала,,0.36
2015,100 000 халыққа,Батыс Қазақстан,қала,,0.64
2015,100 000 халыққа,Жамбыл,қала,,0.45
2015,100 000 халыққа,Қарағанды,қала,,0.92
2015,100 000 халыққа,Қостанай,қала,,0.0
2015,100 000 халыққа,Қызылорда,қала,,0.61
2015,100 000 халыққа,Маңғыстау,қала,,0.74
2015,100 000 халыққа,Оңтүстік Қазақстан,қала,,1.43
2015,100 000 халыққа,Павлодар,қала,,0.0
2015,100 000 халыққа,Солтүстік Қазақстан,қала,,0.41
2015,100 000 халыққа,Шығыс Қазақстан,қала,,2.16
2015,100 000 халыққа,Нұр-Сұлтан қаласы,қала,,1.28
2015,100 000 халыққа,Алматы қаласы,қала,,0.06
2015,100 000 халыққа,,ауыл,,0.59
2015,100 000 халыққа,Ақмола,ауыл,,0.51
2015,100 000 халыққа,Ақтөбе,ауыл,,0.0
2015,100 000 халыққа,Алматы,ауыл,,0.2
2015,100 000 халыққа,Атырау,ауыл,,1.29
2015,100 000 халыққа,Батыс Қазақстан,ауыл,,0.94
2015,100 000 халыққа,Жамбыл,ауыл,,0.0
2015,100 000 халыққа,Қарағанды,ауыл,,2.42
2015,100 000 халыққа,Қостанай,ауыл,,0.24
2015,100 000 халыққа,Қызылорда,ауыл,,0.23
2015,100 000 халыққа,Маңғыстау,ауыл,,0.29
2015,100 000 халыққа,Оңтүстік Қазақстан,ауыл,,0.52
2015,100 000 халыққа,Павлодар,ауыл,,1.33
2015,100 000 халыққа,Солтүстік Қазақстан,ауыл,,0.0
2015,100 000 халыққа,Шығыс Қазақстан,ауыл,,2.13
2015,100 000 халыққа,,,ерлер,0.57
2015,100 000 халыққа,Ақмола,,ерлер,0.56
2015,100 000 халыққа,Ақтөбе,,ерлер,0.0
2015,100 000 халыққа,Алматы,,ерлер,0.11
2015,100 000 халыққа,Атырау,,ерлер,0.35
2015,100 000 халыққа,Батыс Қазақстан,,ерлер,0.33
2015,100 000 халыққа,Жамбыл,,ерлер,0.18
2015,100 000 халыққа,Қарағанды,,ерлер,1.07
2015,100 000 халыққа,Қостанай,,ерлер,0.24
2015,100 000 халыққа,Қызылорда,,ерлер,0.79
2015,100 000 халыққа,Маңғыстау,,ерлер,0.65
2015,100 000 халыққа,Оңтүстік Қазақстан,,ерлер,0.86
2015,100 000 халыққа,Павлодар,,ерлер,0.28
2015,100 000 халыққа,Солтүстік Қазақстан,,ерлер,0.0
2015,100 000 халыққа,Шығыс Қазақстан,,ерлер,1.5
2015,100 000 халыққа,Нұр-Сұлтан қаласы,,ерлер,1.2
2015,100 000 халыққа,Алматы қаласы,,ерлер,0.13
2015,100 000 халыққа,,қала,ерлер,0.64
2015,100 000 халыққа,Ақмола,қала,ерлер,0.61
2015,100 000 халыққа,Ақтөбе,қала,ерлер,0.0
2015,100 000 халыққа,Алматы,қала,ерлер,0.0
2015,100 000 халыққа,Атырау,қала,ерлер,0.0
2015,100 000 халыққа,Батыс Қазақстан,қала,ерлер,0.0
2015,100 000 халыққа,Жамбыл,қала,ерлер,0.47
2015,100 000 халыққа,Қарағанды,қала,ерлер,0.79
2015,100 000 халыққа,Қостанай,қала,ерлер,0.0
2015,100 000 халыққа,Қызылорда,қала,ерлер,1.24
2015,100 000 халыққа,Маңғыстау,қала,ерлер,0.74
2015,100 000 халыққа,Оңтүстік Қазақстан,қала,ерлер,1.3
2015,100 000 халыққа,Павлодар,қала,ерлер,0.0
2015,100 000 халыққа,Солтүстік Қазақстан,қала,ерлер,0.0
2015,100 000 халыққа,Шығыс Қазақстан,қала,ерлер,1.83
2015,100 000 халыққа,Нұр-Сұлтан қаласы,қала,ерлер,1.2
2015,100 000 халыққа,Алматы қаласы,қала,ерлер,0.13
2015,100 000 халыққа,,ауыл,ерлер,0.47
2015,100 000 халыққа,Ақмола,ауыл,ерлер,0.52
2015,100 000 халыққа,Ақтөбе,ауыл,ерлер,0.0
2015,100 000 халыққа,Алматы,ауыл,ерлер,0.14
2015,100 000 халыққа,Атырау,ауыл,ерлер,0.64
2015,100 000 халыққа,Батыс Қазақстан,ауыл,ерлер,0.62
2015,100 000 халыққа,Жамбыл,ауыл,ерлер,0.0
2015,100 000 халыққа,Қарағанды,ауыл,ерлер,2.06
2015,100 000 халыққа,Қостанай,ауыл,ерлер,0.49
2015,100 000 халыққа,Қызылорда,ауыл,ерлер,0.46
2015,100 000 халыққа,Маңғыстау,ауыл,ерлер,0.58
2015,100 000 халыққа,Оңтүстік Қазақстан,ауыл,ерлер,0.51
2015,100 000 халыққа,Павлодар,ауыл,ерлер,0.89
2015,100 000 халыққа,Солтүстік Қазақстан,ауыл,ерлер,0.0
2015,100 000 халыққа,Шығыс Қазақстан,ауыл,ерлер,1.07
2015,100 000 халыққа,,,әйелдер,0.76
2015,100 000 халыққа,Ақмола,,әйелдер,0.26
2015,100 000 халыққа,Ақтөбе,,әйелдер,0.23
2015,100 000 халыққа,Алматы,,әйелдер,0.41
2015,100 000 халыққа,Атырау,,әйелдер,1.34
2015,100 000 халыққа,Батыс Қазақстан,,әйелдер,1.22
2015,100 000 халыққа,Жамбыл,,әйелдер,0.18
2015,100 000 халыққа,Қарағанды,,әйелдер,1.37
2015,100 000 халыққа,Қостанай,,әйелдер,0.0
2015,100 000 халыққа,Қызылорда,,әйелдер,0.0
2015,100 000 халыққа,Маңғыстау,,әйелдер,0.32
2015,100 000 халыққа,Оңтүстік Қазақстан,,әйелдер,0.99
2015,100 000 халыққа,Павлодар,,әйелдер,0.5
2015,100 000 халыққа,Солтүстік Қазақстан,,әйелдер,0.33
2015,100 000 халыққа,Шығыс Қазақстан,,әйелдер,2.74
2015,100 000 халыққа,Нұр-Сұлтан қаласы,,әйелдер,1.34
2015,100 000 халыққа,Алматы қаласы,,әйелдер,0.0
2015,100 000 халыққа,,қала,әйелдер,0.8
2015,100 000 халыққа,Ақмола,қала,әйелдер,0.0
2015,100 000 халыққа,Ақтөбе,қала,әйелдер,0.37
2015,100 000 халыққа,Алматы,қала,әйелдер,0.82
2015,100 000 халыққа,Атырау,қала,әйелдер,0.69
2015,100 000 халыққа,Батыс Қазақстан,қала,әйелдер,1.18
2015,100 000 халыққа,Жамбыл,қала,әйелдер,0.43
2015,100 000 халыққа,Қарағанды,қала,әйелдер,1.03
2015,100 000 халыққа,Қостанай,қала,әйелдер,0.0
2015,100 000 халыққа,Қызылорда,қала,әйелдер,0.0
2015,100 000 халыққа,Маңғыстау,қала,әйелдер,0.74
2015,100 000 халыққа,Оңтүстік Қазақстан,қала,әйелдер,1.54
2015,100 000 халыққа,Павлодар,қала,әйелдер,0.0
2015,100 000 халыққа,Солтүстік Қазақстан,қала,әйелдер,0.74
2015,100 000 халыққа,Шығыс Қазақстан,қала,әйелдер,2.45
2015,100 000 халыққа,Нұр-Сұлтан қаласы,қала,әйелдер,1.34
2015,100 000 халыққа,Алматы қаласы,қала,әйелдер,0.0
2015,100 000 халыққа,,ауыл,әйелдер,0.71
2015,100 000 халыққа,Ақмола,ауыл,әйелдер,0.51
2015,100 000 халыққа,Ақтөбе,ауыл,әйелдер,0.0
2015,100 000 халыққа,Алматы,ауыл,әйелдер,0.27
2015,100 000 халыққа,Атырау,ауыл,әйелдер,1.95
2015,100 000 халыққа,Батыс Қазақстан,ауыл,әйелдер,1.26
2015,100 000 халыққа,Жамбыл,ауыл,әйелдер,0.0
2015,100 000 халыққа,Қарағанды,ауыл,әйелдер,2.79
2015,100 000 халыққа,Қостанай,ауыл,әйелдер,0.0
2015,100 000 халыққа,Қызылорда,ауыл,әйелдер,0.0
2015,100 000 халыққа,Маңғыстау,ауыл,әйелдер,0.0
2015,100 000 халыққа,Оңтүстік Қазақстан,ауыл,әйелдер,0.52
2015,100 000 халыққа,Павлодар,ауыл,әйелдер,1.77
2015,100 000 халыққа,Солтүстік Қазақстан,ауыл,әйелдер,0.0
2015,100 000 халыққа,Шығыс Қазақстан,ауыл,әйелдер,3.18
2016,100 000 халыққа,,,,0.8
2016,100 000 халыққа,Ақмола,,,0.95
2016,100 000 халыққа,Ақтөбе,,,0.0
2016,100 000 халыққа,Алматы,,,0.2
2016,100 000 халыққа,Атырау,,,1.0
2016,100 000 халыққа,Батыс Қазақстан,,,0.78
2016,100 000 халыққа,Жамбыл,,,0.54
2016,100 000 халыққа,Қарағанды,,,0.58
2016,100 000 халыққа,Қостанай,,,0.57
2016,100 000 халыққа,Қызылорда,,,0.39
2016,100 000 халыққа,Маңғыстау,,,1.26
2016,100 000 халыққа,Оңтүстік Қазақстан,,,1.96
2016,100 000 халыққа,Павлодар,,,0.92
2016,100 000 халыққа,Солтүстік Қазақстан,,,0.18
2016,100 000 халыққа,Шығыс Қазақстан,,,1.51
2016,100 000 халыққа,Нұр-Сұлтан қаласы,,,0.22
2016,100 000 халыққа,Алматы қаласы,,,0.17
2016,100 000 халыққа,,қала,,0.64
