Year,UNIT_MEASURE,Регионы,Местность,Пол,Value
2013,на 100 000 населения,Павлодарская,Город,,4.03
2013,на 100 000 населения,Северо-Казахстанская,Город,,2.5
2013,на 100 000 населения,Восточно-Казахстанская,Город,,2.69
2013,на 100 000 населения,г_Нур-Султан,Город,,6.28
2013,на 100 000 населения,г_Алматы,Город,,6.84
2013,на 100 000 населения,,сельское население,,3.52
2013,на 100 000 населения,Акмолинская,сельское население,,7.46
2013,на 100 000 населения,Актюбинская,сельское население,,4.88
2013,на 100 000 населения,Алматинская,сельское население,,3.11
2013,на 100 000 населения,Атырауская,сельское население,,2.37
2013,на 100 000 населения,Западно-Казахстанская,сельское население,,3.17
2013,на 100 000 населения,Жымбылская,сельское население,,4.03
2013,на 100 000 населения,Карагандинская,сельское население,,2.73
2013,на 100 000 населения,Костанайская,сельское население,,7.48
2013,на 100 000 населения,Кызылординская,сельское население,,2.62
2013,на 100 000 населения,Мангистауская,сельское население,,1.04
2013,на 100 000 населения,Южно-Казахстанская,сельское население,,2.13
2013,на 100 000 населения,Павлодарская,сельское население,,1.31
2013,на 100 000 населения,Северо-Казахстанская,сельское население,,4.44
2013,на 100 000 населения,Восточно-Казахстанская,сельское население,,5.04
2013,на 100 000 населения,,,мужчины,6.87
2013,на 100 000 населения,Акмолинская,,мужчины,9.31
2013,на 100 000 населения,Актюбинская,,мужчины,4.14
2013,на 100 000 населения,Алматинская,,мужчины,5.59
2013,на 100 000 населения,Атырауская,,мужчины,3.27
2013,на 100 000 населения,Западно-Казахстанская,,мужчины,6.0
2013,на 100 000 населения,Жымбылская,,мужчины,8.91
2013,на 100 000 населения,Карагандинская,,мужчины,11.0
2013,на 100 000 населения,Костанайская,,мужчины,13.23
2013,на 100 000 населения,Кызылординская,,мужчины,3.28
2013,на 100 000 населения,Мангистауская,,мужчины,1.74
2013,на 100 000 населения,Южно-Казахстанская,,мужчины,4.1
2013,на 100 000 населения,Павлодарская,,мужчины,5.09
2013,на 100 000 населения,Северо-Казахстанская,,мужчины,5.81
2013,на 100 000 населения,Восточно-Казахстанская,,мужчины,5.43
2013,на 100 000 населения,г_Нур-Султан,,мужчины,9.89
2013,на 100 000 населения,г_Алматы,,мужчины,12.07
2013,на 100 000 населения,,Город,мужчины,8.74
2013,на 100 000 населения,Акмолинская,Город,мужчины,8.04
2013,на 100 000 населения,Актюбинская,Город,мужчины,2.57
2013,на 100 000 населения,Алматинская,Город,мужчины,10.63
2013,на 100 000 населения,Атырауская,Город,мужчины,3.93
2013,на 100 000 населения,Западно-Казахстанская,Город,мужчины,8.51
2013,на 100 000 населения,Жымбылская,Город,мужчины,15.19
2013,на 100 000 населения,Карагандинская,Город,мужчины,12.65
2013,на 100 000 населения,Костанайская,Город,мужчины,15.46
2013,на 100 000 населения,Кызылординская,Город,мужчины,2.62
2013,на 100 000 населения,Мангистауская,Город,мужчины,2.12
2013,на 100 000 населения,Южно-Казахстанская,Город,мужчины,7.04
2013,на 100 000 населения,Павлодарская,Город,мужчины,6.67
2013,на 100 000 населения,Северо-Казахстанская,Город,мужчины,3.68
2013,на 100 000 населения,Восточно-Казахстанская,Город,мужчины,3.98
2013,на 100 000 населения,г_Нур-Султан,Город,мужчины,9.89
2013,на 100 000 населения,г_Алматы,Город,мужчины,12.07
2013,на 100 000 населения,,сельское население,мужчины,4.74
2013,на 100 000 населения,Акмолинская,сельское население,мужчины,10.37
2013,на 100 000 населения,Актюбинская,сельское население,мужчины,6.51
2013,на 100 000 населения,Алматинская,сельское население,мужчины,4.14
2013,на 100 000 населения,Атырауская,сельское население,мужчины,2.7
2013,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,3.78
2013,на 100 000 населения,Жымбылская,сельское население,мужчины,4.95
2013,на 100 000 населения,Карагандинская,сельское население,мужчины,5.42
2013,на 100 000 населения,Костанайская,сельское население,мужчины,11.02
2013,на 100 000 населения,Кызылординская,сельское население,мужчины,3.75
2013,на 100 000 населения,Мангистауская,сельское население,мужчины,1.38
2013,на 100 000 населения,Южно-Казахстанская,сельское население,мужчины,2.29
2013,на 100 000 населения,Павлодарская,сельское население,мужчины,1.76
2013,на 100 000 населения,Северо-Казахстанская,сельское население,мужчины,7.2
2013,на 100 000 населения,Восточно-Казахстанская,сельское население,мужчины,7.34
2013,на 100 000 населения,,,женщины,2.54
2013,на 100 000 населения,Акмолинская,,женщины,3.69
2013,на 100 000 населения,Актюбинская,,женщины,2.41
2013,на 100 000 населения,Алматинская,,женщины,2.8
2013,на 100 000 населения,Атырауская,,женщины,1.4
2013,на 100 000 населения,Западно-Казахстанская,,женщины,1.56
2013,на 100 000 населения,Жымбылская,,женщины,5.82
2013,на 100 000 населения,Карагандинская,,женщины,2.64
2013,на 100 000 населения,Костанайская,,женщины,3.87
2013,на 100 000 населения,Кызылординская,,женщины,1.36
2013,на 100 000 населения,Мангистауская,,женщины,0.34
2013,на 100 000 населения,Южно-Казахстанская,,женщины,2.2
2013,на 100 000 населения,Павлодарская,,женщины,1.51
2013,на 100 000 населения,Северо-Казахстанская,,женщины,1.65
2013,на 100 000 населения,Восточно-Казахстанская,,женщины,2.05
2013,на 100 000 населения,г_Нур-Султан,,женщины,2.91
2013,на 100 000 населения,г_Алматы,,женщины,2.46
2013,на 100 000 населения,,Город,женщины,2.74
2013,на 100 000 населения,Акмолинская,Город,женщины,2.72
2013,на 100 000 населения,Актюбинская,Город,женщины,1.91
2013,на 100 000 населения,Алматинская,Город,женщины,5.03
2013,на 100 000 населения,Атырауская,Город,женщины,0.72
2013,на 100 000 населения,Западно-Казахстанская,Город,женщины,0.61
2013,на 100 000 населения,Жымбылская,Город,женщины,9.65
2013,на 100 000 населения,Карагандинская,Город,женщины,3.31
2013,на 100 000 населения,Костанайская,Город,женщины,3.66
2013,на 100 000 населения,Кызылординская,Город,женщины,1.25
2013,на 100 000 населения,Мангистауская,Город,женщины,0.0
2013,на 100 000 населения,Южно-Казахстанская,Город,женщины,2.56
2013,на 100 000 населения,Павлодарская,Город,женщины,1.78
2013,на 100 000 населения,Северо-Казахстанская,Город,женщины,1.52
2013,на 100 000 населения,Восточно-Казахстанская,Город,женщины,1.58
2013,на 100 000 населения,г_Нур-Султан,Город,женщины,2.91
2013,на 100 000 населения,г_Алматы,Город,женщины,2.46
2013,на 100 000 населения,,сельское население,женщины,2.29
2013,на 100 000 населения,Акмолинская,сельское население,женщины,4.59
2013,на 100 000 населения,Актюбинская,сельское население,женщины,3.24
2013,на 100 000 населения,Алматинская,сельское население,женщины,2.1
2013,на 100 000 населения,Атырауская,сельское население,женщины,2.05
2013,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,2.55
2013,на 100 000 населения,Жымбылская,сельское население,женщины,3.11
2013,на 100 000 населения,Карагандинская,сельское население,женщины,0.0
2013,на 100 000 населения,Костанайская,сельское население,женщины,4.11
2013,на 100 000 населения,Кызылординская,сельское население,женщины,1.45
2013,на 100 000 населения,Мангистауская,сельское население,женщины,0.7
2013,на 100 000 населения,Южно-Казахстанская,сельское население,женщины,1.96
2013,на 100 000 населения,Павлодарская,сельское население,женщины,0.86
2013,на 100 000 населения,Северо-Казахстанская,сельское население,женщины,1.75
2013,на 100 000 населения,Восточно-Казахстанская,сельское население,женщины,2.77
2014,на 100 000 населения,,,,4.35
2014,на 100 000 населения,Акмолинская,,,8.29
2014,на 100 000 населения,Актюбинская,,,2.45
2014,на 100 000 населения,Алматинская,,,3.74
2014,на 100 000 населения,Атырауская,,,3.65
2014,на 100 000 населения,Западно-Казахстанская,,,4.15
2014,на 100 000 населения,Жымбылская,,,3.76
2014,на 100 000 населения,Карагандинская,,,5.6
2014,на 100 000 населения,Костанайская,,,8.4
2014,на 100 000 населения,Кызылординская,,,1.34
2014,на 100 000 населения,Мангистауская,,,1.51
2014,на 100 000 населения,Южно-Казахстанская,,,4.13
2014,на 100 000 населения,Павлодарская,,,3.98
2014,на 100 000 населения,Северо-Казахстанская,,,3.31
2014,на 100 000 населения,Восточно-Казахстанская,,,3.87
2014,на 100 000 населения,г_Нур-Султан,,,5.04
2014,на 100 000 населения,г_Алматы,,,5.15
2014,на 100 000 населения,,Город,,4.75
2014,на 100 000 населения,Акмолинская,Город,,8.36
2014,на 100 000 населения,Актюбинская,Город,,2.18
2014,на 100 000 населения,Алматинская,Город,,3.47
2014,на 100 000 населения,Атырауская,Город,,2.97
2014,на 100 000 населения,Западно-Казахстанская,Город,,5.81
2014,на 100 000 населения,Жымбылская,Город,,3.64
2014,на 100 000 населения,Карагандинская,Город,,6.37
2014,на 100 000 населения,Костанайская,Город,,7.21
2014,на 100 000 населения,Кызылординская,Город,,1.56
2014,на 100 000 населения,Мангистауская,Город,,1.43
2014,на 100 000 населения,Южно-Казахстанская,Город,,5.7
2014,на 100 000 населения,Павлодарская,Город,,4.36
2014,на 100 000 населения,Северо-Казахстанская,Город,,2.89
2014,на 100 000 населения,Восточно-Казахстанская,Город,,3.64
2014,на 100 000 населения,г_Нур-Султан,Город,,5.04
2014,на 100 000 населения,г_Алматы,Город,,5.15
2014,на 100 000 населения,,сельское население,,3.84
2014,на 100 000 населения,Акмолинская,сельское население,,8.22
2014,на 100 000 населения,Актюбинская,сельское население,,2.89
2014,на 100 000 населения,Алматинская,сельское население,,3.82
2014,на 100 000 населения,Атырауская,сельское население,,4.26
2014,на 100 000 населения,Западно-Казахстанская,сельское население,,2.52
2014,на 100 000 населения,Жымбылская,сельское население,,3.84
2014,на 100 000 населения,Карагандинская,сельское население,,2.75
2014,на 100 000 населения,Костанайская,сельское население,,9.68
2014,на 100 000 населения,Кызылординская,сельское население,,1.18
2014,на 100 000 населения,Мангистауская,сельское население,,1.58
2014,на 100 000 населения,Южно-Казахстанская,сельское население,,3.0
2014,на 100 000 населения,Павлодарская,сельское население,,3.09
2014,на 100 000 населения,Северо-Казахстанская,сельское население,,3.62
2014,на 100 000 населения,Восточно-Казахстанская,сельское население,,4.21
2014,на 100 000 населения,,,мужчины,6.29
2014,на 100 000 населения,Акмолинская,,мужчины,12.66
2014,на 100 000 населения,Актюбинская,,мужчины,3.81
2014,на 100 000 населения,Алматинская,,мужчины,5.21
2014,на 100 000 населения,Атырауская,,мужчины,3.55
2014,на 100 000 населения,Западно-Казахстанская,,мужчины,5.94
2014,на 100 000 населения,Жымбылская,,мужчины,5.79
2014,на 100 000 населения,Карагандинская,,мужчины,8.16
2014,на 100 000 населения,Костанайская,,мужчины,10.57
2014,на 100 000 населения,Кызылординская,,мужчины,2.15
2014,на 100 000 населения,Мангистауская,,мужчины,1.01
2014,на 100 000 населения,Южно-Казахстанская,,мужчины,5.55
2014,на 100 000 населения,Павлодарская,,мужчины,6.19
2014,на 100 000 населения,Северо-Казахстанская,,мужчины,4.75
2014,на 100 000 населения,Восточно-Казахстанская,,мужчины,6.18
2014,на 100 000 населения,г_Нур-Султан,,мужчины,6.71
2014,на 100 000 населения,г_Алматы,,мужчины,9.6
2014,на 100 000 населения,,Город,мужчины,7.34
2014,на 100 000 населения,Акмолинская,Город,мужчины,12.93
2014,на 100 000 населения,Актюбинская,Город,мужчины,3.77
2014,на 100 000 населения,Алматинская,Город,мужчины,5.46
2014,на 100 000 населения,Атырауская,Город,мужчины,4.66
2014,на 100 000 населения,Западно-Казахстанская,Город,мужчины,10.46
2014,на 100 000 населения,Жымбылская,Город,мужчины,5.29
2014,на 100 000 населения,Карагандинская,Город,мужчины,9.54
2014,на 100 000 населения,Костанайская,Город,мужчины,10.03
2014,на 100 000 населения,Кызылординская,Город,мужчины,2.55
2014,на 100 000 населения,Мангистауская,Город,мужчины,0.0
2014,на 100 000 населения,Южно-Казахстанская,Город,мужчины,7.84
2014,на 100 000 населения,Павлодарская,Город,мужчины,6.59
2014,на 100 000 населения,Северо-Казахстанская,Город,мужчины,4.56
2014,на 100 000 населения,Восточно-Казахстанская,Город,мужчины,6.32
2014,на 100 000 населения,г_Нур-Султан,Город,мужчины,6.71
2014,на 100 000 населения,г_Алматы,Город,мужчины,9.6
2014,на 100 000 населения,,сельское население,мужчины,5.04
2014,на 100 000 населения,Акмолинская,сельское население,мужчины,12.43
2014,на 100 000 населения,Актюбинская,сельское население,мужчины,3.87
2014,на 100 000 населения,Алматинская,сельское население,мужчины,5.13
2014,на 100 000 населения,Атырауская,сельское население,мужчины,2.61
2014,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,1.88
2014,на 100 000 населения,Жымбылская,сельское население,мужчины,6.11
2014,на 100 000 населения,Карагандинская,сельское население,мужчины,3.41
2014,на 100 000 населения,Костанайская,сельское население,мужчины,11.11
2014,на 100 000 населения,Кызылординская,сельское население,мужчины,1.85
2014,на 100 000 населения,Мангистауская,сельское население,мужчины,1.9
2014,на 100 000 населения,Южно-Казахстанская,сельское население,мужчины,3.95
2014,на 100 000 населения,Павлодарская,сельское население,мужчины,5.32
2014,на 100 000 населения,Северо-Казахстанская,сельское население,мужчины,4.88
2014,на 100 000 населения,Восточно-Казахстанская,сельское население,мужчины,5.99
2014,на 100 000 населения,,,женщины,2.54
2014,на 100 000 населения,Акмолинская,,женщины,4.2
2014,на 100 000 населения,Актюбинская,,женщины,1.18
2014,на 100 000 населения,Алматинская,,женщины,2.32
2014,на 100 000 населения,Атырауская,,женщины,3.76
2014,на 100 000 населения,Западно-Казахстанская,,женщины,2.47
2014,на 100 000 населения,Жымбылская,,женщины,1.8
2014,на 100 000 населения,Карагандинская,,женщины,3.31
2014,на 100 000 населения,Костанайская,,женщины,6.45
2014,на 100 000 населения,Кызылординская,,женщины,0.54
2014,на 100 000 населения,Мангистауская,,женщины,2.0
2014,на 100 000 населения,Южно-Казахстанская,,женщины,2.73
2014,на 100 000 населения,Павлодарская,,женщины,2.01
2014,на 100 000 населения,Северо-Казахстанская,,женщины,2.0
2014,на 100 000 населения,Восточно-Казахстанская,,женщины,1.78
2014,на 100 000 населения,г_Нур-Султан,,женщины,3.48
2014,на 100 000 населения,г_Алматы,,женщины,1.4
2014,на 100 000 населения,,Город,женщины,2.46
2014,на 100 000 населения,Акмолинская,Город,женщины,4.34
2014,на 100 000 населения,Актюбинская,Город,женщины,0.75
2014,на 100 000 населения,Алматинская,Город,женщины,1.65
2014,на 100 000 населения,Атырауская,Город,женщины,1.42
2014,на 100 000 населения,Западно-Казахстанская,Город,женщины,1.8
2014,на 100 000 населения,Жымбылская,Город,женщины,2.16
2014,на 100 000 населения,Карагандинская,Город,женщины,3.62
2014,на 100 000 населения,Костанайская,Город,женщины,4.83
2014,на 100 000 населения,Кызылординская,Город,женщины,0.61
2014,на 100 000 населения,Мангистауская,Город,женщины,2.82
2014,на 100 000 населения,Южно-Казахстанская,Город,женщины,3.68
2014,на 100 000 населения,Павлодарская,Город,женщины,2.46
2014,на 100 000 населения,Северо-Казахстанская,Город,женщины,1.51
2014,на 100 000 населения,Восточно-Казахстанская,Город,женщины,1.35
2014,на 100 000 населения,г_Нур-Султан,Город,женщины,3.48
2014,на 100 000 населения,г_Алматы,Город,женщины,1.4
2014,на 100 000 населения,,сельское население,женщины,2.64
2014,на 100 000 населения,Акмолинская,сельское население,женщины,4.08
2014,на 100 000 населения,Актюбинская,сельское население,женщины,1.92
2014,на 100 000 населения,Алматинская,сельское население,женщины,2.53
2014,на 100 000 населения,Атырауская,сельское население,женщины,5.93
2014,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,3.17
2014,на 100 000 населения,Жымбылская,сельское население,женщины,1.54
2014,на 100 000 населения,Карагандинская,сельское население,женщины,2.08
2014,на 100 000 населения,Костанайская,сельское население,женщины,8.31
2014,на 100 000 населения,Кызылординская,сельское население,женщины,0.48
2014,на 100 000 населения,Мангистауская,сельское население,женщины,1.26
2014,на 100 000 населения,Южно-Казахстанская,сельское население,женщины,2.02
2014,на 100 000 населения,Павлодарская,сельское население,женщины,0.88
2014,на 100 000 населения,Северо-Казахстанская,сельское население,женщины,2.38
2014,на 100 000 населения,Восточно-Казахстанская,сельское население,женщины,2.45
2015,на 100 000 населения,,,,3.73
2015,на 100 000 населения,Акмолинская,,,8.1
2015,на 100 000 населения,Актюбинская,,,2.41
2015,на 100 000 населения,Алматинская,,,5.53
2015,на 100 000 населения,Атырауская,,,0.85
2015,на 100 000 населения,Западно-Казахстанская,,,2.84
2015,на 100 000 населения,Жымбылская,,,1.81
2015,на 100 000 населения,Карагандинская,,,5.5
2015,на 100 000 населения,Костанайская,,,7.59
2015,на 100 000 населения,Кызылординская,,,1.32
2015,на 100 000 населения,Мангистауская,,,0.32
2015,на 100 000 населения,Южно-Казахстанская,,,2.38
2015,на 100 000 населения,Павлодарская,,,0.92
2015,на 100 000 населения,Северо-Казахстанская,,,2.45
2015,на 100 000 населения,Восточно-Казахстанская,,,3.58
2015,на 100 000 населения,г_Нур-Султан,,,5.22
2015,на 100 000 населения,г_Алматы,,,5.2
2015,на 100 000 населения,,Город,,4.02
2015,на 100 000 населения,Акмолинская,Город,,9.73
2015,на 100 000 населения,Актюбинская,Город,,2.52
2015,на 100 000 населения,Алматинская,Город,,8.33
2015,на 100 000 населения,Атырауская,Город,,1.08
2015,на 100 000 населения,Западно-Казахстанская,Город,,2.86
2015,на 100 000 населения,Жымбылская,Город,,1.57
2015,на 100 000 населения,Карагандинская,Город,,5.4
2015,на 100 000 населения,Костанайская,Город,,7.55
2015,на 100 000 населения,Кызылординская,Город,,1.21
2015,на 100 000 населения,Мангистауская,Город,,0.37
2015,на 100 000 населения,Южно-Казахстанская,Город,,2.69
2015,на 100 000 населения,Павлодарская,Город,,0.56
2015,на 100 000 населения,Северо-Казахстанская,Город,,0.81
2015,на 100 000 населения,Восточно-Казахстанская,Город,,2.89
2015,на 100 000 населения,г_Нур-Султан,Город,,5.22
2015,на 100 000 населения,г_Алматы,Город,,5.2
2015,на 100 000 населения,,сельское население,,3.37
2015,на 100 000 населения,Акмолинская,сельское население,,6.65
2015,на 100 000 населения,Актюбинская,сельское население,,2.24
2015,на 100 000 населения,Алматинская,сельское население,,4.64
2015,на 100 000 населения,Атырауская,сельское население,,0.65
2015,на 100 000 населения,Западно-Казахстанская,сельское население,,2.82
2015,на 100 000 населения,Жымбылская,сельское население,,1.97
2015,на 100 000 населения,Карагандинская,сельское население,,5.88
2015,на 100 000 населения,Костанайская,сельское население,,7.64
2015,на 100 000 населения,Кызылординская,сельское население,,1.4
2015,на 100 000 населения,Мангистауская,сельское население,,0.29
2015,на 100 000 населения,Южно-Казахстанская,сельское население,,2.13
2015,на 100 000 населения,Павлодарская,сельское население,,1.78
2015,на 100 000 населения,Северо-Казахстанская,сельское население,,3.7
2015,на 100 000 населения,Восточно-Казахстанская,сельское население,,4.61
2015,на 100 000 населения,,,мужчины,5.25
2015,на 100 000 населения,Акмолинская,,мужчины,11.18
2015,на 100 000 населения,Актюбинская,,мужчины,2.75
2015,на 100 000 населения,Алматинская,,мужчины,7.14
2015,на 100 000 населения,Атырауская,,мужчины,1.04
2015,на 100 000 населения,Западно-Казахстанская,,мужчины,4.25
2015,на 100 000 населения,Жымбылская,,мужчины,2.21
2015,на 100 000 населения,Карагандинская,,мужчины,8.42
2015,на 100 000 населения,Костанайская,,мужчины,11.02
2015,на 100 000 населения,Кызылординская,,мужчины,1.58
2015,на 100 000 населения,Мангистауская,,мужчины,0.33
2015,на 100 000 населения,Южно-Казахстанская,,мужчины,2.93
2015,на 100 000 населения,Павлодарская,,мужчины,1.68
2015,на 100 000 населения,Северо-Казахстанская,,мужчины,3.68
2015,на 100 000 населения,Восточно-Казахстанская,,мужчины,4.36
2015,на 100 000 населения,г_Нур-Султан,,мужчины,7.45
2015,на 100 000 населения,г_Алматы,,мужчины,9.55
2015,на 100 000 населения,,Город,мужчины,6.06
2015,на 100 000 населения,Акмолинская,Город,мужчины,12.83
2015,на 100 000 населения,Актюбинская,Город,мужчины,3.27
2015,на 100 000 населения,Алматинская,Город,мужчины,12.54
2015,на 100 000 населения,Атырауская,Город,мужчины,1.5
2015,на 100 000 населения,Западно-Казахстанская,Город,мужчины,4.8
2015,на 100 000 населения,Жымбылская,Город,мужчины,2.37
2015,на 100 000 населения,Карагандинская,Город,мужчины,8.47
2015,на 100 000 населения,Костанайская,Город,мужчины,11.3
2015,на 100 000 населения,Кызылординская,Город,мужчины,1.24
2015,на 100 000 населения,Мангистауская,Город,мужчины,0.0
2015,на 100 000 населения,Южно-Казахстанская,Город,мужчины,3.42
2015,на 100 000 населения,Павлодарская,Город,мужчины,0.82
2015,на 100 000 населения,Северо-Казахстанская,Город,мужчины,1.79
2015,на 100 000 населения,Восточно-Казахстанская,Город,мужчины,3.65
2015,на 100 000 населения,г_Нур-Султан,Город,мужчины,7.45
2015,на 100 000 населения,г_Алматы,Город,мужчины,9.55
2015,на 100 000 населения,,сельское население,мужчины,4.26
2015,на 100 000 населения,Акмолинская,сельское население,мужчины,9.79
2015,на 100 000 населения,Актюбинская,сельское население,мужчины,1.92
2015,на 100 000 населения,Алматинская,сельское население,мужчины,5.49
2015,на 100 000 населения,Атырауская,сельское население,мужчины,0.64
2015,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,3.74
2015,на 100 000 населения,Жымбылская,сельское население,мужчины,2.12
2015,на 100 000 населения,Карагандинская,сельское население,мужчины,8.23
2015,на 100 000 населения,Костанайская,сельское население,мужчины,10.74
2015,на 100 000 населения,Кызылординская,сельское население,мужчины,1.83
2015,на 100 000 населения,Мангистауская,сельское население,мужчины,0.58
2015,на 100 000 населения,Южно-Казахстанская,сельское население,мужчины,2.55
2015,на 100 000 населения,Павлодарская,сельское население,мужчины,3.57
2015,на 100 000 населения,Северо-Казахстанская,сельское население,мужчины,4.98
2015,на 100 000 населения,Восточно-Казахстанская,сельское население,мужчины,5.33
2015,на 100 000 населения,,,женщины,2.32
2015,на 100 000 населения,Акмолинская,,женщины,5.23
2015,на 100 000 населения,Актюбинская,,женщины,2.1
2015,на 100 000 населения,Алматинская,,женщины,3.97
2015,на 100 000 населения,Атырауская,,женщины,0.67
2015,на 100 000 населения,Западно-Казахстанская,,женщины,1.53
2015,на 100 000 населения,Жымбылская,,женщины,1.42
2015,на 100 000 населения,Карагандинская,,женщины,2.89
2015,на 100 000 населения,Костанайская,,женщины,4.51
2015,на 100 000 населения,Кызылординская,,женщины,1.05
2015,на 100 000 населения,Мангистауская,,женщины,0.32
2015,на 100 000 населения,Южно-Казахстанская,,женщины,1.84
2015,на 100 000 населения,Павлодарская,,женщины,0.25
2015,на 100 000 населения,Северо-Казахстанская,,женщины,1.34
2015,на 100 000 населения,Восточно-Казахстанская,,женщины,2.87
2015,на 100 000 населения,г_Нур-Султан,,женщины,3.13
2015,на 100 000 населения,г_Алматы,,женщины,1.54
2015,на 100 000 населения,,Город,женщины,2.2
2015,на 100 000 населения,Акмолинская,Город,женщины,7.01
2015,на 100 000 населения,Актюбинская,Город,женщины,1.84
2015,на 100 000 населения,Алматинская,Город,женщины,4.49
2015,на 100 000 населения,Атырауская,Город,женщины,0.69
2015,на 100 000 населения,Западно-Казахстанская,Город,женщины,1.18
2015,на 100 000 населения,Жымбылская,Город,женщины,0.85
2015,на 100 000 населения,Карагандинская,Город,женщины,2.74
2015,на 100 000 населения,Костанайская,Город,женщины,4.38
2015,на 100 000 населения,Кызылординская,Город,женщины,1.19
2015,на 100 000 населения,Мангистауская,Город,женщины,0.74
2015,на 100 000 населения,Южно-Казахстанская,Город,женщины,2.0
2015,на 100 000 населения,Павлодарская,Город,женщины,0.35
2015,на 100 000 населения,Северо-Казахстанская,Город,женщины,0.0
2015,на 100 000 населения,Восточно-Казахстанская,Город,женщины,2.23
2015,на 100 000 населения,г_Нур-Султан,Город,женщины,3.13
2015,на 100 000 населения,г_Алматы,Город,женщины,1.54
2015,на 100 000 населения,,сельское население,женщины,2.47
2015,на 100 000 населения,Акмолинская,сельское население,женщины,3.55
2015,на 100 000 населения,Актюбинская,сельское население,женщины,2.55
2015,на 100 000 населения,Алматинская,сельское население,женщины,3.8
2015,на 100 000 населения,Атырауская,сельское население,женщины,0.65
2015,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,1.89
2015,на 100 000 населения,Жымбылская,сельское население,женщины,1.83
2015,на 100 000 населения,Карагандинская,сельское население,женщины,3.49
2015,на 100 000 населения,Костанайская,сельское население,женщины,4.67
2015,на 100 000 населения,Кызылординская,сельское население,женщины,0.95
2015,на 100 000 населения,Мангистауская,сельское население,женщины,0.0
2015,на 100 000 населения,Южно-Казахстанская,сельское население,женщины,1.69
2015,на 100 000 населения,Павлодарская,сельское население,женщины,0.0
2015,на 100 000 населения,Северо-Казахстанская,сельское население,женщины,2.44
2015,на 100 000 населения,Восточно-Казахстанская,сельское население,женщины,3.89
2016,на 100 000 населения,,,,3.15
2016,на 100 000 населения,Акмолинская,,,7.03
2016,на 100 000 населения,Актюбинская,,,1.9
2016,на 100 000 населения,Алматинская,,,4.02
2016,на 100 000 населения,Атырауская,,,1.33
2016,на 100 000 населения,Западно-Казахстанская,,,2.82
2016,на 100 000 населения,Жымбылская,,,1.8
2016,на 100 000 населения,Карагандинская,,,3.83
2016,на 100 000 населения,Костанайская,,,5.56
2016,на 100 000 населения,Кызылординская,,,1.04
2016,на 100 000 населения,Мангистауская,,,1.26
2016,на 100 000 населения,Южно-Казахстанская,,,2.8
2016,на 100 000 населения,Павлодарская,,,1.98
2016,на 100 000 населения,Северо-Казахстанская,,,3.18
2016,на 100 000 населения,Восточно-Казахстанская,,,2.58
2016,на 100 000 населения,г_Нур-Султан,,,3.58
2016,на 100 000 населения,г_Алматы,,,3.94
2016,на 100 000 населения,,Город,,3.09
2016,на 100 000 населения,Акмолинская,Город,,6.86
2016,на 100 000 населения,Актюбинская,Город,,1.9
2016,на 100 000 населения,Алматинская,Город,,4.86
2016,на 100 000 населения,Атырауская,Город,,1.74
2016,на 100 000 населения,Западно-Казахстанская,Город,,2.49
2016,на 100 000 населения,Жымбылская,Город,,0.67
2016,на 100 000 населения,Карагандинская,Город,,4.19
2016,на 100 000 населения,Костанайская,Город,,3.42
2016,на 100 000 населения,Кызылординская,Город,,1.48
2016,на 100 000 населения,Мангистауская,Город,,1.1
2016,на 100 000 населения,Южно-Казахстанская,Город,,2.95
2016,на 100 000 населения,Павлодарская,Город,,1.68
2016,на 100 000 населения,Северо-Казахстанская,Город,,2.41
2016,на 100 000 населения,Восточно-Казахстанская,Город,,1.91
2016,на 100 000 населения,г_Нур-Султан,Город,,3.58
2016,на 100 000 населения,г_Алматы,Город,,3.94
2016,на 100 000 населения,,сельское население,,3.24
2016,на 100 000 населения,Акмолинская,сельское население,,7.19
2016,на 100 000 населения,Актюбинская,сельское население,,1.91
2016,на 100 000 населения,Алматинская,сельское население,,3.75
2016,на 100 000 населения,Атырауская,сельское население,,0.96
2016,на 100 000 населения,Западно-Казахстанская,сельское население,,3.14
2016,на 100 000 населения,Жымбылская,сельское население,,2.56
2016,на 100 000 населения,Карагандинская,сельское население,,2.45
2016,на 100 000 населения,Костанайская,сельское население,,7.98
2016,на 100 000 населения,Кызылординская,сельское население,,0.69
2016,на 100 000 населения,Мангистауская,сельское население,,1.38
2016,на 100 000 населения,Южно-Казахстанская,сельское население,,2.68
2016,на 100 000 населения,Павлодарская,сельское население,,2.69
2016,на 100 000 населения,Северо-Казахстанская,сельское население,,3.78
2016,на 100 000 населения,Восточно-Казахстанская,сельское население,,3.6
2016,на 100 000 населения,,,мужчины,4.43
2016,на 100 000 населения,Акмолинская,,мужчины,10.07
2016,на 100 000 населения,Актюбинская,,мужчины,3.45
2016,на 100 000 населения,Алматинская,,мужчины,5.99
2016,на 100 000 населения,Атырауская,,мужчины,2.71
2016,на 100 000 населения,Западно-Казахстанская,,мужчины,3.24
2016,на 100 000 населения,Жымбылская,,мужчины,2.2
