Year,UNIT_MEASURE,Регионы,Местность,Пол,Value
2013,на 100 000 населения,Южно-Казахстанская,Город,,21.06
2013,на 100 000 населения,Павлодарская,Город,,12.08
2013,на 100 000 населения,Северо-Казахстанская,Город,,11.65
2013,на 100 000 населения,Восточно-Казахстанская,Город,,13.31
2013,на 100 000 населения,г_Нур-Султан,Город,,13.19
2013,на 100 000 населения,г_Алматы,Город,,10.8
2013,на 100 000 населения,,сельское население,,22.17
2013,на 100 000 населения,Акмолинская,сельское население,,15.94
2013,на 100 000 населения,Актюбинская,сельское население,,22.1
2013,на 100 000 населения,Алматинская,сельское население,,27.2
2013,на 100 000 населения,Атырауская,сельское население,,22.39
2013,на 100 000 населения,Западно-Казахстанская,сельское население,,17.73
2013,на 100 000 населения,Жымбылская,сельское население,,29.93
2013,на 100 000 населения,Карагандинская,сельское население,,24.89
2013,на 100 000 населения,Костанайская,сельское население,,10.52
2013,на 100 000 населения,Кызылординская,сельское население,,18.58
2013,на 100 000 населения,Мангистауская,сельское население,,23.33
2013,на 100 000 населения,Южно-Казахстанская,сельское население,,24.29
2013,на 100 000 населения,Павлодарская,сельское население,,14.82
2013,на 100 000 населения,Северо-Казахстанская,сельское население,,11.26
2013,на 100 000 населения,Восточно-Казахстанская,сельское население,,19.48
2013,на 100 000 населения,,,мужчины,28.79
2013,на 100 000 населения,Акмолинская,,мужчины,24.53
2013,на 100 000 населения,Актюбинская,,мужчины,28.95
2013,на 100 000 населения,Алматинская,,мужчины,42.99
2013,на 100 000 населения,Атырауская,,мужчины,31.59
2013,на 100 000 населения,Западно-Казахстанская,,мужчины,26.35
2013,на 100 000 населения,Жымбылская,,мужчины,37.55
2013,на 100 000 населения,Карагандинская,,мужчины,29.27
2013,на 100 000 населения,Костанайская,,мужчины,23.57
2013,на 100 000 населения,Кызылординская,,мужчины,24.57
2013,на 100 000 населения,Мангистауская,,мужчины,26.5
2013,на 100 000 населения,Южно-Казахстанская,,мужчины,35.39
2013,на 100 000 населения,Павлодарская,,мужчины,18.09
2013,на 100 000 населения,Северо-Казахстанская,,мужчины,17.44
2013,на 100 000 населения,Восточно-Казахстанская,,мужчины,24.13
2013,на 100 000 населения,г_Нур-Султан,,мужчины,17.95
2013,на 100 000 населения,г_Алматы,,мужчины,17.66
2013,на 100 000 населения,,Город,мужчины,25.02
2013,на 100 000 населения,Акмолинская,Город,мужчины,24.74
2013,на 100 000 населения,Актюбинская,Город,мужчины,24.85
2013,на 100 000 населения,Алматинская,Город,мужчины,49.44
2013,на 100 000 населения,Атырауская,Город,мужчины,32.21
2013,на 100 000 населения,Западно-Казахстанская,Город,мужчины,29.06
2013,на 100 000 населения,Жымбылская,Город,мужчины,31.84
2013,на 100 000 населения,Карагандинская,Город,мужчины,26.3
2013,на 100 000 населения,Костанайская,Город,мужчины,28.5
2013,на 100 000 населения,Кызылординская,Город,мужчины,20.93
2013,на 100 000 населения,Мангистауская,Город,мужчины,24.03
2013,на 100 000 населения,Южно-Казахстанская,Город,мужчины,32.48
2013,на 100 000 населения,Павлодарская,Город,мужчины,15.42
2013,на 100 000 населения,Северо-Казахстанская,Город,мужчины,19.32
2013,на 100 000 населения,Восточно-Казахстанская,Город,мужчины,20.17
2013,на 100 000 населения,г_Нур-Султан,Город,мужчины,17.95
2013,на 100 000 населения,г_Алматы,Город,мужчины,17.66
2013,на 100 000 населения,,сельское население,мужчины,33.09
2013,на 100 000 населения,Акмолинская,сельское население,мужчины,24.36
2013,на 100 000 населения,Актюбинская,сельское население,мужчины,35.18
2013,на 100 000 населения,Алматинская,сельское население,мужчины,41.13
2013,на 100 000 населения,Атырауская,сельское население,мужчины,31.05
2013,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,23.95
2013,на 100 000 населения,Жымбылская,сельское население,мужчины,41.15
2013,на 100 000 населения,Карагандинская,сельское население,мужчины,39.33
2013,на 100 000 населения,Костанайская,сельское население,мужчины,18.68
2013,на 100 000 населения,Кызылординская,сельское население,мужчины,27.19
2013,на 100 000 населения,Мангистауская,сельское население,мужчины,28.91
2013,на 100 000 населения,Южно-Казахстанская,сельское население,мужчины,37.18
2013,на 100 000 населения,Павлодарская,сельское население,мужчины,23.74
2013,на 100 000 населения,Северо-Казахстанская,сельское население,мужчины,16.21
2013,на 100 000 населения,Восточно-Казахстанская,сельское население,мужчины,29.35
2013,на 100 000 населения,,,женщины,10.02
2013,на 100 000 населения,Акмолинская,,женщины,8.43
2013,на 100 000 населения,Актюбинская,,женщины,10.11
2013,на 100 000 населения,Алматинская,,женщины,14.59
2013,на 100 000 населения,Атырауская,,женщины,9.44
2013,на 100 000 населения,Западно-Казахстанская,,женщины,10.9
2013,на 100 000 населения,Жымбылская,,женщины,16.01
2013,на 100 000 населения,Карагандинская,,женщины,10.41
2013,на 100 000 населения,Костанайская,,женщины,4.3
2013,на 100 000 населения,Кызылординская,,женщины,10.35
2013,на 100 000 населения,Мангистауская,,женщины,14.78
2013,на 100 000 населения,Южно-Казахстанская,,женщины,10.85
2013,на 100 000 населения,Павлодарская,,женщины,8.31
2013,на 100 000 населения,Северо-Казахстанская,,женщины,5.95
2013,на 100 000 населения,Восточно-Казахстанская,,женщины,8.34
2013,на 100 000 населения,г_Нур-Султан,,женщины,8.74
2013,на 100 000 населения,г_Алматы,,женщины,5.05
2013,на 100 000 населения,,Город,женщины,9.05
2013,на 100 000 населения,Акмолинская,Город,женщины,9.26
2013,на 100 000 населения,Актюбинская,Город,женщины,10.71
2013,на 100 000 населения,Алматинская,Город,женщины,18.03
2013,на 100 000 населения,Атырауская,Город,женщины,5.02
2013,на 100 000 населения,Западно-Казахстанская,Город,женщины,10.37
2013,на 100 000 населения,Жымбылская,Город,женщины,12.28
2013,на 100 000 населения,Карагандинская,Город,женщины,10.44
2013,на 100 000 населения,Костанайская,Город,женщины,5.69
2013,на 100 000 населения,Кызылординская,Город,женщины,11.22
2013,на 100 000 населения,Мангистауская,Город,женщины,12.08
2013,на 100 000 населения,Южно-Казахстанская,Город,женщины,10.4
2013,на 100 000 населения,Павлодарская,Город,женщины,9.23
2013,на 100 000 населения,Северо-Казахстанская,Город,женщины,5.32
2013,на 100 000 населения,Восточно-Казахстанская,Город,женщины,7.46
2013,на 100 000 населения,г_Нур-Султан,Город,женщины,8.74
2013,на 100 000 населения,г_Алматы,Город,женщины,5.05
2013,на 100 000 населения,,сельское население,женщины,11.27
2013,на 100 000 населения,Акмолинская,сельское население,женщины,7.66
2013,на 100 000 населения,Актюбинская,сельское население,женщины,9.08
2013,на 100 000 населения,Алматинская,сельское население,женщины,13.52
2013,на 100 000 населения,Атырауская,сельское население,женщины,13.64
2013,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,11.46
2013,на 100 000 населения,Жымбылская,сельское население,женщины,18.65
2013,на 100 000 населения,Карагандинская,сельское население,женщины,10.29
2013,на 100 000 населения,Костанайская,сельское население,женщины,2.74
2013,на 100 000 населения,Кызылординская,сельское население,женщины,9.68
2013,на 100 000 населения,Мангистауская,сельское население,женщины,17.62
2013,на 100 000 населения,Южно-Казахстанская,сельское население,женщины,11.15
2013,на 100 000 населения,Павлодарская,сельское население,женщины,6.05
2013,на 100 000 населения,Северо-Казахстанская,сельское население,женщины,6.43
2013,на 100 000 населения,Восточно-Казахстанская,сельское население,женщины,9.69
2014,на 100 000 населения,,,,16.28
2014,на 100 000 населения,Акмолинская,,,13.59
2014,на 100 000 населения,Актюбинская,,,15.2
2014,на 100 000 населения,Алматинская,,,23.51
2014,на 100 000 населения,Атырауская,,,14.79
2014,на 100 000 населения,Западно-Казахстанская,,,13.24
2014,на 100 000 населения,Жымбылская,,,18.05
2014,на 100 000 населения,Карагандинская,,,14.7
2014,на 100 000 населения,Костанайская,,,16.34
2014,на 100 000 населения,Кызылординская,,,14.47
2014,на 100 000 населения,Мангистауская,,,17.25
2014,на 100 000 населения,Южно-Казахстанская,,,20.65
2014,на 100 000 населения,Павлодарская,,,14.58
2014,на 100 000 населения,Северо-Казахстанская,,,14.114276852411711
2014,на 100 000 населения,Восточно-Казахстанская,,,13.12
2014,на 100 000 населения,г_Нур-Султан,,,8.88
2014,на 100 000 населения,г_Алматы,,,11.94
2014,на 100 000 населения,,Город,,14.47
2014,на 100 000 населения,Акмолинская,Город,,13.55
2014,на 100 000 населения,Актюбинская,Город,,16.25
2014,на 100 000 населения,Алматинская,Город,,26.13
2014,на 100 000 населения,Атырауская,Город,,11.86
2014,на 100 000 населения,Западно-Казахстанская,Город,,13.88
2014,на 100 000 населения,Жымбылская,Город,,17.97
2014,на 100 000 населения,Карагандинская,Город,,14.68
2014,на 100 000 населения,Костанайская,Город,,11.15
2014,на 100 000 населения,Кызылординская,Город,,14.65
2014,на 100 000 населения,Мангистауская,Город,,14.61
2014,на 100 000 населения,Южно-Казахстанская,Город,,22.01
2014,на 100 000 населения,Павлодарская,Город,,11.56
2014,на 100 000 населения,Северо-Казахстанская,Город,,7.84
2014,на 100 000 населения,Восточно-Казахстанская,Город,,11.15
2014,на 100 000 населения,г_Нур-Султан,Город,,8.88
2014,на 100 000 населения,г_Алматы,Город,,11.94
2014,на 100 000 населения,,сельское население,,18.55
2014,на 100 000 населения,Акмолинская,сельское население,,13.62
2014,на 100 000 населения,Актюбинская,сельское население,,13.5
2014,на 100 000 населения,Алматинская,сельское население,,22.66
2014,на 100 000 населения,Атырауская,сельское население,,17.39
2014,на 100 000 населения,Западно-Казахстанская,сельское население,,12.61
2014,на 100 000 населения,Жымбылская,сельское население,,18.1
2014,на 100 000 населения,Карагандинская,сельское население,,14.77
2014,на 100 000 населения,Костанайская,сельское население,,21.95
2014,на 100 000 населения,Кызылординская,сельское население,,14.34
2014,на 100 000 населения,Мангистауская,сельское население,,19.59
2014,на 100 000 населения,Южно-Казахстанская,сельское население,,19.66
2014,на 100 000 населения,Павлодарская,сельское население,,21.6
2014,на 100 000 населения,Северо-Казахстанская,сельское население,,18.7
2014,на 100 000 населения,Восточно-Казахстанская,сельское население,,15.97
2014,на 100 000 населения,,,мужчины,25.28
2014,на 100 000 населения,Акмолинская,,мужчины,21.1
2014,на 100 000 населения,Актюбинская,,мужчины,20.82
2014,на 100 000 населения,Алматинская,,мужчины,34.58
2014,на 100 000 населения,Атырауская,,мужчины,20.57
2014,на 100 000 населения,Западно-Казахстанская,,мужчины,21.79
2014,на 100 000 населения,Жымбылская,,мужчины,27.85
2014,на 100 000 населения,Карагандинская,,мужчины,23.71
2014,на 100 000 населения,Костанайская,,мужчины,27.14
2014,на 100 000 населения,Кызылординская,,мужчины,18.24
2014,на 100 000 населения,Мангистауская,,мужчины,27.3
2014,на 100 000 населения,Южно-Казахстанская,,мужчины,32.69
2014,на 100 000 населения,Павлодарская,,мужчины,23.9
2014,на 100 000 населения,Северо-Казахстанская,,мужчины,23.41
2014,на 100 000 населения,Восточно-Казахстанская,,мужчины,20.49
2014,на 100 000 населения,г_Нур-Султан,,мужчины,14.66
2014,на 100 000 населения,г_Алматы,,мужчины,19.38
2014,на 100 000 населения,,Город,мужчины,22.42
2014,на 100 000 населения,Акмолинская,Город,мужчины,18.47
2014,на 100 000 населения,Актюбинская,Город,мужчины,22.63
2014,на 100 000 населения,Алматинская,Город,мужчины,37.12
2014,на 100 000 населения,Атырауская,Город,мужчины,18.63
2014,на 100 000 населения,Западно-Казахстанская,Город,мужчины,24.4
2014,на 100 000 населения,Жымбылская,Город,мужчины,26.46
2014,на 100 000 населения,Карагандинская,Город,мужчины,23.86
2014,на 100 000 населения,Костанайская,Город,мужчины,18.64
2014,на 100 000 населения,Кызылординская,Город,мужчины,15.95
2014,на 100 000 населения,Мангистауская,Город,мужчины,20.93
2014,на 100 000 населения,Южно-Казахстанская,Город,мужчины,35.1
2014,на 100 000 населения,Павлодарская,Город,мужчины,18.53
2014,на 100 000 населения,Северо-Казахстанская,Город,мужчины,15.51
2014,на 100 000 населения,Восточно-Казахстанская,Город,мужчины,16.32
2014,на 100 000 населения,г_Нур-Султан,Город,мужчины,14.66
2014,на 100 000 населения,г_Алматы,Город,мужчины,19.38
2014,на 100 000 населения,,сельское население,мужчины,28.67
2014,на 100 000 населения,Акмолинская,сельское население,мужчины,23.31
2014,на 100 000 населения,Актюбинская,сельское население,мужчины,18.04
2014,на 100 000 населения,Алматинская,сельское население,мужчины,33.78
2014,на 100 000 населения,Атырауская,сельское население,мужчины,22.19
2014,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,19.44
2014,на 100 000 населения,Жымбылская,сельское население,мужчины,28.73
2014,на 100 000 населения,Карагандинская,сельское население,мужчины,23.2
2014,на 100 000 населения,Костанайская,сельское население,мужчины,35.74
2014,на 100 000 населения,Кызылординская,сельское население,мужчины,19.9
2014,на 100 000 населения,Мангистауская,сельское население,мужчины,32.88
2014,на 100 000 населения,Южно-Казахстанская,сельское население,мужчины,31.02
2014,на 100 000 населения,Павлодарская,сельское население,мужчины,35.46
2014,на 100 000 населения,Северо-Казахстанская,сельское население,мужчины,28.69
2014,на 100 000 населения,Восточно-Казахстанская,сельское население,мужчины,26.07
2014,на 100 000 населения,,,женщины,7.86
2014,на 100 000 населения,Акмолинская,,женщины,6.57
2014,на 100 000 населения,Актюбинская,,женщины,9.95
2014,на 100 000 населения,Алматинская,,женщины,12.83
2014,на 100 000 населения,Атырауская,,женщины,9.23
2014,на 100 000 населения,Западно-Казахстанская,,женщины,5.24
2014,на 100 000 населения,Жымбылская,,женщины,8.63
2014,на 100 000 населения,Карагандинская,,женщины,6.63
2014,на 100 000 населения,Костанайская,,женщины,6.67
2014,на 100 000 населения,Кызылординская,,женщины,10.71
2014,на 100 000 населения,Мангистауская,,женщины,7.32
2014,на 100 000 населения,Южно-Казахстанская,,женщины,8.78
2014,на 100 000 населения,Павлодарская,,женщины,6.27
2014,на 100 000 населения,Северо-Казахстанская,,женщины,5.66
2014,на 100 000 населения,Восточно-Казахстанская,,женщины,6.43
2014,на 100 000 населения,г_Нур-Султан,,женщины,3.48
2014,на 100 000 населения,г_Алматы,,женщины,5.69
2014,на 100 000 населения,,Город,женщины,7.43
2014,на 100 000 населения,Акмолинская,Город,женщины,9.22
2014,на 100 000 населения,Актюбинская,Город,женщины,10.52
2014,на 100 000 населения,Алматинская,Город,женщины,16.12
2014,на 100 000 населения,Атырауская,Город,женщины,5.68
2014,на 100 000 населения,Западно-Казахстанская,Город,женщины,4.81
2014,на 100 000 населения,Жымбылская,Город,женщины,10.36
2014,на 100 000 населения,Карагандинская,Город,женщины,6.73
2014,на 100 000 населения,Костанайская,Город,женщины,4.83
2014,на 100 000 населения,Кызылординская,Город,женщины,13.41
2014,на 100 000 населения,Мангистауская,Город,женщины,8.45
2014,на 100 000 населения,Южно-Казахстанская,Город,женщины,9.71
2014,на 100 000 населения,Павлодарская,Город,женщины,5.62
2014,на 100 000 населения,Северо-Казахстанская,Город,женщины,1.51
2014,на 100 000 населения,Восточно-Казахстанская,Город,женщины,6.74
2014,на 100 000 населения,г_Нур-Султан,Город,женщины,3.48
2014,на 100 000 населения,г_Алматы,Город,женщины,5.69
2014,на 100 000 населения,,сельское население,женщины,8.44
2014,на 100 000 населения,Акмолинская,сельское население,женщины,4.08
2014,на 100 000 населения,Актюбинская,сельское население,женщины,8.98
2014,на 100 000 населения,Алматинская,сельское население,женщины,11.71
2014,на 100 000 населения,Атырауская,сельское население,женщины,12.53
2014,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,5.7
2014,на 100 000 населения,Жымбылская,сельское население,женщины,7.39
2014,на 100 000 населения,Карагандинская,сельское население,женщины,6.23
2014,на 100 000 населения,Костанайская,сельское население,женщины,8.77
2014,на 100 000 населения,Кызылординская,сельское население,женщины,8.6
2014,на 100 000 населения,Мангистауская,сельское население,женщины,6.31
2014,на 100 000 населения,Южно-Казахстанская,сельское население,женщины,8.07
2014,на 100 000 населения,Павлодарская,сельское население,женщины,7.89
2014,на 100 000 населения,Северо-Казахстанская,сельское население,женщины,8.94
2014,на 100 000 населения,Восточно-Казахстанская,сельское население,женщины,5.94
2015,на 100 000 населения,,,,15.16
2015,на 100 000 населения,Акмолинская,,,10.803657037907332
2015,на 100 000 населения,Актюбинская,,,15.2
2015,на 100 000 населения,Алматинская,,,24.29
2015,на 100 000 населения,Атырауская,,,12.08
2015,на 100 000 населения,Западно-Казахстанская,,,15.153476302172944
2015,на 100 000 населения,Жымбылская,,,21.91
2015,на 100 000 населения,Карагандинская,,,13.83
2015,на 100 000 населения,Костанайская,,,14.5
2015,на 100 000 населения,Кызылординская,,,13.0429627287459
2015,на 100 000 населения,Мангистауская,,,14.1
2015,на 100 000 населения,Южно-Казахстанская,,,17.552661537783703
2015,на 100 000 населения,Павлодарская,,,12.55
2015,на 100 000 населения,Северо-Казахстанская,,,10.337963806613494
2015,на 100 000 населения,Восточно-Казахстанская,,,14.47
2015,на 100 000 населения,г_Нур-Султан,,,8.35
2015,на 100 000 населения,г_Алматы,,,8.79
2015,на 100 000 населения,,Город,,13.0
2015,на 100 000 населения,Акмолинская,Город,,10.31
2015,на 100 000 населения,Актюбинская,Город,,14.54
2015,на 100 000 населения,Алматинская,Город,,28.61
2015,на 100 000 населения,Атырауская,Город,,8.25
2015,на 100 000 населения,Западно-Казахстанская,Город,,15.56
2015,на 100 000 населения,Жымбылская,Город,,19.28
2015,на 100 000 населения,Карагандинская,Город,,13.36
2015,на 100 000 населения,Костанайская,Город,,11.64
2015,на 100 000 населения,Кызылординская,Город,,13.66
2015,на 100 000 населения,Мангистауская,Город,,15.56
2015,на 100 000 населения,Южно-Казахстанская,Город,,16.55
2015,на 100 000 населения,Павлодарская,Город,,10.9
2015,на 100 000 населения,Северо-Казахстанская,Город,,10.16
2015,на 100 000 населения,Восточно-Казахстанская,Город,,10.94
2015,на 100 000 населения,г_Нур-Султан,Город,,8.35
2015,на 100 000 населения,г_Алматы,Город,,8.79
2015,на 100 000 населения,,сельское население,,17.97
2015,на 100 000 населения,Акмолинская,сельское население,,11.25
2015,на 100 000 населения,Актюбинская,сельское население,,16.31
2015,на 100 000 населения,Алматинская,сельское население,,22.91
2015,на 100 000 населения,Атырауская,сельское население,,15.53
2015,на 100 000 населения,Западно-Казахстанская,сельское население,,14.75
2015,на 100 000 населения,Жымбылская,сельское население,,23.69
2015,на 100 000 населения,Карагандинская,сельское население,,15.57
2015,на 100 000 населения,Костанайская,сельское население,,17.67
2015,на 100 000 населения,Кызылординская,сельское население,,12.57
2015,на 100 000 населения,Мангистауская,сельское население,,12.97
2015,на 100 000 населения,Южно-Казахстанская,сельское население,,18.36
2015,на 100 000 населения,Павлодарская,сельское население,,16.45
2015,на 100 000 населения,Северо-Казахстанская,сельское население,,10.47
2015,на 100 000 населения,Восточно-Казахстанская,сельское население,,19.68
2015,на 100 000 населения,,,мужчины,23.38
2015,на 100 000 населения,Акмолинская,,мужчины,14.54
2015,на 100 000 населения,Актюбинская,,мужчины,23.73
2015,на 100 000 населения,Алматинская,,мужчины,37.07
2015,на 100 000 населения,Атырауская,,мужчины,17.66
2015,на 100 000 населения,Западно-Казахстанская,,мужчины,21.89
2015,на 100 000 населения,Жымбылская,,мужчины,33.95
2015,на 100 000 населения,Карагандинская,,мужчины,22.8
2015,на 100 000 населения,Костанайская,,мужчины,23.01
2015,на 100 000 населения,Кызылординская,,мужчины,20.04
2015,на 100 000 населения,Мангистауская,,мужчины,20.53
2015,на 100 000 населения,Южно-Казахстанская,,мужчины,27.32
2015,на 100 000 населения,Павлодарская,,мужчины,18.2
2015,на 100 000 населения,Северо-Казахстанская,,мужчины,17.27
2015,на 100 000 населения,Восточно-Казахстанская,,мужчины,21.67
2015,на 100 000 населения,г_Нур-Султан,,мужчины,12.5
2015,на 100 000 населения,г_Алматы,,мужчины,13.86
2015,на 100 000 населения,,Город,мужчины,19.77
2015,на 100 000 населения,Акмолинская,Город,мужчины,12.22
2015,на 100 000 населения,Актюбинская,Город,мужчины,23.33
2015,на 100 000 населения,Алматинская,Город,мужчины,40.74
2015,на 100 000 населения,Атырауская,Город,мужчины,12.0
2015,на 100 000 населения,Западно-Казахстанская,Город,мужчины,19.89
2015,на 100 000 населения,Жымбылская,Город,мужчины,29.35
2015,на 100 000 населения,Карагандинская,Город,мужчины,22.45
2015,на 100 000 населения,Костанайская,Город,мужчины,17.89
2015,на 100 000 населения,Кызылординская,Город,мужчины,20.49
2015,на 100 000 населения,Мангистауская,Город,мужчины,20.7
2015,на 100 000 населения,Южно-Казахстанская,Город,мужчины,25.25
2015,на 100 000 населения,Павлодарская,Город,мужчины,15.91
2015,на 100 000 населения,Северо-Казахстанская,Город,мужчины,17.04
2015,на 100 000 населения,Восточно-Казахстанская,Город,мужчины,16.96
2015,на 100 000 населения,г_Нур-Султан,Город,мужчины,12.5
2015,на 100 000 населения,г_Алматы,Город,мужчины,13.86
2015,на 100 000 населения,,сельское население,мужчины,27.81
2015,на 100 000 населения,Акмолинская,сельское население,мужчины,16.49
2015,на 100 000 населения,Актюбинская,сельское население,мужчины,24.34
2015,на 100 000 населения,Алматинская,сельское население,мужчины,35.95
2015,на 100 000 населения,Атырауская,сельское население,мужчины,22.51
2015,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,23.7
2015,на 100 000 населения,Жымбылская,сельское население,мужчины,36.88
2015,на 100 000 населения,Карагандинская,сельское население,мужчины,24.02
2015,на 100 000 населения,Костанайская,сельское население,мужчины,28.31
2015,на 100 000 населения,Кызылординская,сельское население,мужчины,19.7
2015,на 100 000 населения,Мангистауская,сельское население,мужчины,20.4
2015,на 100 000 населения,Южно-Казахстанская,сельское население,мужчины,28.93
2015,на 100 000 населения,Павлодарская,сельское население,мужчины,23.2
2015,на 100 000 населения,Северо-Казахстанская,сельское население,мужчины,17.44
2015,на 100 000 населения,Восточно-Казахстанская,сельское население,мужчины,28.09
2015,на 100 000 населения,,,женщины,7.47
2015,на 100 000 населения,Акмолинская,,женщины,7.32
2015,на 100 000 населения,Актюбинская,,женщины,7.24
2015,на 100 000 населения,Алматинская,,женщины,11.91
2015,на 100 000 населения,Атырауская,,женщины,6.69
2015,на 100 000 населения,Западно-Казахстанская,,женщины,8.86
2015,на 100 000 населения,Жымбылская,,женщины,10.31
2015,на 100 000 населения,Карагандинская,,женщины,5.77
2015,на 100 000 населения,Костанайская,,женщины,6.88
2015,на 100 000 населения,Кызылординская,,женщины,6.06
2015,на 100 000 населения,Мангистауская,,женщины,7.74
2015,на 100 000 населения,Южно-Казахстанская,,женщины,7.91
2015,на 100 000 населения,Павлодарская,,женщины,7.5
2015,на 100 000 населения,Северо-Казахстанская,,женщины,4.02
2015,на 100 000 населения,Восточно-Казахстанская,,женщины,7.93
2015,на 100 000 населения,г_Нур-Султан,,женщины,4.48
2015,на 100 000 населения,г_Алматы,,женщины,4.52
2015,на 100 000 населения,,Город,женщины,6.99
2015,на 100 000 населения,Акмолинская,Город,женщины,8.62
2015,на 100 000 населения,Актюбинская,Город,женщины,6.63
2015,на 100 000 населения,Алматинская,Город,женщины,17.55
2015,на 100 000 населения,Атырауская,Город,женщины,4.81
2015,на 100 000 населения,Западно-Казахстанская,Город,женщины,11.83
2015,на 100 000 населения,Жымбылская,Город,женщины,10.22
2015,на 100 000 населения,Карагандинская,Город,женщины,5.47
2015,на 100 000 населения,Костанайская,Город,женщины,6.36
2015,на 100 000 населения,Кызылординская,Город,женщины,7.13
2015,на 100 000 населения,Мангистауская,Город,женщины,10.4
2015,на 100 000 населения,Южно-Казахстанская,Город,женщины,8.33
2015,на 100 000 населения,Павлодарская,Город,женщины,6.62
2015,на 100 000 населения,Северо-Казахстанская,Город,женщины,4.46
2015,на 100 000 населения,Восточно-Казахстанская,Город,женщины,5.8
2015,на 100 000 населения,г_Нур-Султан,Город,женщины,4.48
2015,на 100 000 населения,г_Алматы,Город,женщины,4.52
2015,на 100 000 населения,,сельское население,женщины,8.13
2015,на 100 000 населения,Акмолинская,сельское население,женщины,6.09
2015,на 100 000 населения,Актюбинская,сельское население,женщины,8.3
2015,на 100 000 населения,Алматинская,сельское население,женщины,10.03
2015,на 100 000 населения,Атырауская,сельское население,женщины,8.46
2015,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,5.68
2015,на 100 000 населения,Жымбылская,сельское население,женщины,10.37
2015,на 100 000 населения,Карагандинская,сельское население,женщины,6.98
2015,на 100 000 населения,Костанайская,сельское население,женщины,7.48
2015,на 100 000 населения,Кызылординская,сельское население,женщины,5.2
2015,на 100 000 населения,Мангистауская,сельское население,женщины,5.7
2015,на 100 000 населения,Южно-Казахстанская,сельское население,женщины,7.56
2015,на 100 000 населения,Павлодарская,сельское население,женщины,9.74
2015,на 100 000 населения,Северо-Казахстанская,сельское население,женщины,3.66
2015,на 100 000 населения,Восточно-Казахстанская,сельское население,женщины,11.32
2016,на 100 000 населения,,,,15.27
2016,на 100 000 населения,Акмолинская,,,12.98
2016,на 100 000 населения,Актюбинская,,,11.19
2016,на 100 000 населения,Алматинская,,,23.51
2016,на 100 000 населения,Атырауская,,,11.979634621144056
2016,на 100 000 населения,Западно-Казахстанская,,,14.24
2016,на 100 000 населения,Жымбылская,,,22.46
2016,на 100 000 населения,Карагандинская,,,11.92
2016,на 100 000 населения,Костанайская,,,9.3
2016,на 100 000 населения,Кызылординская,,,17.94
2016,на 100 000 населения,Мангистауская,,,16.23
2016,на 100 000 населения,Южно-Казахстанская,,,19.931784342289586
2016,на 100 000 населения,Павлодарская,,,12.66818332972642
2016,на 100 000 населения,Северо-Казахстанская,,,9.356568222622773
2016,на 100 000 населения,Восточно-Казахстанская,,,15.08
2016,на 100 000 населения,г_Нур-Султан,,,8.670789627134369
2016,на 100 000 населения,г_Алматы,,,9.03
2016,на 100 000 населения,,Город,,12.49
2016,на 100 000 населения,Акмолинская,Город,,10.86
2016,на 100 000 населения,Актюбинская,Город,,10.26
2016,на 100 000 населения,Алматинская,Город,,24.32
2016,на 100 000 населения,Атырауская,Город,,10.78
2016,на 100 000 населения,Западно-Казахстанская,Город,,13.09
2016,на 100 000 населения,Жымбылская,Город,,20.26
2016,на 100 000 населения,Карагандинская,Город,,11.02
2016,на 100 000 населения,Костанайская,Город,,7.26
2016,на 100 000 населения,Кызылординская,Город,,12.16
2016,на 100 000 населения,Мангистауская,Город,,12.16
2016,на 100 000 населения,Южно-Казахстанская,Город,,19.07
2016,на 100 000 населения,Павлодарская,Город,,10.1
2016,на 100 000 населения,Северо-Казахстанская,Город,,9.63
2016,на 100 000 населения,Восточно-Казахстанская,Город,,12.78
2016,на 100 000 населения,г_Нур-Султан,Город,,8.67
2016,на 100 000 населения,г_Алматы,Город,,9.03
2016,на 100 000 населения,,сельское население,,18.98
2016,на 100 000 населения,Акмолинская,сельское население,,14.89
2016,на 100 000 населения,Актюбинская,сельское население,,12.75
2016,на 100 000 населения,Алматинская,сельское население,,23.25
2016,на 100 000 населения,Атырауская,сельское население,,13.08
2016,на 100 000 населения,Западно-Казахстанская,сельское население,,15.39
2016,на 100 000 населения,Жымбылская,сельское население,,23.95
2016,на 100 000 населения,Карагандинская,сельское население,,15.38
2016,на 100 000 населения,Костанайская,сельское население,,11.61
2016,на 100 000 населения,Кызылординская,сельское население,,22.46
2016,на 100 000 населения,Мангистауская,сельское население,,19.6
2016,на 100 000 населения,Южно-Казахстанская,сельское население,,20.64
2016,на 100 000 населения,Павлодарская,сельское население,,18.82
2016,на 100 000 населения,Северо-Казахстанская,сельское население,,9.14
2016,на 100 000 населения,Восточно-Казахстанская,сельское население,,18.54
2016,на 100 000 населения,,,мужчины,23.3
2016,на 100 000 населения,Акмолинская,,мужчины,19.58
2016,на 100 000 населения,Актюбинская,,мужчины,16.74
2016,на 100 000 населения,Алматинская,,мужчины,36.45
