Year,UNIT_MEASURE,Регионы,Пол,Местность,Возраст,Value
2015,процент,г_Нур-Султан,,,29-34,0.2
2015,процент,г_Нур-Султан,,,35-44,0.4
2015,процент,г_Нур-Султан,,,45-54,0.1
2015,процент,г_Нур-Султан,,,55-64,0.5
2015,процент,г_Алматы,,,16-24,0.7
2015,процент,г_Алматы,,,25-28,0.8
2015,процент,г_Алматы,,,29-34,1.2
2015,процент,г_Алматы,,,35-44,1.0
2015,процент,г_Алматы,,,45-54,1.2
2015,процент,г_Алматы,,,55-64,0.8
2015,процент,г_Алматы,,,65 и старше,0.9
2016,процент,,,,,3.5
2016,процент,Акмолинская,,,,4.1
2016,процент,Актюбинская,,,,5.0
2016,процент,Алматинская,,,,4.2
2016,процент,Атырауская,,,,0.4
2016,процент,Западно-Казахстанская,,,,4.1
2016,процент,Жымбылская,,,,15.6
2016,процент,Карагандинская,,,,2.5
2016,процент,Костанайская,,,,5.1
2016,процент,Кызылординская,,,,5.5
2016,процент,Мангистауская,,,,1.1
2016,процент,Южно-Казахстанская,,,,2.1
2016,процент,Павлодарская,,,,1.9
2016,процент,Северо-Казахстанская,,,,1.7
2016,процент,Восточно-Казахстанская,,,,3.5
2016,процент,г_Нур-Султан,,,,0.0
2016,процент,г_Алматы,,,,0.7
2016,процент,,мужчины,,,3.4
2016,процент,Акмолинская,мужчины,,,3.0
2016,процент,Актюбинская,мужчины,,,5.4
2016,процент,Алматинская,мужчины,,,3.2
2016,процент,Атырауская,мужчины,,,0.4
2016,процент,Западно-Казахстанская,мужчины,,,3.9
2016,процент,Жымбылская,мужчины,,,16.3
2016,процент,Карагандинская,мужчины,,,2.7
2016,процент,Костанайская,мужчины,,,4.1
2016,процент,Кызылординская,мужчины,,,5.7
2016,процент,Мангистауская,мужчины,,,1.0
2016,процент,Южно-Казахстанская,мужчины,,,1.9
2016,процент,Павлодарская,мужчины,,,1.8
2016,процент,Северо-Казахстанская,мужчины,,,1.1
2016,процент,Восточно-Казахстанская,мужчины,,,3.8
2016,процент,г_Нур-Султан,мужчины,,,0.0
2016,процент,г_Алматы,мужчины,,,1.0
2016,процент,,женщины,,,3.7
2016,процент,Акмолинская,женщины,,,5.2
2016,процент,Актюбинская,женщины,,,4.6
2016,процент,Алматинская,женщины,,,5.4
2016,процент,Атырауская,женщины,,,0.4
2016,процент,Западно-Казахстанская,женщины,,,4.2
2016,процент,Жымбылская,женщины,,,14.9
2016,процент,Карагандинская,женщины,,,2.3
2016,процент,Костанайская,женщины,,,6.1
2016,процент,Кызылординская,женщины,,,5.2
2016,процент,Мангистауская,женщины,,,1.1
2016,процент,Южно-Казахстанская,женщины,,,2.3
2016,процент,Павлодарская,женщины,,,2.0
2016,процент,Северо-Казахстанская,женщины,,,2.4
2016,процент,Восточно-Казахстанская,женщины,,,3.1
2016,процент,г_Нур-Султан,женщины,,,0.1
2016,процент,г_Алматы,женщины,,,0.5
2016,процент,,,Город,,2.1
2016,процент,Акмолинская,,Город,,1.7
2016,процент,Актюбинская,,Город,,3.7
2016,процент,Алматинская,,Город,,2.7
2016,процент,Атырауская,,Город,,0.1
2016,процент,Западно-Казахстанская,,Город,,2.5
2016,процент,Жымбылская,,Город,,17.7
2016,процент,Карагандинская,,Город,,1.8
2016,процент,Костанайская,,Город,,7.8
2016,процент,Кызылординская,,Город,,0.9
2016,процент,Мангистауская,,Город,,1.6
2016,процент,Южно-Казахстанская,,Город,,0.0
2016,процент,Павлодарская,,Город,,0.6
2016,процент,Северо-Казахстанская,,Город,,1.4
2016,процент,Восточно-Казахстанская,,Город,,0.5
2016,процент,г_Нур-Султан,,Город,,0.0
2016,процент,г_Алматы,,Город,,0.7
2016,процент,,,сельское население,,5.4
2016,процент,Акмолинская,,сельское население,,6.3
2016,процент,Актюбинская,,сельское население,,7.2
2016,процент,Алматинская,,сельское население,,4.7
2016,процент,Атырауская,,сельское население,,0.7
2016,процент,Западно-Казахстанская,,сельское население,,5.5
2016,процент,Жымбылская,,сельское население,,14.3
2016,процент,Карагандинская,,сельское население,,5.1
2016,процент,Костанайская,,сельское население,,2.1
2016,процент,Кызылординская,,сельское население,,9.1
2016,процент,Мангистауская,,сельское население,,0.5
2016,процент,Южно-Казахстанская,,сельское население,,3.6
2016,процент,Павлодарская,,сельское население,,4.8
2016,процент,Северо-Казахстанская,,сельское население,,2.0
2016,процент,Восточно-Казахстанская,,сельское население,,8.0
2016,процент,,,,15,45.7
2016,процент,,,,16-24,4.7
2016,процент,,,,25-28,2.9
2016,процент,,,,29-34,2.8
2016,процент,,,,35-44,3.0
2016,процент,,,,45-54,3.2
2016,процент,,,,55-64,5.5
2016,процент,,,,65 и старше,14.4
2016,процент,Акмолинская,,,15,87.5
2016,процент,Акмолинская,,,16-24,6.0
2016,процент,Акмолинская,,,25-28,3.1
2016,процент,Акмолинская,,,29-34,2.7
2016,процент,Акмолинская,,,35-44,3.0
2016,процент,Акмолинская,,,45-54,3.2
2016,процент,Акмолинская,,,55-64,6.1
2016,процент,Акмолинская,,,65 и старше,18.4
2016,процент,Актюбинская,,,16-24,6.6
2016,процент,Актюбинская,,,25-28,5.5
2016,процент,Актюбинская,,,29-34,4.5
2016,процент,Актюбинская,,,35-44,5.3
2016,процент,Актюбинская,,,45-54,4.2
2016,процент,Актюбинская,,,55-64,4.7
2016,процент,Актюбинская,,,65 и старше,6.3
2016,процент,Алматинская,,,15,100.0
2016,процент,Алматинская,,,16-24,3.1
2016,процент,Алматинская,,,25-28,3.0
2016,процент,Алматинская,,,29-34,3.6
2016,процент,Алматинская,,,35-44,3.9
2016,процент,Алматинская,,,45-54,4.0
2016,процент,Алматинская,,,55-64,9.3
2016,процент,Алматинская,,,65 и старше,18.7
2016,процент,Атырауская,,,16-24,0.3
2016,процент,Атырауская,,,25-28,0.3
2016,процент,Атырауская,,,29-34,0.4
2016,процент,Атырауская,,,35-44,0.5
2016,процент,Атырауская,,,45-54,0.5
2016,процент,Атырауская,,,55-64,0.4
2016,процент,Западно-Казахстанская,,,16-24,5.2
2016,процент,Западно-Казахстанская,,,25-28,4.0
2016,процент,Западно-Казахстанская,,,29-34,4.4
2016,процент,Западно-Казахстанская,,,35-44,3.6
2016,процент,Западно-Казахстанская,,,45-54,3.5
2016,процент,Западно-Казахстанская,,,55-64,4.2
2016,процент,Жымбылская,,,16-24,29.2
2016,процент,Жымбылская,,,25-28,13.0
2016,процент,Жымбылская,,,29-34,11.6
2016,процент,Жымбылская,,,35-44,10.9
2016,процент,Жымбылская,,,45-54,10.2
2016,процент,Жымбылская,,,55-64,25.1
2016,процент,Жымбылская,,,65 и старше,45.7
2016,процент,Карагандинская,,,15,41.0
2016,процент,Карагандинская,,,16-24,2.4
2016,процент,Карагандинская,,,25-28,3.1
2016,процент,Карагандинская,,,29-34,1.9
2016,процент,Карагандинская,,,35-44,2.4
2016,процент,Карагандинская,,,45-54,2.6
2016,процент,Карагандинская,,,55-64,2.8
2016,процент,Карагандинская,,,65 и старше,5.0
2016,процент,Костанайская,,,16-24,7.2
2016,процент,Костанайская,,,25-28,5.8
2016,процент,Костанайская,,,29-34,4.1
2016,процент,Костанайская,,,35-44,4.2
2016,процент,Костанайская,,,45-54,3.8
2016,процент,Костанайская,,,55-64,6.5
2016,процент,Костанайская,,,65 и старше,9.9
2016,процент,Кызылординская,,,15,100.0
2016,процент,Кызылординская,,,16-24,6.8
2016,процент,Кызылординская,,,25-28,4.4
2016,процент,Кызылординская,,,29-34,5.5
2016,процент,Кызылординская,,,35-44,4.9
2016,процент,Кызылординская,,,45-54,5.5
2016,процент,Кызылординская,,,55-64,6.4
2016,процент,Мангистауская,,,16-24,0.8
2016,процент,Мангистауская,,,25-28,0.3
2016,процент,Мангистауская,,,29-34,0.5
2016,процент,Мангистауская,,,35-44,1.6
2016,процент,Мангистауская,,,45-54,0.9
2016,процент,Мангистауская,,,55-64,3.1
2016,процент,Южно-Казахстанская,,,16-24,1.8
2016,процент,Южно-Казахстанская,,,25-28,1.9
2016,процент,Южно-Казахстанская,,,29-34,1.8
2016,процент,Южно-Казахстанская,,,35-44,2.4
2016,процент,Южно-Казахстанская,,,45-54,2.2
2016,процент,Южно-Казахстанская,,,55-64,2.1
2016,процент,Южно-Казахстанская,,,65 и старше,7.2
2016,процент,Павлодарская,,,16-24,3.3
2016,процент,Павлодарская,,,25-28,1.8
2016,процент,Павлодарская,,,29-34,1.2
2016,процент,Павлодарская,,,35-44,1.4
2016,процент,Павлодарская,,,45-54,2.3
2016,процент,Павлодарская,,,55-64,2.5
2016,процент,Павлодарская,,,65 и старше,0.3
2016,процент,Северо-Казахстанская,,,15,43.8
2016,процент,Северо-Казахстанская,,,16-24,4.5
2016,процент,Северо-Казахстанская,,,25-28,1.3
2016,процент,Северо-Казахстанская,,,29-34,2.1
2016,процент,Северо-Казахстанская,,,35-44,1.1
2016,процент,Северо-Казахстанская,,,45-54,1.2
2016,процент,Северо-Казахстанская,,,55-64,1.8
2016,процент,Северо-Казахстанская,,,65 и старше,2.9
2016,процент,Восточно-Казахстанская,,,15,100.0
2016,процент,Восточно-Казахстанская,,,16-24,6.7
2016,процент,Восточно-Казахстанская,,,25-28,2.3
2016,процент,Восточно-Казахстанская,,,29-34,2.4
2016,процент,Восточно-Казахстанская,,,35-44,3.2
2016,процент,Восточно-Казахстанская,,,45-54,3.8
2016,процент,Восточно-Казахстанская,,,55-64,4.0
2016,процент,Восточно-Казахстанская,,,65 и старше,12.1
2016,процент,г_Нур-Султан,,,29-34,0.1
2016,процент,г_Нур-Султан,,,45-54,0.1
2016,процент,г_Алматы,,,16-24,0.3
2016,процент,г_Алматы,,,25-28,0.4
2016,процент,г_Алматы,,,29-34,0.7
2016,процент,г_Алматы,,,35-44,0.6
2016,процент,г_Алматы,,,45-54,1.3
2016,процент,г_Алматы,,,55-64,1.1
2016,процент,г_Алматы,,,65 и старше,2.6
2017,процент,,,,,2.5
2017,процент,Акмолинская,,,,4.1
2017,процент,Актюбинская,,,,1.8
2017,процент,Алматинская,,,,3.9
2017,процент,Атырауская,,,,0.4
2017,процент,Западно-Казахстанская,,,,3.8
2017,процент,Жымбылская,,,,3.6
2017,процент,Карагандинская,,,,1.8
2017,процент,Костанайская,,,,5.3
2017,процент,Кызылординская,,,,4.3
2017,процент,Мангистауская,,,,1.1
2017,процент,Южно-Казахстанская,,,,1.7
2017,процент,Павлодарская,,,,1.7
2017,процент,Северо-Казахстанская,,,,0.8
2017,процент,Восточно-Казахстанская,,,,4.9
2017,процент,г_Нур-Султан,,,,0.0
2017,процент,г_Алматы,,,,0.6
2017,процент,,мужчины,,,2.5
2017,процент,Акмолинская,мужчины,,,4.4
2017,процент,Актюбинская,мужчины,,,2.1
2017,процент,Алматинская,мужчины,,,4.1
2017,процент,Атырауская,мужчины,,,0.4
2017,процент,Западно-Казахстанская,мужчины,,,3.8
2017,процент,Жымбылская,мужчины,,,4.2
2017,процент,Карагандинская,мужчины,,,2.1
2017,процент,Костанайская,мужчины,,,5.4
2017,процент,Кызылординская,мужчины,,,5.3
2017,процент,Мангистауская,мужчины,,,1.1
2017,процент,Южно-Казахстанская,мужчины,,,0.3
2017,процент,Павлодарская,мужчины,,,1.7
2017,процент,Северо-Казахстанская,мужчины,,,0.9
2017,процент,Восточно-Казахстанская,мужчины,,,5.2
2017,процент,г_Нур-Султан,мужчины,,,0.0
2017,процент,г_Алматы,мужчины,,,0.7
2017,процент,,женщины,,,2.5
2017,процент,Акмолинская,женщины,,,3.8
2017,процент,Актюбинская,женщины,,,1.5
2017,процент,Алматинская,женщины,,,3.7
2017,процент,Атырауская,женщины,,,0.4
2017,процент,Западно-Казахстанская,женщины,,,3.8
2017,процент,Жымбылская,женщины,,,3.0
2017,процент,Карагандинская,женщины,,,1.6
2017,процент,Костанайская,женщины,,,5.1
2017,процент,Кызылординская,женщины,,,3.2
2017,процент,Мангистауская,женщины,,,1.1
2017,процент,Южно-Казахстанская,женщины,,,3.3
2017,процент,Павлодарская,женщины,,,1.8
2017,процент,Северо-Казахстанская,женщины,,,0.8
2017,процент,Восточно-Казахстанская,женщины,,,4.6
2017,процент,г_Нур-Султан,женщины,,,0.0
2017,процент,г_Алматы,женщины,,,0.5
2017,процент,,,Город,,1.5
2017,процент,Акмолинская,,Город,,2.3
2017,процент,Актюбинская,,Город,,1.5
2017,процент,Алматинская,,Город,,2.2
2017,процент,Атырауская,,Город,,0.1
2017,процент,Западно-Казахстанская,,Город,,1.7
2017,процент,Жымбылская,,Город,,3.0
2017,процент,Карагандинская,,Город,,1.6
2017,процент,Костанайская,,Город,,8.9
2017,процент,Кызылординская,,Город,,1.7
2017,процент,Мангистауская,,Город,,0.9
2017,процент,Южно-Казахстанская,,Город,,0.3
2017,процент,Павлодарская,,Город,,0.4
2017,процент,Северо-Казахстанская,,Город,,1.3
2017,процент,Восточно-Казахстанская,,Город,,1.7
2017,процент,г_Нур-Султан,,Город,,0.0
2017,процент,г_Алматы,,Город,,0.6
2017,процент,,,сельское население,,4.0
2017,процент,Акмолинская,,сельское население,,5.8
2017,процент,Актюбинская,,сельское население,,2.4
2017,процент,Алматинская,,сельское население,,4.4
2017,процент,Атырауская,,сельское население,,0.7
2017,процент,Западно-Казахстанская,,сельское население,,5.7
2017,процент,Жымбылская,,сельское население,,4.0
2017,процент,Карагандинская,,сельское население,,2.7
2017,процент,Костанайская,,сельское население,,1.5
2017,процент,Кызылординская,,сельское население,,6.4
2017,процент,Мангистауская,,сельское население,,1.3
2017,процент,Южно-Казахстанская,,сельское население,,2.7
2017,процент,Павлодарская,,сельское население,,4.8
2017,процент,Северо-Казахстанская,,сельское население,,0.5
2017,процент,Восточно-Казахстанская,,сельское население,,9.9
2017,процент,,,,15,41.0
2017,процент,,,,16-24,3.6
2017,процент,,,,25-28,2.4
2017,процент,,,,29-34,2.2
2017,процент,,,,35-44,2.1
2017,процент,,,,45-54,2.6
2017,процент,,,,55-64,3.0
2017,процент,,,,65 и старше,3.6
2017,процент,Акмолинская,,,15,78.6
2017,процент,Акмолинская,,,16-24,4.0
2017,процент,Акмолинская,,,25-28,3.7
2017,процент,Акмолинская,,,29-34,3.6
2017,процент,Акмолинская,,,35-44,3.3
2017,процент,Акмолинская,,,45-54,4.1
2017,процент,Акмолинская,,,55-64,5.0
2017,процент,Акмолинская,,,65 и старше,8.6
2017,процент,Актюбинская,,,16-24,1.6
2017,процент,Актюбинская,,,25-28,2.3
2017,процент,Актюбинская,,,29-34,1.0
2017,процент,Актюбинская,,,35-44,1.6
2017,процент,Актюбинская,,,45-54,2.1
2017,процент,Актюбинская,,,55-64,3.1
2017,процент,Алматинская,,,15,41.8
2017,процент,Алматинская,,,16-24,3.5
2017,процент,Алматинская,,,25-28,4.1
2017,процент,Алматинская,,,29-34,2.4
2017,процент,Алматинская,,,35-44,3.6
2017,процент,Алматинская,,,45-54,4.6
2017,процент,Алматинская,,,55-64,7.0
2017,процент,Алматинская,,,65 и старше,1.9
2017,процент,Атырауская,,,16-24,0.3
2017,процент,Атырауская,,,25-28,0.4
2017,процент,Атырауская,,,29-34,0.0
2017,процент,Атырауская,,,35-44,0.6
2017,процент,Атырауская,,,45-54,0.5
2017,процент,Атырауская,,,55-64,0.5
2017,процент,Западно-Казахстанская,,,16-24,5.5
2017,процент,Западно-Казахстанская,,,25-28,4.5
2017,процент,Западно-Казахстанская,,,29-34,2.9
2017,процент,Западно-Казахстанская,,,35-44,3.4
2017,процент,Западно-Казахстанская,,,45-54,3.1
2017,процент,Западно-Казахстанская,,,55-64,4.4
2017,процент,Жымбылская,,,16-24,5.9
2017,процент,Жымбылская,,,25-28,3.5
2017,процент,Жымбылская,,,29-34,3.1
2017,процент,Жымбылская,,,35-44,2.6
2017,процент,Жымбылская,,,45-54,3.2
2017,процент,Жымбылская,,,55-64,3.0
2017,процент,Жымбылская,,,65 и старше,4.8
2017,процент,Карагандинская,,,15,38.1
2017,процент,Карагандинская,,,16-24,3.2
2017,процент,Карагандинская,,,25-28,1.5
2017,процент,Карагандинская,,,29-34,1.8
2017,процент,Карагандинская,,,35-44,1.6
2017,процент,Карагандинская,,,45-54,1.4
2017,процент,Карагандинская,,,55-64,2.7
2017,процент,Карагандинская,,,65 и старше,3.3
2017,процент,Костанайская,,,16-24,8.5
2017,процент,Костанайская,,,25-28,7.2
2017,процент,Костанайская,,,29-34,8.6
2017,процент,Костанайская,,,35-44,3.1
2017,процент,Костанайская,,,45-54,4.2
2017,процент,Костанайская,,,55-64,2.4
2017,процент,Костанайская,,,65 и старше,0.3
2017,процент,Кызылординская,,,16-24,6.9
2017,процент,Кызылординская,,,25-28,5.0
2017,процент,Кызылординская,,,29-34,5.0
2017,процент,Кызылординская,,,35-44,3.5
2017,процент,Кызылординская,,,45-54,3.3
2017,процент,Кызылординская,,,55-64,2.5
2017,процент,Мангистауская,,,16-24,1.1
2017,процент,Мангистауская,,,25-28,1.4
2017,процент,Мангистауская,,,29-34,1.0
2017,процент,Мангистауская,,,35-44,0.9
2017,процент,Мангистауская,,,45-54,1.1
2017,процент,Мангистауская,,,55-64,1.0
2017,процент,Южно-Казахстанская,,,16-24,1.4
2017,процент,Южно-Казахстанская,,,25-28,1.4
2017,процент,Южно-Казахстанская,,,29-34,1.9
2017,процент,Южно-Казахстанская,,,35-44,1.7
2017,процент,Южно-Казахстанская,,,45-54,1.9
2017,процент,Южно-Казахстанская,,,55-64,1.1
2017,процент,Павлодарская,,,16-24,5.4
2017,процент,Павлодарская,,,25-28,1.3
2017,процент,Павлодарская,,,29-34,1.2
2017,процент,Павлодарская,,,35-44,1.5
2017,процент,Павлодарская,,,45-54,1.6
2017,процент,Павлодарская,,,55-64,1.9
2017,процент,Северо-Казахстанская,,,15,39.2
2017,процент,Северо-Казахстанская,,,16-24,1.8
2017,процент,Северо-Казахстанская,,,25-28,0.4
2017,процент,Северо-Казахстанская,,,29-34,0.9
2017,процент,Северо-Казахстанская,,,35-44,1.3
2017,процент,Северо-Казахстанская,,,45-54,0.4
2017,процент,Северо-Казахстанская,,,55-64,0.4
2017,процент,Северо-Казахстанская,,,65 и старше,0.4
2017,процент,Восточно-Казахстанская,,,15,100.0
2017,процент,Восточно-Казахстанская,,,16-24,10.4
2017,процент,Восточно-Казахстанская,,,25-28,3.8
2017,процент,Восточно-Казахстанская,,,29-34,2.5
2017,процент,Восточно-Казахстанская,,,35-44,4.4
2017,процент,Восточно-Казахстанская,,,45-54,5.8
2017,процент,Восточно-Казахстанская,,,55-64,5.4
2017,процент,Восточно-Казахстанская,,,65 и старше,17.5
2017,процент,г_Алматы,,,16-24,0.3
2017,процент,г_Алматы,,,25-28,0.6
2017,процент,г_Алматы,,,29-34,0.6
2017,процент,г_Алматы,,,35-44,0.7
2017,процент,г_Алматы,,,45-54,0.8
2017,процент,г_Алматы,,,55-64,1.2
2018,процент,,,,,2.2
2018,процент,Акмолинская,,,,4.0
2018,процент,Актюбинская,,,,1.5
2018,процент,Алматинская,,,,3.8
2018,процент,Атырауская,,,,0.4
2018,процент,Западно-Казахстанская,,,,3.5
2018,процент,Жымбылская,,,,1.9
2018,процент,Карагандинская,,,,1.6
2018,процент,Костанайская,,,,4.6
2018,процент,Кызылординская,,,,3.8
2018,процент,Мангистауская,,,,1.7
2018,процент,Павлодарская,,,,1.6
2018,процент,Северо-Казахстанская,,,,0.7
2018,процент,Туркестанская,,,,2.9
2018,процент,Восточно-Казахстанская,,,,3.3
2018,процент,г_Нур-Султан,,,,0.0
2018,процент,г_Алматы,,,,0.5
2018,процент,г_Шымкент,,,,0.7
2018,процент,,мужчины,,,2.3
2018,процент,Акмолинская,мужчины,,,4.0
2018,процент,Актюбинская,мужчины,,,1.8
2018,процент,Алматинская,мужчины,,,3.6
2018,процент,Атырауская,мужчины,,,0.4
2018,процент,Западно-Казахстанская,мужчины,,,3.0
2018,процент,Жымбылская,мужчины,,,1.8
2018,процент,Карагандинская,мужчины,,,1.9
2018,процент,Костанайская,мужчины,,,4.6
2018,процент,Кызылординская,мужчины,,,4.9
2018,процент,Мангистауская,мужчины,,,1.9
2018,процент,Павлодарская,мужчины,,,1.6
2018,процент,Северо-Казахстанская,мужчины,,,0.8
2018,процент,Туркестанская,мужчины,,,2.3
2018,процент,Восточно-Казахстанская,мужчины,,,3.5
2018,процент,г_Нур-Султан,мужчины,,,0.1
2018,процент,г_Алматы,мужчины,,,0.5
2018,процент,г_Шымкент,мужчины,,,1.2
2018,процент,,женщины,,,2.2
2018,процент,Акмолинская,женщины,,,3.9
2018,процент,Актюбинская,женщины,,,1.2
2018,процент,Алматинская,женщины,,,4.0
2018,процент,Атырауская,женщины,,,0.4
2018,процент,Западно-Казахстанская,женщины,,,4.1
2018,процент,Жымбылская,женщины,,,1.9
2018,процент,Карагандинская,женщины,,,1.4
2018,процент,Костанайская,женщины,,,4.7
2018,процент,Кызылординская,женщины,,,2.5
2018,процент,Мангистауская,женщины,,,1.5
2018,процент,Павлодарская,женщины,,,1.6
2018,процент,Северо-Казахстанская,женщины,,,0.6
2018,процент,Туркестанская,женщины,,,3.6
2018,процент,Восточно-Казахстанская,женщины,,,3.1
2018,процент,г_Нур-Султан,женщины,,,0.0
2018,процент,г_Алматы,женщины,,,0.5
2018,процент,г_Шымкент,женщины,,,0.3
2018,процент,,,Город,,1.1
2018,процент,Акмолинская,,Город,,2.0
2018,процент,Актюбинская,,Город,,0.9
2018,процент,Алматинская,,Город,,2.9
2018,процент,Атырауская,,Город,,0.4
2018,процент,Западно-Казахстанская,,Город,,1.5
2018,процент,Жымбылская,,Город,,0.1
2018,процент,Карагандинская,,Город,,1.9
2018,процент,Костанайская,,Город,,3.6
2018,процент,Кызылординская,,Город,,1.5
2018,процент,Мангистауская,,Город,,0.5
2018,процент,Павлодарская,,Город,,0.4
2018,процент,Северо-Казахстанская,,Город,,0.9
2018,процент,Туркестанская,,Город,,1.9
2018,процент,Восточно-Казахстанская,,Город,,0.7
2018,процент,г_Нур-Султан,,Город,,0.0
2018,процент,г_Алматы,,Город,,0.5
2018,процент,г_Шымкент,,Город,,0.7
2018,процент,,,сельское население,,3.9
2018,процент,Акмолинская,,сельское население,,5.8
2018,процент,Актюбинская,,сельское население,,2.9
2018,процент,Алматинская,,сельское население,,4.0
2018,процент,Атырауская,,сельское население,,0.5
2018,процент,Западно-Казахстанская,,сельское население,,5.4
2018,процент,Жымбылская,,сельское население,,3.0
2018,процент,Карагандинская,,сельское население,,0.9
2018,процент,Костанайская,,сельское население,,5.7
2018,процент,Кызылординская,,сельское население,,5.5
2018,процент,Мангистауская,,сельское население,,2.7
2018,процент,Павлодарская,,сельское население,,4.4
2018,процент,Северо-Казахстанская,,сельское население,,0.5
2018,процент,Туркестанская,,сельское население,,3.1
2018,процент,Восточно-Казахстанская,,сельское население,,7.4
2018,процент,,,,15,40.4
2018,процент,,,,16-24,2.4
2018,процент,,,,25-28,2.0
2018,процент,,,,29-34,1.9
2018,процент,,,,35-44,2.0
2018,процент,,,,45-54,2.1
2018,процент,,,,55-64,3.7
2018,процент,,,,65 и старше,6.7
2018,процент,Акмолинская,,,16-24,4.1
2018,процент,Акмолинская,,,25-28,3.7
2018,процент,Акмолинская,,,29-34,3.6
2018,процент,Акмолинская,,,35-44,3.3
2018,процент,Акмолинская,,,45-54,3.8
2018,процент,Акмолинская,,,55-64,4.6
2018,процент,Акмолинская,,,65 и старше,9.0
2018,процент,Актюбинская,,,16-24,2.7
2018,процент,Актюбинская,,,25-28,1.5
2018,процент,Актюбинская,,,29-34,1.4
2018,процент,Актюбинская,,,35-44,1.7
2018,процент,Актюбинская,,,45-54,1.1
2018,процент,Актюбинская,,,55-64,1.6
2018,процент,Актюбинская,,,65 и старше,0.8
2018,процент,Алматинская,,,16-24,0.8
2018,процент,Алматинская,,,25-28,1.8
2018,процент,Алматинская,,,29-34,2.2
2018,процент,Алматинская,,,35-44,3.1
2018,процент,Алматинская,,,45-54,3.8
2018,процент,Алматинская,,,55-64,14.4
2018,процент,Алматинская,,,65 и старше,14.9
2018,процент,Атырауская,,,16-24,0.5
2018,процент,Атырауская,,,25-28,0.1
2018,процент,Атырауская,,,29-34,0.5
2018,процент,Атырауская,,,35-44,0.4
2018,процент,Атырауская,,,45-54,0.5
2018,процент,Атырауская,,,55-64,0.4
2018,процент,Западно-Казахстанская,,,16-24,5.2
2018,процент,Западно-Казахстанская,,,25-28,4.1
2018,процент,Западно-Казахстанская,,,29-34,2.5
2018,процент,Западно-Казахстанская,,,35-44,2.8
2018,процент,Западно-Казахстанская,,,45-54,2.9
2018,процент,Западно-Казахстанская,,,55-64,4.7
2018,процент,Жымбылская,,,16-24,2.2
2018,процент,Жымбылская,,,25-28,1.8
2018,процент,Жымбылская,,,29-34,2.4
2018,процент,Жымбылская,,,35-44,1.8
2018,процент,Жымбылская,,,45-54,1.9
2018,процент,Жымбылская,,,55-64,1.0
2018,процент,Карагандинская,,,16-24,1.1
2018,процент,Карагандинская,,,25-28,0.7
2018,процент,Карагандинская,,,29-34,1.4
2018,процент,Карагандинская,,,35-44,3.0
2018,процент,Карагандинская,,,45-54,1.3
2018,процент,Карагандинская,,,55-64,1.0
2018,процент,Карагандинская,,,65 и старше,1.7
2018,процент,Костанайская,,,15,45.7
2018,процент,Костанайская,,,16-24,4.6
2018,процент,Костанайская,,,25-28,4.7
2018,процент,Костанайская,,,29-34,3.6
2018,процент,Костанайская,,,35-44,4.0
2018,процент,Костанайская,,,45-54,4.5
2018,процент,Костанайская,,,55-64,5.9
2018,процент,Костанайская,,,65 и старше,11.7
2018,процент,Кызылординская,,,16-24,4.9
2018,процент,Кызылординская,,,25-28,3.9
2018,процент,Кызылординская,,,29-34,3.7
2018,процент,Кызылординская,,,35-44,3.7
2018,процент,Кызылординская,,,45-54,3.2
2018,процент,Кызылординская,,,55-64,2.9
2018,процент,Кызылординская,,,65 и старше,42.9
2018,процент,Мангистауская,,,16-24,2.7
2018,процент,Мангистауская,,,25-28,1.5
2018,процент,Мангистауская,,,29-34,1.8
2018,процент,Мангистауская,,,35-44,2.0
2018,процент,Мангистауская,,,45-54,1.2
2018,процент,Мангистауская,,,55-64,1.0
2018,процент,Павлодарская,,,16-24,2.7
2018,процент,Павлодарская,,,25-28,1.3
2018,процент,Павлодарская,,,29-34,1.2
2018,процент,Павлодарская,,,35-44,1.2
2018,процент,Павлодарская,,,45-54,1.5
2018,процент,Павлодарская,,,55-64,2.7
2018,процент,Северо-Казахстанская,,,16-24,0.8
2018,процент,Северо-Казахстанская,,,25-28,0.5
2018,процент,Северо-Казахстанская,,,29-34,1.1
2018,процент,Северо-Казахстанская,,,35-44,0.8
2018,процент,Северо-Казахстанская,,,45-54,0.5
2018,процент,Северо-Казахстанская,,,55-64,0.6
2018,процент,Туркестанская,,,16-24,2.8
2018,процент,Туркестанская,,,25-28,3.2
2018,процент,Туркестанская,,,29-34,3.9
2018,процент,Туркестанская,,,35-44,2.5
2018,процент,Туркестанская,,,45-54,2.6
2018,процент,Туркестанская,,,55-64,1.1
2018,процент,Восточно-Казахстанская,,,16-24,5.2
2018,процент,Восточно-Казахстанская,,,25-28,3.3
2018,процент,Восточно-Казахстанская,,,29-34,2.4
2018,процент,Восточно-Казахстанская,,,35-44,2.3
2018,процент,Восточно-Казахстанская,,,45-54,3.0
2018,процент,Восточно-Казахстанская,,,55-64,4.8
2018,процент,Восточно-Казахстанская,,,65 и старше,15.3
2018,процент,г_Нур-Султан,,,29-34,0.1
2018,процент,г_Нур-Султан,,,45-54,0.2
2018,процент,г_Алматы,,,16-24,0.4
2018,процент,г_Алматы,,,25-28,0.8
2018,процент,г_Алматы,,,29-34,0.6
2018,процент,г_Алматы,,,35-44,0.3
2018,процент,г_Алматы,,,45-54,0.3
