Year,UNIT_MEASURE,Регионы,Местность,Пол,Value
2013,на 100 000 населения,Павлодарская,Город,,0.38
2013,на 100 000 населения,Северо-Казахстанская,Город,,0.0
2013,на 100 000 населения,Восточно-Казахстанская,Город,,2.32
2013,на 100 000 населения,г_Нур-Султан,Город,,0.63
2013,на 100 000 населения,г_Алматы,Город,,0.2
2013,на 100 000 населения,,сельское население,,0.69
2013,на 100 000 населения,Акмолинская,сельское население,,0.51
2013,на 100 000 населения,Актюбинская,сельское население,,0.0
2013,на 100 000 населения,Алматинская,сельское население,,0.07
2013,на 100 000 населения,Атырауская,сельское население,,0.34
2013,на 100 000 населения,Западно-Казахстанская,сельское население,,0.63
2013,на 100 000 населения,Жымбылская,сельское население,,0.47
2013,на 100 000 населения,Карагандинская,сельское население,,1.02
2013,на 100 000 населения,Костанайская,сельское население,,0.47
2013,на 100 000 населения,Кызылординская,сельское население,,0.48
2013,на 100 000 населения,Мангистауская,сельское население,,0.0
2013,на 100 000 населения,Южно-Казахстанская,сельское население,,0.79
2013,на 100 000 населения,Павлодарская,сельское население,,0.0
2013,на 100 000 населения,Северо-Казахстанская,сельское население,,0.3
2013,на 100 000 населения,Восточно-Казахстанская,сельское население,,4.0
2013,на 100 000 населения,,,мужчины,0.74
2013,на 100 000 населения,Акмолинская,,мужчины,0.85
2013,на 100 000 населения,Актюбинская,,мужчины,0.26
2013,на 100 000 населения,Алматинская,,мужчины,0.31
2013,на 100 000 населения,Атырауская,,мужчины,0.0
2013,на 100 000 населения,Западно-Казахстанская,,мужчины,0.33
2013,на 100 000 населения,Жымбылская,,мужчины,0.38
2013,на 100 000 населения,Карагандинская,,мужчины,0.15
2013,на 100 000 населения,Костанайская,,мужчины,0.48
2013,на 100 000 населения,Кызылординская,,мужчины,0.55
2013,на 100 000 населения,Мангистауская,,мужчины,0.0
2013,на 100 000 населения,Южно-Казахстанская,,мужчины,1.19
2013,на 100 000 населения,Павлодарская,,мужчины,0.57
2013,на 100 000 населения,Северо-Казахстанская,,мужчины,0.36
2013,на 100 000 населения,Восточно-Казахстанская,,мужчины,3.32
2013,на 100 000 населения,г_Нур-Султан,,мужчины,0.78
2013,на 100 000 населения,г_Алматы,,мужчины,0.29
2013,на 100 000 населения,,Город,мужчины,0.8
2013,на 100 000 населения,Акмолинская,Город,мужчины,1.24
2013,на 100 000 населения,Актюбинская,Город,мужчины,0.43
2013,на 100 000 населения,Алматинская,Город,мужчины,0.92
2013,на 100 000 населения,Атырауская,Город,мужчины,0.0
2013,на 100 000 населения,Западно-Казахстанская,Город,мужчины,0.71
2013,на 100 000 населения,Жымбылская,Город,мужчины,0.49
2013,на 100 000 населения,Карагандинская,Город,мужчины,0.0
2013,на 100 000 населения,Костанайская,Город,мужчины,0.48
2013,на 100 000 населения,Кызылординская,Город,мужчины,0.0
2013,на 100 000 населения,Мангистауская,Город,мужчины,0.0
2013,на 100 000 населения,Южно-Казахстанская,Город,мужчины,1.96
2013,на 100 000 населения,Павлодарская,Город,мужчины,0.83
2013,на 100 000 населения,Северо-Казахстанская,Город,мужчины,0.0
2013,на 100 000 населения,Восточно-Казахстанская,Город,мужчины,2.65
2013,на 100 000 населения,г_Нур-Султан,Город,мужчины,0.78
2013,на 100 000 населения,г_Алматы,Город,мужчины,0.29
2013,на 100 000 населения,,сельское население,мужчины,0.68
2013,на 100 000 населения,Акмолинская,сельское население,мужчины,0.52
2013,на 100 000 населения,Актюбинская,сельское население,мужчины,0.0
2013,на 100 000 населения,Алматинская,сельское население,мужчины,0.13
2013,на 100 000 населения,Атырауская,сельское население,мужчины,0.0
2013,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,0.0
2013,на 100 000 населения,Жымбылская,сельское население,мужчины,0.31
2013,на 100 000 населения,Карагандинская,сельское население,мужчины,0.68
2013,на 100 000 населения,Костанайская,сельское население,мужчины,0.48
2013,на 100 000 населения,Кызылординская,сельское население,мужчины,0.94
2013,на 100 000 населения,Мангистауская,сельское население,мужчины,0.0
2013,на 100 000 населения,Южно-Казахстанская,сельское население,мужчины,0.72
2013,на 100 000 населения,Павлодарская,сельское население,мужчины,0.0
2013,на 100 000 населения,Северо-Казахстанская,сельское население,мужчины,0.6
2013,на 100 000 населения,Восточно-Казахстанская,сельское население,мужчины,4.19
2013,на 100 000 населения,,,женщины,0.58
2013,на 100 000 населения,Акмолинская,,женщины,0.53
2013,на 100 000 населения,Актюбинская,,женщины,0.0
2013,на 100 000 населения,Алматинская,,женщины,0.0
2013,на 100 000 населения,Атырауская,,женщины,0.7
2013,на 100 000 населения,Западно-Казахстанская,,женщины,0.62
2013,на 100 000 населения,Жымбылская,,женщины,0.36
2013,на 100 000 населения,Карагандинская,,женщины,0.83
2013,на 100 000 населения,Костанайская,,женщины,0.22
2013,на 100 000 населения,Кызылординская,,женщины,0.0
2013,на 100 000 населения,Мангистауская,,женщины,0.34
2013,на 100 000 населения,Южно-Казахстанская,,женщины,0.88
2013,на 100 000 населения,Павлодарская,,женщины,0.0
2013,на 100 000 населения,Северо-Казахстанская,,женщины,0.0
2013,на 100 000 населения,Восточно-Казахстанская,,женщины,2.74
2013,на 100 000 населения,г_Нур-Султан,,женщины,0.49
2013,на 100 000 населения,г_Алматы,,женщины,0.12
2013,на 100 000 населения,,Город,женщины,0.48
2013,на 100 000 населения,Акмолинская,Город,женщины,0.54
2013,на 100 000 населения,Актюбинская,Город,женщины,0.0
2013,на 100 000 населения,Алматинская,Город,женщины,0.0
2013,на 100 000 населения,Атырауская,Город,женщины,0.72
2013,на 100 000 населения,Западно-Казахстанская,Город,женщины,0.0
2013,на 100 000 населения,Жымбылская,Город,женщины,0.0
2013,на 100 000 населения,Карагандинская,Город,женщины,0.7
2013,на 100 000 населения,Костанайская,Город,женщины,0.0
2013,на 100 000 населения,Кызылординская,Город,женщины,0.0
2013,на 100 000 населения,Мангистауская,Город,женщины,0.67
2013,на 100 000 населения,Южно-Казахстанская,Город,женщины,0.91
2013,на 100 000 населения,Павлодарская,Город,женщины,0.0
2013,на 100 000 населения,Северо-Казахстанская,Город,женщины,0.0
2013,на 100 000 населения,Восточно-Казахстанская,Город,женщины,2.03
2013,на 100 000 населения,г_Нур-Султан,Город,женщины,0.49
2013,на 100 000 населения,г_Алматы,Город,женщины,0.12
2013,на 100 000 населения,,сельское население,женщины,0.7
2013,на 100 000 населения,Акмолинская,сельское население,женщины,0.51
2013,на 100 000 населения,Актюбинская,сельское население,женщины,0.0
2013,на 100 000 населения,Алматинская,сельское население,женщины,0.0
2013,на 100 000 населения,Атырауская,сельское население,женщины,0.68
2013,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,1.27
2013,на 100 000 населения,Жымбылская,сельское население,женщины,0.62
2013,на 100 000 населения,Карагандинская,сельское население,женщины,1.37
2013,на 100 000 населения,Костанайская,сельское население,женщины,0.46
2013,на 100 000 населения,Кызылординская,сельское население,женщины,0.0
2013,на 100 000 населения,Мангистауская,сельское население,женщины,0.0
2013,на 100 000 населения,Южно-Казахстанская,сельское население,женщины,0.86
2013,на 100 000 населения,Павлодарская,сельское население,женщины,0.0
2013,на 100 000 населения,Северо-Казахстанская,сельское население,женщины,0.0
2013,на 100 000 населения,Восточно-Казахстанская,сельское население,женщины,3.81
2014,на 100 000 населения,,,,0.57
2014,на 100 000 населения,Акмолинская,,,0.41
2014,на 100 000 населения,Актюбинская,,,0.12
2014,на 100 000 населения,Алматинская,,,0.15
2014,на 100 000 населения,Атырауская,,,0.35
2014,на 100 000 населения,Западно-Казахстанская,,,0.8
2014,на 100 000 населения,Жымбылская,,,0.27
2014,на 100 000 населения,Карагандинская,,,0.73
2014,на 100 000 населения,Костанайская,,,0.23
2014,на 100 000 населения,Кызылординская,,,0.13
2014,на 100 000 населения,Мангистауская,,,0.67
2014,на 100 000 населения,Южно-Казахстанская,,,0.54
2014,на 100 000 населения,Павлодарская,,,0.13
2014,на 100 000 населения,Северо-Казахстанская,,,0.17
2014,на 100 000 населения,Восточно-Казахстанская,,,3.01
2014,на 100 000 населения,г_Нур-Султан,,,0.48
2014,на 100 000 населения,г_Алматы,,,0.06
2014,на 100 000 населения,,Город,,0.42
2014,на 100 000 населения,Акмолинская,Город,,0.86
2014,на 100 000 населения,Актюбинская,Город,,0.2
2014,на 100 000 населения,Алматинская,Город,,0.0
2014,на 100 000 населения,Атырауская,Город,,0.37
2014,на 100 000 населения,Западно-Казахстанская,Город,,0.0
2014,на 100 000 населения,Жымбылская,Город,,0.23
2014,на 100 000 населения,Карагандинская,Город,,0.37
2014,на 100 000 населения,Костанайская,Город,,0.0
2014,на 100 000 населения,Кызылординская,Город,,0.0
2014,на 100 000 населения,Мангистауская,Город,,0.71
2014,на 100 000 населения,Южно-Казахстанская,Город,,0.35
2014,на 100 000 населения,Павлодарская,Город,,0.19
2014,на 100 000 населения,Северо-Казахстанская,Город,,0.41
2014,на 100 000 населения,Восточно-Казахстанская,Город,,2.06
2014,на 100 000 населения,г_Нур-Султан,Город,,0.48
2014,на 100 000 населения,г_Алматы,Город,,0.06
2014,на 100 000 населения,,сельское население,,0.76
2014,на 100 000 населения,Акмолинская,сельское население,,0.0
2014,на 100 000 населения,Актюбинская,сельское население,,0.0
2014,на 100 000 населения,Алматинская,сельское население,,0.2
2014,на 100 000 населения,Атырауская,сельское население,,0.33
2014,на 100 000 населения,Западно-Казахстанская,сельское население,,1.58
2014,на 100 000 населения,Жымбылская,сельское население,,0.31
2014,на 100 000 населения,Карагандинская,сельское население,,2.06
2014,на 100 000 населения,Костанайская,сельское население,,0.47
2014,на 100 000 населения,Кызылординская,сельское население,,0.24
2014,на 100 000 населения,Мангистауская,сельское население,,0.63
2014,на 100 000 населения,Южно-Казахстанская,сельское население,,0.69
2014,на 100 000 населения,Павлодарская,сельское население,,0.0
2014,на 100 000 населения,Северо-Казахстанская,сельское население,,0.0
2014,на 100 000 населения,Восточно-Казахстанская,сельское население,,4.39
2014,на 100 000 населения,,,мужчины,0.47
2014,на 100 000 населения,Акмолинская,,мужчины,0.56
2014,на 100 000 населения,Актюбинская,,мужчины,0.0
2014,на 100 000 населения,Алматинская,,мужчины,0.1
2014,на 100 000 населения,Атырауская,,мужчины,0.0
2014,на 100 000 населения,Западно-Казахстанская,,мужчины,0.66
2014,на 100 000 населения,Жымбылская,,мужчины,0.56
2014,на 100 000 населения,Карагандинская,,мужчины,0.31
2014,на 100 000 населения,Костанайская,,мужчины,0.24
2014,на 100 000 населения,Кызылординская,,мужчины,0.27
2014,на 100 000 населения,Мангистауская,,мужчины,1.01
2014,на 100 000 населения,Южно-Казахстанская,,мужчины,0.44
2014,на 100 000 населения,Павлодарская,,мужчины,0.28
2014,на 100 000 населения,Северо-Казахстанская,,мужчины,0.0
2014,на 100 000 населения,Восточно-Казахстанская,,мужчины,2.11
2014,на 100 000 населения,г_Нур-Султан,,мужчины,0.5
2014,на 100 000 населения,г_Алматы,,мужчины,0.14
2014,на 100 000 населения,,Город,мужчины,0.33
2014,на 100 000 населения,Акмолинская,Город,мужчины,1.23
2014,на 100 000 населения,Актюбинская,Город,мужчины,0.0
2014,на 100 000 населения,Алматинская,Город,мужчины,0.0
2014,на 100 000 населения,Атырауская,Город,мужчины,0.0
2014,на 100 000 населения,Западно-Казахстанская,Город,мужчины,0.0
2014,на 100 000 населения,Жымбылская,Город,мужчины,0.48
2014,на 100 000 населения,Карагандинская,Город,мужчины,0.2
2014,на 100 000 населения,Костанайская,Город,мужчины,0.0
2014,на 100 000 населения,Кызылординская,Город,мужчины,0.0
2014,на 100 000 населения,Мангистауская,Город,мужчины,1.44
2014,на 100 000 населения,Южно-Казахстанская,Город,мужчины,0.18
2014,на 100 000 населения,Павлодарская,Город,мужчины,0.41
2014,на 100 000 населения,Северо-Казахстанская,Город,мужчины,0.0
2014,на 100 000 населения,Восточно-Казахстанская,Город,мужчины,1.05
2014,на 100 000 населения,г_Нур-Султан,Город,мужчины,0.5
2014,на 100 000 населения,г_Алматы,Город,мужчины,0.14
2014,на 100 000 населения,,сельское население,мужчины,0.63
2014,на 100 000 населения,Акмолинская,сельское население,мужчины,0.0
2014,на 100 000 населения,Актюбинская,сельское население,мужчины,0.0
2014,на 100 000 населения,Алматинская,сельское население,мужчины,0.14
2014,на 100 000 населения,Атырауская,сельское население,мужчины,0.0
2014,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,1.25
2014,на 100 000 населения,Жымбылская,сельское население,мужчины,0.61
2014,на 100 000 населения,Карагандинская,сельское население,мужчины,0.68
2014,на 100 000 населения,Костанайская,сельское население,мужчины,0.48
2014,на 100 000 населения,Кызылординская,сельское население,мужчины,0.46
2014,на 100 000 населения,Мангистауская,сельское население,мужчины,0.63
2014,на 100 000 населения,Южно-Казахстанская,сельское население,мужчины,0.62
2014,на 100 000 населения,Павлодарская,сельское население,мужчины,0.0
2014,на 100 000 населения,Северо-Казахстанская,сельское население,мужчины,0.0
2014,на 100 000 населения,Восточно-Казахстанская,сельское население,мужчины,3.52
2014,на 100 000 населения,,,женщины,0.66
2014,на 100 000 населения,Акмолинская,,женщины,0.26
2014,на 100 000 населения,Актюбинская,,женщины,0.24
2014,на 100 000 населения,Алматинская,,женщины,0.2
2014,на 100 000 населения,Атырауская,,женщины,0.68
2014,на 100 000 населения,Западно-Казахстанская,,женщины,0.93
2014,на 100 000 населения,Жымбылская,,женщины,0.0
2014,на 100 000 населения,Карагандинская,,женщины,1.1
2014,на 100 000 населения,Костанайская,,женщины,0.22
2014,на 100 000 населения,Кызылординская,,женщины,0.0
2014,на 100 000 населения,Мангистауская,,женщины,0.33
2014,на 100 000 населения,Южно-Казахстанская,,женщины,0.65
2014,на 100 000 населения,Павлодарская,,женщины,0.0
2014,на 100 000 населения,Северо-Казахстанская,,женщины,0.33
2014,на 100 000 населения,Восточно-Казахстанская,,женщины,3.83
2014,на 100 000 населения,г_Нур-Султан,,женщины,0.46
2014,на 100 000 населения,г_Алматы,,женщины,0.0
2014,на 100 000 населения,,Город,женщины,0.49
2014,на 100 000 населения,Акмолинская,Город,женщины,0.54
2014,на 100 000 населения,Актюбинская,Город,женщины,0.38
2014,на 100 000 населения,Алматинская,Город,женщины,0.0
2014,на 100 000 населения,Атырауская,Город,женщины,0.71
2014,на 100 000 населения,Западно-Казахстанская,Город,женщины,0.0
2014,на 100 000 населения,Жымбылская,Город,женщины,0.0
2014,на 100 000 населения,Карагандинская,Город,женщины,0.52
2014,на 100 000 населения,Костанайская,Город,женщины,0.0
2014,на 100 000 населения,Кызылординская,Город,женщины,0.0
2014,на 100 000 населения,Мангистауская,Город,женщины,0.0
2014,на 100 000 населения,Южно-Казахстанская,Город,женщины,0.5
2014,на 100 000 населения,Павлодарская,Город,женщины,0.0
2014,на 100 000 населения,Северо-Казахстанская,Город,женщины,0.75
2014,на 100 000 населения,Восточно-Казахстанская,Город,женщины,2.92
2014,на 100 000 населения,г_Нур-Султан,Город,женщины,0.46
2014,на 100 000 населения,г_Алматы,Город,женщины,0.0
2014,на 100 000 населения,,сельское население,женщины,0.89
2014,на 100 000 населения,Акмолинская,сельское население,женщины,0.0
2014,на 100 000 населения,Актюбинская,сельское население,женщины,0.0
2014,на 100 000 населения,Алматинская,сельское население,женщины,0.27
2014,на 100 000 населения,Атырауская,сельское население,женщины,0.66
2014,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,1.9
2014,на 100 000 населения,Жымбылская,сельское население,женщины,0.0
2014,на 100 000 населения,Карагандинская,сельское население,женщины,3.46
2014,на 100 000 населения,Костанайская,сельское население,женщины,0.46
2014,на 100 000 населения,Кызылординская,сельское население,женщины,0.0
2014,на 100 000 населения,Мангистауская,сельское население,женщины,0.63
2014,на 100 000 населения,Южно-Казахстанская,сельское население,женщины,0.76
2014,на 100 000 населения,Павлодарская,сельское население,женщины,0.0
2014,на 100 000 населения,Северо-Казахстанская,сельское население,женщины,0.0
2014,на 100 000 населения,Восточно-Казахстанская,сельское население,женщины,5.24
2015,на 100 000 населения,,,,0.67
2015,на 100 000 населения,Акмолинская,,,0.41
2015,на 100 000 населения,Актюбинская,,,0.12
2015,на 100 000 населения,Алматинская,,,0.26
2015,на 100 000 населения,Атырауская,,,0.85
2015,на 100 000 населения,Западно-Казахстанская,,,0.79
2015,на 100 000 населения,Жымбылская,,,0.18
2015,на 100 000 населения,Карагандинская,,,1.23
2015,на 100 000 населения,Костанайская,,,0.11
2015,на 100 000 населения,Кызылординская,,,0.4
2015,на 100 000 населения,Мангистауская,,,0.49
2015,на 100 000 населения,Южно-Казахстанская,,,0.92
2015,на 100 000 населения,Павлодарская,,,0.4
2015,на 100 000 населения,Северо-Казахстанская,,,0.18
2015,на 100 000 населения,Восточно-Казахстанская,,,2.15
2015,на 100 000 населения,г_Нур-Султан,,,1.28
2015,на 100 000 населения,г_Алматы,,,0.06
2015,на 100 000 населения,,Город,,0.72
2015,на 100 000 населения,Акмолинская,Город,,0.29
2015,на 100 000 населения,Актюбинская,Город,,0.19
2015,на 100 000 населения,Алматинская,Город,,0.43
2015,на 100 000 населения,Атырауская,Город,,0.36
2015,на 100 000 населения,Западно-Казахстанская,Город,,0.64
2015,на 100 000 населения,Жымбылская,Город,,0.45
2015,на 100 000 населения,Карагандинская,Город,,0.92
2015,на 100 000 населения,Костанайская,Город,,0.0
2015,на 100 000 населения,Кызылординская,Город,,0.61
2015,на 100 000 населения,Мангистауская,Город,,0.74
2015,на 100 000 населения,Южно-Казахстанская,Город,,1.43
2015,на 100 000 населения,Павлодарская,Город,,0.0
2015,на 100 000 населения,Северо-Казахстанская,Город,,0.41
2015,на 100 000 населения,Восточно-Казахстанская,Город,,2.16
2015,на 100 000 населения,г_Нур-Султан,Город,,1.28
2015,на 100 000 населения,г_Алматы,Город,,0.06
2015,на 100 000 населения,,сельское население,,0.59
2015,на 100 000 населения,Акмолинская,сельское население,,0.51
2015,на 100 000 населения,Актюбинская,сельское население,,0.0
2015,на 100 000 населения,Алматинская,сельское население,,0.2
2015,на 100 000 населения,Атырауская,сельское население,,1.29
2015,на 100 000 населения,Западно-Казахстанская,сельское население,,0.94
2015,на 100 000 населения,Жымбылская,сельское население,,0.0
2015,на 100 000 населения,Карагандинская,сельское население,,2.42
2015,на 100 000 населения,Костанайская,сельское население,,0.24
2015,на 100 000 населения,Кызылординская,сельское население,,0.23
2015,на 100 000 населения,Мангистауская,сельское население,,0.29
2015,на 100 000 населения,Южно-Казахстанская,сельское население,,0.52
2015,на 100 000 населения,Павлодарская,сельское население,,1.33
2015,на 100 000 населения,Северо-Казахстанская,сельское население,,0.0
2015,на 100 000 населения,Восточно-Казахстанская,сельское население,,2.13
2015,на 100 000 населения,,,мужчины,0.57
2015,на 100 000 населения,Акмолинская,,мужчины,0.56
2015,на 100 000 населения,Актюбинская,,мужчины,0.0
2015,на 100 000 населения,Алматинская,,мужчины,0.11
2015,на 100 000 населения,Атырауская,,мужчины,0.35
2015,на 100 000 населения,Западно-Казахстанская,,мужчины,0.33
2015,на 100 000 населения,Жымбылская,,мужчины,0.18
2015,на 100 000 населения,Карагандинская,,мужчины,1.07
2015,на 100 000 населения,Костанайская,,мужчины,0.24
2015,на 100 000 населения,Кызылординская,,мужчины,0.79
2015,на 100 000 населения,Мангистауская,,мужчины,0.65
2015,на 100 000 населения,Южно-Казахстанская,,мужчины,0.86
2015,на 100 000 населения,Павлодарская,,мужчины,0.28
2015,на 100 000 населения,Северо-Казахстанская,,мужчины,0.0
2015,на 100 000 населения,Восточно-Казахстанская,,мужчины,1.5
2015,на 100 000 населения,г_Нур-Султан,,мужчины,1.2
2015,на 100 000 населения,г_Алматы,,мужчины,0.13
2015,на 100 000 населения,,Город,мужчины,0.64
2015,на 100 000 населения,Акмолинская,Город,мужчины,0.61
2015,на 100 000 населения,Актюбинская,Город,мужчины,0.0
2015,на 100 000 населения,Алматинская,Город,мужчины,0.0
2015,на 100 000 населения,Атырауская,Город,мужчины,0.0
2015,на 100 000 населения,Западно-Казахстанская,Город,мужчины,0.0
2015,на 100 000 населения,Жымбылская,Город,мужчины,0.47
2015,на 100 000 населения,Карагандинская,Город,мужчины,0.79
2015,на 100 000 населения,Костанайская,Город,мужчины,0.0
2015,на 100 000 населения,Кызылординская,Город,мужчины,1.24
2015,на 100 000 населения,Мангистауская,Город,мужчины,0.74
2015,на 100 000 населения,Южно-Казахстанская,Город,мужчины,1.3
2015,на 100 000 населения,Павлодарская,Город,мужчины,0.0
2015,на 100 000 населения,Северо-Казахстанская,Город,мужчины,0.0
2015,на 100 000 населения,Восточно-Казахстанская,Город,мужчины,1.83
2015,на 100 000 населения,г_Нур-Султан,Город,мужчины,1.2
2015,на 100 000 населения,г_Алматы,Город,мужчины,0.13
2015,на 100 000 населения,,сельское население,мужчины,0.47
2015,на 100 000 населения,Акмолинская,сельское население,мужчины,0.52
2015,на 100 000 населения,Актюбинская,сельское население,мужчины,0.0
2015,на 100 000 населения,Алматинская,сельское население,мужчины,0.14
2015,на 100 000 населения,Атырауская,сельское население,мужчины,0.64
2015,на 100 000 населения,Западно-Казахстанская,сельское население,мужчины,0.62
2015,на 100 000 населения,Жымбылская,сельское население,мужчины,0.0
2015,на 100 000 населения,Карагандинская,сельское население,мужчины,2.06
2015,на 100 000 населения,Костанайская,сельское население,мужчины,0.49
2015,на 100 000 населения,Кызылординская,сельское население,мужчины,0.46
2015,на 100 000 населения,Мангистауская,сельское население,мужчины,0.58
2015,на 100 000 населения,Южно-Казахстанская,сельское население,мужчины,0.51
2015,на 100 000 населения,Павлодарская,сельское население,мужчины,0.89
2015,на 100 000 населения,Северо-Казахстанская,сельское население,мужчины,0.0
2015,на 100 000 населения,Восточно-Казахстанская,сельское население,мужчины,1.07
2015,на 100 000 населения,,,женщины,0.76
2015,на 100 000 населения,Акмолинская,,женщины,0.26
2015,на 100 000 населения,Актюбинская,,женщины,0.23
2015,на 100 000 населения,Алматинская,,женщины,0.41
2015,на 100 000 населения,Атырауская,,женщины,1.34
2015,на 100 000 населения,Западно-Казахстанская,,женщины,1.22
2015,на 100 000 населения,Жымбылская,,женщины,0.18
2015,на 100 000 населения,Карагандинская,,женщины,1.37
2015,на 100 000 населения,Костанайская,,женщины,0.0
2015,на 100 000 населения,Кызылординская,,женщины,0.0
2015,на 100 000 населения,Мангистауская,,женщины,0.32
2015,на 100 000 населения,Южно-Казахстанская,,женщины,0.99
2015,на 100 000 населения,Павлодарская,,женщины,0.5
2015,на 100 000 населения,Северо-Казахстанская,,женщины,0.33
2015,на 100 000 населения,Восточно-Казахстанская,,женщины,2.74
2015,на 100 000 населения,г_Нур-Султан,,женщины,1.34
2015,на 100 000 населения,г_Алматы,,женщины,0.0
2015,на 100 000 населения,,Город,женщины,0.8
2015,на 100 000 населения,Акмолинская,Город,женщины,0.0
2015,на 100 000 населения,Актюбинская,Город,женщины,0.37
2015,на 100 000 населения,Алматинская,Город,женщины,0.82
2015,на 100 000 населения,Атырауская,Город,женщины,0.69
2015,на 100 000 населения,Западно-Казахстанская,Город,женщины,1.18
2015,на 100 000 населения,Жымбылская,Город,женщины,0.43
2015,на 100 000 населения,Карагандинская,Город,женщины,1.03
2015,на 100 000 населения,Костанайская,Город,женщины,0.0
2015,на 100 000 населения,Кызылординская,Город,женщины,0.0
2015,на 100 000 населения,Мангистауская,Город,женщины,0.74
2015,на 100 000 населения,Южно-Казахстанская,Город,женщины,1.54
2015,на 100 000 населения,Павлодарская,Город,женщины,0.0
2015,на 100 000 населения,Северо-Казахстанская,Город,женщины,0.74
2015,на 100 000 населения,Восточно-Казахстанская,Город,женщины,2.45
2015,на 100 000 населения,г_Нур-Султан,Город,женщины,1.34
2015,на 100 000 населения,г_Алматы,Город,женщины,0.0
2015,на 100 000 населения,,сельское население,женщины,0.71
2015,на 100 000 населения,Акмолинская,сельское население,женщины,0.51
2015,на 100 000 населения,Актюбинская,сельское население,женщины,0.0
2015,на 100 000 населения,Алматинская,сельское население,женщины,0.27
2015,на 100 000 населения,Атырауская,сельское население,женщины,1.95
2015,на 100 000 населения,Западно-Казахстанская,сельское население,женщины,1.26
2015,на 100 000 населения,Жымбылская,сельское население,женщины,0.0
2015,на 100 000 населения,Карагандинская,сельское население,женщины,2.79
2015,на 100 000 населения,Костанайская,сельское население,женщины,0.0
2015,на 100 000 населения,Кызылординская,сельское население,женщины,0.0
2015,на 100 000 населения,Мангистауская,сельское население,женщины,0.0
2015,на 100 000 населения,Южно-Казахстанская,сельское население,женщины,0.52
2015,на 100 000 населения,Павлодарская,сельское население,женщины,1.77
2015,на 100 000 населения,Северо-Казахстанская,сельское население,женщины,0.0
2015,на 100 000 населения,Восточно-Казахстанская,сельское население,женщины,3.18
2016,на 100 000 населения,,,,0.8
2016,на 100 000 населения,Акмолинская,,,0.95
2016,на 100 000 населения,Актюбинская,,,0.0
2016,на 100 000 населения,Алматинская,,,0.2
2016,на 100 000 населения,Атырауская,,,1.0
2016,на 100 000 населения,Западно-Казахстанская,,,0.78
2016,на 100 000 населения,Жымбылская,,,0.54
2016,на 100 000 населения,Карагандинская,,,0.58
2016,на 100 000 населения,Костанайская,,,0.57
2016,на 100 000 населения,Кызылординская,,,0.39
2016,на 100 000 населения,Мангистауская,,,1.26
2016,на 100 000 населения,Южно-Казахстанская,,,1.96
2016,на 100 000 населения,Павлодарская,,,0.92
2016,на 100 000 населения,Северо-Казахстанская,,,0.18
2016,на 100 000 населения,Восточно-Казахстанская,,,1.51
2016,на 100 000 населения,г_Нур-Султан,,,0.22
2016,на 100 000 населения,г_Алматы,,,0.17
2016,на 100 000 населения,,Город,,0.64
2016,на 100 000 населения,Акмолинская,Город,,0.57
2016,на 100 000 населения,Актюбинская,Город,,0.0
2016,на 100 000 населения,Алматинская,Город,,0.42
2016,на 100 000 населения,Атырауская,Город,,1.04
2016,на 100 000 населения,Западно-Казахстанская,Город,,0.31
2016,на 100 000 населения,Жымбылская,Город,,0.45
2016,на 100 000 населения,Карагандинская,Город,,0.18
2016,на 100 000 населения,Костанайская,Город,,0.43
2016,на 100 000 населения,Кызылординская,Город,,0.0
2016,на 100 000 населения,Мангистауская,Город,,1.83
2016,на 100 000 населения,Южно-Казахстанская,Город,,2.02
2016,на 100 000 населения,Павлодарская,Город,,1.12
2016,на 100 000 населения,Северо-Казахстанская,Город,,0.0
2016,на 100 000 населения,Восточно-Казахстанская,Город,,1.08
2016,на 100 000 населения,г_Нур-Султан,Город,,0.22
2016,на 100 000 населения,г_Алматы,Город,,0.17
2016,на 100 000 населения,,сельское население,,1.01
2016,на 100 000 населения,Акмолинская,сельское население,,1.28
2016,на 100 000 населения,Актюбинская,сельское население,,0.0
2016,на 100 000 населения,Алматинская,сельское население,,0.13
2016,на 100 000 населения,Атырауская,сельское население,,0.96
2016,на 100 000 населения,Западно-Казахстанская,сельское население,,1.26
2016,на 100 000 населения,Жымбылская,сельское население,,0.6
2016,на 100 000 населения,Карагандинская,сельское население,,2.1
2016,на 100 000 населения,Костанайская,сельское население,,0.73
2016,на 100 000 населения,Кызылординская,сельское население,,0.69
2016,на 100 000 населения,Мангистауская,сельское население,,0.83
2016,на 100 000 населения,Южно-Казахстанская,сельское население,,1.91
2016,на 100 000 населения,Павлодарская,сельское население,,0.45
2016,на 100 000 населения,Северо-Казахстанская,сельское население,,0.32
2016,на 100 000 населения,Восточно-Казахстанская,сельское население,,2.16
2016,на 100 000 населения,,,мужчины,0.81
2016,на 100 000 населения,Акмолинская,,мужчины,1.4
2016,на 100 000 населения,Актюбинская,,мужчины,0.0
2016,на 100 000 населения,Алматинская,,мужчины,0.1
2016,на 100 000 населения,Атырауская,,мужчины,1.01
2016,на 100 000 населения,Западно-Казахстанская,,мужчины,0.32
2016,на 100 000 населения,Жымбылская,,мужчины,0.91
