Year,UNIT_MEASURE,REF_AREA,URBANISATION,SEX,Value
2013,PER_100000_POP,KZKAR,U,F,3.31
2013,PER_100000_POP,KZKUS,U,F,3.66
2013,PER_100000_POP,KZKZY,U,F,1.25
2013,PER_100000_POP,KZMAN,U,F,0.0
2013,PER_100000_POP,KZONT,U,F,2.56
2013,PER_100000_POP,KZPAV,U,F,1.78
2013,PER_100000_POP,KZSEV,U,F,1.52
2013,PER_100000_POP,KZVOS,U,F,1.58
2013,PER_100000_POP,KZNS,U,F,2.91
2013,PER_100000_POP,KZALA,U,F,2.46
2013,PER_100000_POP,,R,F,2.29
2013,PER_100000_POP,KZAKM,R,F,4.59
2013,PER_100000_POP,KZAKT,R,F,3.24
2013,PER_100000_POP,KZALM,R,F,2.1
2013,PER_100000_POP,KZATY,R,F,2.05
2013,PER_100000_POP,KZZAP,R,F,2.55
2013,PER_100000_POP,KZZHA,R,F,3.11
2013,PER_100000_POP,KZKAR,R,F,0.0
2013,PER_100000_POP,KZKUS,R,F,4.11
2013,PER_100000_POP,KZKZY,R,F,1.45
2013,PER_100000_POP,KZMAN,R,F,0.7
2013,PER_100000_POP,KZONT,R,F,1.96
2013,PER_100000_POP,KZPAV,R,F,0.86
2013,PER_100000_POP,KZSEV,R,F,1.75
2013,PER_100000_POP,KZVOS,R,F,2.77
2014,PER_100000_POP,,,,4.35
2014,PER_100000_POP,KZAKM,,,8.29
2014,PER_100000_POP,KZAKT,,,2.45
2014,PER_100000_POP,KZALM,,,3.74
2014,PER_100000_POP,KZATY,,,3.65
2014,PER_100000_POP,KZZAP,,,4.15
2014,PER_100000_POP,KZZHA,,,3.76
2014,PER_100000_POP,KZKAR,,,5.6
2014,PER_100000_POP,KZKUS,,,8.4
2014,PER_100000_POP,KZKZY,,,1.34
2014,PER_100000_POP,KZMAN,,,1.51
2014,PER_100000_POP,KZONT,,,4.13
2014,PER_100000_POP,KZPAV,,,3.98
2014,PER_100000_POP,KZSEV,,,3.31
2014,PER_100000_POP,KZVOS,,,3.87
2014,PER_100000_POP,KZNS,,,5.04
2014,PER_100000_POP,KZALA,,,5.15
2014,PER_100000_POP,,U,,4.75
2014,PER_100000_POP,KZAKM,U,,8.36
2014,PER_100000_POP,KZAKT,U,,2.18
2014,PER_100000_POP,KZALM,U,,3.47
2014,PER_100000_POP,KZATY,U,,2.97
2014,PER_100000_POP,KZZAP,U,,5.81
2014,PER_100000_POP,KZZHA,U,,3.64
2014,PER_100000_POP,KZKAR,U,,6.37
2014,PER_100000_POP,KZKUS,U,,7.21
2014,PER_100000_POP,KZKZY,U,,1.56
2014,PER_100000_POP,KZMAN,U,,1.43
2014,PER_100000_POP,KZONT,U,,5.7
2014,PER_100000_POP,KZPAV,U,,4.36
2014,PER_100000_POP,KZSEV,U,,2.89
2014,PER_100000_POP,KZVOS,U,,3.64
2014,PER_100000_POP,KZNS,U,,5.04
2014,PER_100000_POP,KZALA,U,,5.15
2014,PER_100000_POP,,R,,3.84
2014,PER_100000_POP,KZAKM,R,,8.22
2014,PER_100000_POP,KZAKT,R,,2.89
2014,PER_100000_POP,KZALM,R,,3.82
2014,PER_100000_POP,KZATY,R,,4.26
2014,PER_100000_POP,KZZAP,R,,2.52
2014,PER_100000_POP,KZZHA,R,,3.84
2014,PER_100000_POP,KZKAR,R,,2.75
2014,PER_100000_POP,KZKUS,R,,9.68
2014,PER_100000_POP,KZKZY,R,,1.18
2014,PER_100000_POP,KZMAN,R,,1.58
2014,PER_100000_POP,KZONT,R,,3.0
2014,PER_100000_POP,KZPAV,R,,3.09
2014,PER_100000_POP,KZSEV,R,,3.62
2014,PER_100000_POP,KZVOS,R,,4.21
2014,PER_100000_POP,,,M,6.29
2014,PER_100000_POP,KZAKM,,M,12.66
2014,PER_100000_POP,KZAKT,,M,3.81
2014,PER_100000_POP,KZALM,,M,5.21
2014,PER_100000_POP,KZATY,,M,3.55
2014,PER_100000_POP,KZZAP,,M,5.94
2014,PER_100000_POP,KZZHA,,M,5.79
2014,PER_100000_POP,KZKAR,,M,8.16
2014,PER_100000_POP,KZKUS,,M,10.57
2014,PER_100000_POP,KZKZY,,M,2.15
2014,PER_100000_POP,KZMAN,,M,1.01
2014,PER_100000_POP,KZONT,,M,5.55
2014,PER_100000_POP,KZPAV,,M,6.19
2014,PER_100000_POP,KZSEV,,M,4.75
2014,PER_100000_POP,KZVOS,,M,6.18
2014,PER_100000_POP,KZNS,,M,6.71
2014,PER_100000_POP,KZALA,,M,9.6
2014,PER_100000_POP,,U,M,7.34
2014,PER_100000_POP,KZAKM,U,M,12.93
2014,PER_100000_POP,KZAKT,U,M,3.77
2014,PER_100000_POP,KZALM,U,M,5.46
2014,PER_100000_POP,KZATY,U,M,4.66
2014,PER_100000_POP,KZZAP,U,M,10.46
2014,PER_100000_POP,KZZHA,U,M,5.29
2014,PER_100000_POP,KZKAR,U,M,9.54
2014,PER_100000_POP,KZKUS,U,M,10.03
2014,PER_100000_POP,KZKZY,U,M,2.55
2014,PER_100000_POP,KZMAN,U,M,0.0
2014,PER_100000_POP,KZONT,U,M,7.84
2014,PER_100000_POP,KZPAV,U,M,6.59
2014,PER_100000_POP,KZSEV,U,M,4.56
2014,PER_100000_POP,KZVOS,U,M,6.32
2014,PER_100000_POP,KZNS,U,M,6.71
2014,PER_100000_POP,KZALA,U,M,9.6
2014,PER_100000_POP,,R,M,5.04
2014,PER_100000_POP,KZAKM,R,M,12.43
2014,PER_100000_POP,KZAKT,R,M,3.87
2014,PER_100000_POP,KZALM,R,M,5.13
2014,PER_100000_POP,KZATY,R,M,2.61
2014,PER_100000_POP,KZZAP,R,M,1.88
2014,PER_100000_POP,KZZHA,R,M,6.11
2014,PER_100000_POP,KZKAR,R,M,3.41
2014,PER_100000_POP,KZKUS,R,M,11.11
2014,PER_100000_POP,KZKZY,R,M,1.85
2014,PER_100000_POP,KZMAN,R,M,1.9
2014,PER_100000_POP,KZONT,R,M,3.95
2014,PER_100000_POP,KZPAV,R,M,5.32
2014,PER_100000_POP,KZSEV,R,M,4.88
2014,PER_100000_POP,KZVOS,R,M,5.99
2014,PER_100000_POP,,,F,2.54
2014,PER_100000_POP,KZAKM,,F,4.2
2014,PER_100000_POP,KZAKT,,F,1.18
2014,PER_100000_POP,KZALM,,F,2.32
2014,PER_100000_POP,KZATY,,F,3.76
2014,PER_100000_POP,KZZAP,,F,2.47
2014,PER_100000_POP,KZZHA,,F,1.8
2014,PER_100000_POP,KZKAR,,F,3.31
2014,PER_100000_POP,KZKUS,,F,6.45
2014,PER_100000_POP,KZKZY,,F,0.54
2014,PER_100000_POP,KZMAN,,F,2.0
2014,PER_100000_POP,KZONT,,F,2.73
2014,PER_100000_POP,KZPAV,,F,2.01
2014,PER_100000_POP,KZSEV,,F,2.0
2014,PER_100000_POP,KZVOS,,F,1.78
2014,PER_100000_POP,KZNS,,F,3.48
2014,PER_100000_POP,KZALA,,F,1.4
2014,PER_100000_POP,,U,F,2.46
2014,PER_100000_POP,KZAKM,U,F,4.34
2014,PER_100000_POP,KZAKT,U,F,0.75
2014,PER_100000_POP,KZALM,U,F,1.65
2014,PER_100000_POP,KZATY,U,F,1.42
2014,PER_100000_POP,KZZAP,U,F,1.8
2014,PER_100000_POP,KZZHA,U,F,2.16
2014,PER_100000_POP,KZKAR,U,F,3.62
2014,PER_100000_POP,KZKUS,U,F,4.83
2014,PER_100000_POP,KZKZY,U,F,0.61
2014,PER_100000_POP,KZMAN,U,F,2.82
2014,PER_100000_POP,KZONT,U,F,3.68
2014,PER_100000_POP,KZPAV,U,F,2.46
2014,PER_100000_POP,KZSEV,U,F,1.51
2014,PER_100000_POP,KZVOS,U,F,1.35
2014,PER_100000_POP,KZNS,U,F,3.48
2014,PER_100000_POP,KZALA,U,F,1.4
2014,PER_100000_POP,,R,F,2.64
2014,PER_100000_POP,KZAKM,R,F,4.08
2014,PER_100000_POP,KZAKT,R,F,1.92
2014,PER_100000_POP,KZALM,R,F,2.53
2014,PER_100000_POP,KZATY,R,F,5.93
2014,PER_100000_POP,KZZAP,R,F,3.17
2014,PER_100000_POP,KZZHA,R,F,1.54
2014,PER_100000_POP,KZKAR,R,F,2.08
2014,PER_100000_POP,KZKUS,R,F,8.31
2014,PER_100000_POP,KZKZY,R,F,0.48
2014,PER_100000_POP,KZMAN,R,F,1.26
2014,PER_100000_POP,KZONT,R,F,2.02
2014,PER_100000_POP,KZPAV,R,F,0.88
2014,PER_100000_POP,KZSEV,R,F,2.38
2014,PER_100000_POP,KZVOS,R,F,2.45
2015,PER_100000_POP,,,,3.73
2015,PER_100000_POP,KZAKM,,,8.1
2015,PER_100000_POP,KZAKT,,,2.41
2015,PER_100000_POP,KZALM,,,5.53
2015,PER_100000_POP,KZATY,,,0.85
2015,PER_100000_POP,KZZAP,,,2.84
2015,PER_100000_POP,KZZHA,,,1.81
2015,PER_100000_POP,KZKAR,,,5.5
2015,PER_100000_POP,KZKUS,,,7.59
2015,PER_100000_POP,KZKZY,,,1.32
2015,PER_100000_POP,KZMAN,,,0.32
2015,PER_100000_POP,KZONT,,,2.38
2015,PER_100000_POP,KZPAV,,,0.92
2015,PER_100000_POP,KZSEV,,,2.45
2015,PER_100000_POP,KZVOS,,,3.58
2015,PER_100000_POP,KZNS,,,5.22
2015,PER_100000_POP,KZALA,,,5.2
2015,PER_100000_POP,,U,,4.02
2015,PER_100000_POP,KZAKM,U,,9.73
2015,PER_100000_POP,KZAKT,U,,2.52
2015,PER_100000_POP,KZALM,U,,8.33
2015,PER_100000_POP,KZATY,U,,1.08
2015,PER_100000_POP,KZZAP,U,,2.86
2015,PER_100000_POP,KZZHA,U,,1.57
2015,PER_100000_POP,KZKAR,U,,5.4
2015,PER_100000_POP,KZKUS,U,,7.55
2015,PER_100000_POP,KZKZY,U,,1.21
2015,PER_100000_POP,KZMAN,U,,0.37
2015,PER_100000_POP,KZONT,U,,2.69
2015,PER_100000_POP,KZPAV,U,,0.56
2015,PER_100000_POP,KZSEV,U,,0.81
2015,PER_100000_POP,KZVOS,U,,2.89
2015,PER_100000_POP,KZNS,U,,5.22
2015,PER_100000_POP,KZALA,U,,5.2
2015,PER_100000_POP,,R,,3.37
2015,PER_100000_POP,KZAKM,R,,6.65
2015,PER_100000_POP,KZAKT,R,,2.24
2015,PER_100000_POP,KZALM,R,,4.64
2015,PER_100000_POP,KZATY,R,,0.65
2015,PER_100000_POP,KZZAP,R,,2.82
2015,PER_100000_POP,KZZHA,R,,1.97
2015,PER_100000_POP,KZKAR,R,,5.88
2015,PER_100000_POP,KZKUS,R,,7.64
2015,PER_100000_POP,KZKZY,R,,1.4
2015,PER_100000_POP,KZMAN,R,,0.29
2015,PER_100000_POP,KZONT,R,,2.13
2015,PER_100000_POP,KZPAV,R,,1.78
2015,PER_100000_POP,KZSEV,R,,3.7
2015,PER_100000_POP,KZVOS,R,,4.61
2015,PER_100000_POP,,,M,5.25
2015,PER_100000_POP,KZAKM,,M,11.18
2015,PER_100000_POP,KZAKT,,M,2.75
2015,PER_100000_POP,KZALM,,M,7.14
2015,PER_100000_POP,KZATY,,M,1.04
2015,PER_100000_POP,KZZAP,,M,4.25
2015,PER_100000_POP,KZZHA,,M,2.21
2015,PER_100000_POP,KZKAR,,M,8.42
2015,PER_100000_POP,KZKUS,,M,11.02
2015,PER_100000_POP,KZKZY,,M,1.58
2015,PER_100000_POP,KZMAN,,M,0.33
2015,PER_100000_POP,KZONT,,M,2.93
2015,PER_100000_POP,KZPAV,,M,1.68
2015,PER_100000_POP,KZSEV,,M,3.68
2015,PER_100000_POP,KZVOS,,M,4.36
2015,PER_100000_POP,KZNS,,M,7.45
2015,PER_100000_POP,KZALA,,M,9.55
2015,PER_100000_POP,,U,M,6.06
2015,PER_100000_POP,KZAKM,U,M,12.83
2015,PER_100000_POP,KZAKT,U,M,3.27
2015,PER_100000_POP,KZALM,U,M,12.54
2015,PER_100000_POP,KZATY,U,M,1.5
2015,PER_100000_POP,KZZAP,U,M,4.8
2015,PER_100000_POP,KZZHA,U,M,2.37
2015,PER_100000_POP,KZKAR,U,M,8.47
2015,PER_100000_POP,KZKUS,U,M,11.3
2015,PER_100000_POP,KZKZY,U,M,1.24
2015,PER_100000_POP,KZMAN,U,M,0.0
2015,PER_100000_POP,KZONT,U,M,3.42
2015,PER_100000_POP,KZPAV,U,M,0.82
2015,PER_100000_POP,KZSEV,U,M,1.79
2015,PER_100000_POP,KZVOS,U,M,3.65
2015,PER_100000_POP,KZNS,U,M,7.45
2015,PER_100000_POP,KZALA,U,M,9.55
2015,PER_100000_POP,,R,M,4.26
2015,PER_100000_POP,KZAKM,R,M,9.79
2015,PER_100000_POP,KZAKT,R,M,1.92
2015,PER_100000_POP,KZALM,R,M,5.49
2015,PER_100000_POP,KZATY,R,M,0.64
2015,PER_100000_POP,KZZAP,R,M,3.74
2015,PER_100000_POP,KZZHA,R,M,2.12
2015,PER_100000_POP,KZKAR,R,M,8.23
2015,PER_100000_POP,KZKUS,R,M,10.74
2015,PER_100000_POP,KZKZY,R,M,1.83
2015,PER_100000_POP,KZMAN,R,M,0.58
2015,PER_100000_POP,KZONT,R,M,2.55
2015,PER_100000_POP,KZPAV,R,M,3.57
2015,PER_100000_POP,KZSEV,R,M,4.98
2015,PER_100000_POP,KZVOS,R,M,5.33
2015,PER_100000_POP,,,F,2.32
2015,PER_100000_POP,KZAKM,,F,5.23
2015,PER_100000_POP,KZAKT,,F,2.1
2015,PER_100000_POP,KZALM,,F,3.97
2015,PER_100000_POP,KZATY,,F,0.67
2015,PER_100000_POP,KZZAP,,F,1.53
2015,PER_100000_POP,KZZHA,,F,1.42
2015,PER_100000_POP,KZKAR,,F,2.89
2015,PER_100000_POP,KZKUS,,F,4.51
2015,PER_100000_POP,KZKZY,,F,1.05
2015,PER_100000_POP,KZMAN,,F,0.32
2015,PER_100000_POP,KZONT,,F,1.84
2015,PER_100000_POP,KZPAV,,F,0.25
2015,PER_100000_POP,KZSEV,,F,1.34
2015,PER_100000_POP,KZVOS,,F,2.87
2015,PER_100000_POP,KZNS,,F,3.13
2015,PER_100000_POP,KZALA,,F,1.54
2015,PER_100000_POP,,U,F,2.2
2015,PER_100000_POP,KZAKM,U,F,7.01
2015,PER_100000_POP,KZAKT,U,F,1.84
2015,PER_100000_POP,KZALM,U,F,4.49
2015,PER_100000_POP,KZATY,U,F,0.69
2015,PER_100000_POP,KZZAP,U,F,1.18
2015,PER_100000_POP,KZZHA,U,F,0.85
2015,PER_100000_POP,KZKAR,U,F,2.74
2015,PER_100000_POP,KZKUS,U,F,4.38
2015,PER_100000_POP,KZKZY,U,F,1.19
2015,PER_100000_POP,KZMAN,U,F,0.74
2015,PER_100000_POP,KZONT,U,F,2.0
2015,PER_100000_POP,KZPAV,U,F,0.35
2015,PER_100000_POP,KZSEV,U,F,0.0
2015,PER_100000_POP,KZVOS,U,F,2.23
2015,PER_100000_POP,KZNS,U,F,3.13
2015,PER_100000_POP,KZALA,U,F,1.54
2015,PER_100000_POP,,R,F,2.47
2015,PER_100000_POP,KZAKM,R,F,3.55
2015,PER_100000_POP,KZAKT,R,F,2.55
2015,PER_100000_POP,KZALM,R,F,3.8
2015,PER_100000_POP,KZATY,R,F,0.65
2015,PER_100000_POP,KZZAP,R,F,1.89
2015,PER_100000_POP,KZZHA,R,F,1.83
2015,PER_100000_POP,KZKAR,R,F,3.49
2015,PER_100000_POP,KZKUS,R,F,4.67
2015,PER_100000_POP,KZKZY,R,F,0.95
2015,PER_100000_POP,KZMAN,R,F,0.0
2015,PER_100000_POP,KZONT,R,F,1.69
2015,PER_100000_POP,KZPAV,R,F,0.0
2015,PER_100000_POP,KZSEV,R,F,2.44
2015,PER_100000_POP,KZVOS,R,F,3.89
2016,PER_100000_POP,,,,3.15
2016,PER_100000_POP,KZAKM,,,7.03
2016,PER_100000_POP,KZAKT,,,1.9
2016,PER_100000_POP,KZALM,,,4.02
2016,PER_100000_POP,KZATY,,,1.33
2016,PER_100000_POP,KZZAP,,,2.82
2016,PER_100000_POP,KZZHA,,,1.8
2016,PER_100000_POP,KZKAR,,,3.83
2016,PER_100000_POP,KZKUS,,,5.56
2016,PER_100000_POP,KZKZY,,,1.04
2016,PER_100000_POP,KZMAN,,,1.26
2016,PER_100000_POP,KZONT,,,2.8
2016,PER_100000_POP,KZPAV,,,1.98
2016,PER_100000_POP,KZSEV,,,3.18
2016,PER_100000_POP,KZVOS,,,2.58
2016,PER_100000_POP,KZNS,,,3.58
2016,PER_100000_POP,KZALA,,,3.94
2016,PER_100000_POP,,U,,3.09
2016,PER_100000_POP,KZAKM,U,,6.86
2016,PER_100000_POP,KZAKT,U,,1.9
2016,PER_100000_POP,KZALM,U,,4.86
2016,PER_100000_POP,KZATY,U,,1.74
2016,PER_100000_POP,KZZAP,U,,2.49
2016,PER_100000_POP,KZZHA,U,,0.67
2016,PER_100000_POP,KZKAR,U,,4.19
2016,PER_100000_POP,KZKUS,U,,3.42
2016,PER_100000_POP,KZKZY,U,,1.48
2016,PER_100000_POP,KZMAN,U,,1.1
2016,PER_100000_POP,KZONT,U,,2.95
2016,PER_100000_POP,KZPAV,U,,1.68
2016,PER_100000_POP,KZSEV,U,,2.41
2016,PER_100000_POP,KZVOS,U,,1.91
2016,PER_100000_POP,KZNS,U,,3.58
2016,PER_100000_POP,KZALA,U,,3.94
2016,PER_100000_POP,,R,,3.24
2016,PER_100000_POP,KZAKM,R,,7.19
2016,PER_100000_POP,KZAKT,R,,1.91
2016,PER_100000_POP,KZALM,R,,3.75
2016,PER_100000_POP,KZATY,R,,0.96
2016,PER_100000_POP,KZZAP,R,,3.14
2016,PER_100000_POP,KZZHA,R,,2.56
2016,PER_100000_POP,KZKAR,R,,2.45
2016,PER_100000_POP,KZKUS,R,,7.98
2016,PER_100000_POP,KZKZY,R,,0.69
2016,PER_100000_POP,KZMAN,R,,1.38
2016,PER_100000_POP,KZONT,R,,2.68
2016,PER_100000_POP,KZPAV,R,,2.69
2016,PER_100000_POP,KZSEV,R,,3.78
2016,PER_100000_POP,KZVOS,R,,3.6
2016,PER_100000_POP,,,M,4.43
2016,PER_100000_POP,KZAKM,,M,10.07
2016,PER_100000_POP,KZAKT,,M,3.45
2016,PER_100000_POP,KZALM,,M,5.99
2016,PER_100000_POP,KZATY,,M,2.71
2016,PER_100000_POP,KZZAP,,M,3.24
2016,PER_100000_POP,KZZHA,,M,2.2
2016,PER_100000_POP,KZKAR,,M,5.49
2016,PER_100000_POP,KZKUS,,M,8.39
2016,PER_100000_POP,KZKZY,,M,1.56
2016,PER_100000_POP,KZMAN,,M,1.58
2016,PER_100000_POP,KZONT,,M,2.88
2016,PER_100000_POP,KZPAV,,M,3.07
2016,PER_100000_POP,KZSEV,,M,3.7
2016,PER_100000_POP,KZVOS,,M,3.62
2016,PER_100000_POP,KZNS,,M,5.85
2016,PER_100000_POP,KZALA,,M,6.21
2016,PER_100000_POP,,U,M,4.59
2016,PER_100000_POP,KZAKM,U,M,9.74
2016,PER_100000_POP,KZAKT,U,M,4.01
2016,PER_100000_POP,KZALM,U,M,8.41
2016,PER_100000_POP,KZATY,U,M,3.63
2016,PER_100000_POP,KZZAP,U,M,2.69
2016,PER_100000_POP,KZZHA,U,M,0.94
2016,PER_100000_POP,KZKAR,U,M,5.68
2016,PER_100000_POP,KZKUS,U,M,5.59
2016,PER_100000_POP,KZKZY,U,M,2.43
2016,PER_100000_POP,KZMAN,U,M,0.73
2016,PER_100000_POP,KZONT,U,M,3.5
2016,PER_100000_POP,KZPAV,U,M,2.84
2016,PER_100000_POP,KZSEV,U,M,3.54
2016,PER_100000_POP,KZVOS,U,M,2.33
2016,PER_100000_POP,KZNS,U,M,5.85
2016,PER_100000_POP,KZALA,U,M,6.21
2016,PER_100000_POP,,R,M,4.23
2016,PER_100000_POP,KZAKM,R,M,10.35
2016,PER_100000_POP,KZAKT,R,M,2.55
2016,PER_100000_POP,KZALM,R,M,5.25
2016,PER_100000_POP,KZATY,R,M,1.9
2016,PER_100000_POP,KZZAP,R,M,3.74
2016,PER_100000_POP,KZZHA,R,M,3.0
2016,PER_100000_POP,KZKAR,R,M,4.84
2016,PER_100000_POP,KZKUS,R,M,11.35
2016,PER_100000_POP,KZKZY,R,M,0.91
2016,PER_100000_POP,KZMAN,R,M,2.23
2016,PER_100000_POP,KZONT,R,M,2.39
2016,PER_100000_POP,KZPAV,R,M,3.59
2016,PER_100000_POP,KZSEV,R,M,3.81
2016,PER_100000_POP,KZVOS,R,M,5.41
2016,PER_100000_POP,,,F,1.96
2016,PER_100000_POP,KZAKM,,F,4.19
2016,PER_100000_POP,KZAKT,,F,0.46
2016,PER_100000_POP,KZALM,,F,2.11
2016,PER_100000_POP,KZATY,,F,0.0
2016,PER_100000_POP,KZZAP,,F,2.42
2016,PER_100000_POP,KZZHA,,F,1.41
2016,PER_100000_POP,KZKAR,,F,2.33
2016,PER_100000_POP,KZKUS,,F,3.02
2016,PER_100000_POP,KZKZY,,F,0.52
2016,PER_100000_POP,KZMAN,,F,0.94
2016,PER_100000_POP,KZONT,,F,2.71
2016,PER_100000_POP,KZPAV,,F,1.0
2016,PER_100000_POP,KZSEV,,F,2.7
2016,PER_100000_POP,KZVOS,,F,1.65
2016,PER_100000_POP,KZNS,,F,1.46
2016,PER_100000_POP,KZALA,,F,2.03
2016,PER_100000_POP,,U,F,1.75
2016,PER_100000_POP,KZAKM,U,F,4.31
2016,PER_100000_POP,KZAKT,U,F,0.0
2016,PER_100000_POP,KZALM,U,F,1.62
2016,PER_100000_POP,KZATY,U,F,0.0
2016,PER_100000_POP,KZZAP,U,F,2.32
2016,PER_100000_POP,KZZHA,U,F,0.42
2016,PER_100000_POP,KZKAR,U,F,2.9
2016,PER_100000_POP,KZKUS,U,F,1.58
2016,PER_100000_POP,KZKZY,U,F,0.58
2016,PER_100000_POP,KZMAN,U,F,1.47
2016,PER_100000_POP,KZONT,U,F,2.42
2016,PER_100000_POP,KZPAV,U,F,0.69
2016,PER_100000_POP,KZSEV,U,F,1.47
2016,PER_100000_POP,KZVOS,U,F,1.55
2016,PER_100000_POP,KZNS,U,F,1.46
2016,PER_100000_POP,KZALA,U,F,2.03
2016,PER_100000_POP,,R,F,2.25
2016,PER_100000_POP,KZAKM,R,F,4.08
2016,PER_100000_POP,KZAKT,R,F,1.27
2016,PER_100000_POP,KZALM,R,F,2.27
2016,PER_100000_POP,KZATY,R,F,0.0
2016,PER_100000_POP,KZZAP,R,F,2.53
2016,PER_100000_POP,KZZHA,R,F,2.12
2016,PER_100000_POP,KZKAR,R,F,0.0
2016,PER_100000_POP,KZKUS,R,F,4.74
2016,PER_100000_POP,KZKZY,R,F,0.47
2016,PER_100000_POP,KZMAN,R,F,0.55
2016,PER_100000_POP,KZONT,R,F,2.96
2016,PER_100000_POP,KZPAV,R,F,1.79
2016,PER_100000_POP,KZSEV,R,F,3.75
2016,PER_100000_POP,KZVOS,R,F,1.8
2017,PER_100000_POP,,,,2.95
2017,PER_100000_POP,KZAKM,,,6.11
2017,PER_100000_POP,KZAKT,,,2.47
2017,PER_100000_POP,KZALM,,,3.9
2017,PER_100000_POP,KZATY,,,0.98
2017,PER_100000_POP,KZZAP,,,1.86
2017,PER_100000_POP,KZZHA,,,1.79
2017,PER_100000_POP,KZKAR,,,3.76
2017,PER_100000_POP,KZKUS,,,3.31
2017,PER_100000_POP,KZKZY,,,1.93
2017,PER_100000_POP,KZMAN,,,1.84
2017,PER_100000_POP,KZONT,,,2.58
2017,PER_100000_POP,KZPAV,,,0.93
2017,PER_100000_POP,KZSEV,,,2.85
2017,PER_100000_POP,KZVOS,,,2.74
2017,PER_100000_POP,KZNS,,,3.0
2017,PER_100000_POP,KZALA,,,4.28
2017,PER_100000_POP,,U,,3.12
2017,PER_100000_POP,KZAKM,U,,6.02
2017,PER_100000_POP,KZAKT,U,,2.6
2017,PER_100000_POP,KZALM,U,,4.68
2017,PER_100000_POP,KZATY,U,,0.68
2017,PER_100000_POP,KZZAP,U,,2.74
2017,PER_100000_POP,KZZHA,U,,1.57
2017,PER_100000_POP,KZKAR,U,,4.1
2017,PER_100000_POP,KZKUS,U,,2.76
2017,PER_100000_POP,KZKZY,U,,3.2
2017,PER_100000_POP,KZMAN,U,,2.21
2017,PER_100000_POP,KZONT,U,,3.1
2017,PER_100000_POP,KZPAV,U,,1.12
2017,PER_100000_POP,KZSEV,U,,1.2
2017,PER_100000_POP,KZVOS,U,,1.9
2017,PER_100000_POP,KZNS,U,,3.0
2017,PER_100000_POP,KZALA,U,,4.28
2017,PER_100000_POP,,R,,2.73
2017,PER_100000_POP,KZAKM,R,,6.19
2017,PER_100000_POP,KZAKT,R,,2.24
2017,PER_100000_POP,KZALM,R,,3.66
2017,PER_100000_POP,KZATY,R,,1.25
2017,PER_100000_POP,KZZAP,R,,0.95
2017,PER_100000_POP,KZZHA,R,,1.94
2017,PER_100000_POP,KZKAR,R,,2.48
2017,PER_100000_POP,KZKUS,R,,3.94
2017,PER_100000_POP,KZKZY,R,,0.92
2017,PER_100000_POP,KZMAN,R,,1.58
2017,PER_100000_POP,KZONT,R,,2.15
2017,PER_100000_POP,KZPAV,R,,0.45
2017,PER_100000_POP,KZSEV,R,,4.18
2017,PER_100000_POP,KZVOS,R,,4.04
2017,PER_100000_POP,,,M,4.08
2017,PER_100000_POP,KZAKM,,M,8.13
2017,PER_100000_POP,KZAKT,,M,4.61
2017,PER_100000_POP,KZALM,,M,5.36
2017,PER_100000_POP,KZATY,,M,1.65
2017,PER_100000_POP,KZZAP,,M,2.89
2017,PER_100000_POP,KZZHA,,M,2.55
2017,PER_100000_POP,KZKAR,,M,5.65
2017,PER_100000_POP,KZKUS,,M,4.33
2017,PER_100000_POP,KZKZY,,M,2.82
2017,PER_100000_POP,KZMAN,,M,3.39
2017,PER_100000_POP,KZONT,,M,2.7
2017,PER_100000_POP,KZPAV,,M,1.12
2017,PER_100000_POP,KZSEV,,M,2.61
2017,PER_100000_POP,KZVOS,,M,3.63
2017,PER_100000_POP,KZNS,,M,3.52
2017,PER_100000_POP,KZALA,,M,7.27
2017,PER_100000_POP,,U,M,4.56
2017,PER_100000_POP,KZAKM,U,M,9.15
2017,PER_100000_POP,KZAKT,U,M,4.7
2017,PER_100000_POP,KZALM,U,M,6.68
2017,PER_100000_POP,KZATY,U,M,0.71
2017,PER_100000_POP,KZZAP,U,M,4.59
2017,PER_100000_POP,KZZHA,U,M,2.83
2017,PER_100000_POP,KZKAR,U,M,6.25
2017,PER_100000_POP,KZKUS,U,M,3.7
2017,PER_100000_POP,KZKZY,U,M,4.16
2017,PER_100000_POP,KZMAN,U,M,3.67
2017,PER_100000_POP,KZONT,U,M,3.73
2017,PER_100000_POP,KZPAV,U,M,1.62
2017,PER_100000_POP,KZSEV,U,M,0.88
2017,PER_100000_POP,KZVOS,U,M,2.32
2017,PER_100000_POP,KZNS,U,M,3.52
2017,PER_100000_POP,KZALA,U,M,7.27
2017,PER_100000_POP,,R,M,3.47
2017,PER_100000_POP,KZAKM,R,M,7.26
2017,PER_100000_POP,KZAKT,R,M,4.47
2017,PER_100000_POP,KZALM,R,M,4.98
2017,PER_100000_POP,KZATY,R,M,2.48
2017,PER_100000_POP,KZZAP,R,M,1.26
2017,PER_100000_POP,KZZHA,R,M,2.37
2017,PER_100000_POP,KZKAR,R,M,3.5
2017,PER_100000_POP,KZKUS,R,M,5.0
2017,PER_100000_POP,KZKZY,R,M,1.81
2017,PER_100000_POP,KZMAN,R,M,3.18
2017,PER_100000_POP,KZONT,R,M,1.87
2017,PER_100000_POP,KZPAV,R,M,0.0
2017,PER_100000_POP,KZSEV,R,M,3.89
2017,PER_100000_POP,KZVOS,R,M,5.51
