Year,UNIT_MEASURE,REF_AREA,URBANISATION,SEX,Value
2013,PER_100000_POP,KZKAR,U,F,8.35
2013,PER_100000_POP,KZKUS,U,F,9.76
2013,PER_100000_POP,KZKZY,U,F,8.1
2013,PER_100000_POP,KZMAN,U,F,6.04
2013,PER_100000_POP,KZONT,U,F,6.94
2013,PER_100000_POP,KZPAV,U,F,8.88
2013,PER_100000_POP,KZSEV,U,F,0.0
2013,PER_100000_POP,KZVOS,U,F,8.59
2013,PER_100000_POP,KZNS,U,F,4.37
2013,PER_100000_POP,KZALA,U,F,2.83
2013,PER_100000_POP,,R,F,8.85
2013,PER_100000_POP,KZAKM,R,F,14.8
2013,PER_100000_POP,KZAKT,R,F,8.43
2013,PER_100000_POP,KZALM,R,F,8.92
2013,PER_100000_POP,KZATY,R,F,6.82
2013,PER_100000_POP,KZZAP,R,F,6.36
2013,PER_100000_POP,KZZHA,R,F,6.53
2013,PER_100000_POP,KZKAR,R,F,13.72
2013,PER_100000_POP,KZKUS,R,F,17.82
2013,PER_100000_POP,KZKZY,R,F,6.78
2013,PER_100000_POP,KZMAN,R,F,3.52
2013,PER_100000_POP,KZONT,R,F,6.86
2013,PER_100000_POP,KZPAV,R,F,9.51
2013,PER_100000_POP,KZSEV,R,F,4.68
2013,PER_100000_POP,KZVOS,R,F,12.46
2014,PER_100000_POP,,,,18.1
2014,PER_100000_POP,KZAKM,,,36.54
2014,PER_100000_POP,KZAKT,,,18.14
2014,PER_100000_POP,KZALM,,,21.44
2014,PER_100000_POP,KZATY,,,16.01
2014,PER_100000_POP,KZZAP,,,23.76
2014,PER_100000_POP,KZZHA,,,17.04
2014,PER_100000_POP,KZKAR,,,26.57
2014,PER_100000_POP,KZKUS,,,31.66
2014,PER_100000_POP,KZKZY,,,9.38
2014,PER_100000_POP,KZMAN,,,8.37
2014,PER_100000_POP,KZONT,,,13.11
2014,PER_100000_POP,KZPAV,,,13.52
2014,PER_100000_POP,KZSEV,,,11.33
2014,PER_100000_POP,KZVOS,,,28.32
2014,PER_100000_POP,KZNS,,,8.4
2014,PER_100000_POP,KZALA,,,6.71
2014,PER_100000_POP,,U,,14.85
2014,PER_100000_POP,KZAKM,U,,30.56
2014,PER_100000_POP,KZAKT,U,,13.27
2014,PER_100000_POP,KZALM,U,,21.4
2014,PER_100000_POP,KZATY,U,,12.6
2014,PER_100000_POP,KZZAP,U,,23.24
2014,PER_100000_POP,KZZHA,U,,15.47
2014,PER_100000_POP,KZKAR,U,,24.2
2014,PER_100000_POP,KZKUS,U,,24.7
2014,PER_100000_POP,KZKZY,U,,11.53
2014,PER_100000_POP,KZMAN,U,,7.48
2014,PER_100000_POP,KZONT,U,,9.58
2014,PER_100000_POP,KZPAV,U,,12.32
2014,PER_100000_POP,KZSEV,U,,6.19
2014,PER_100000_POP,KZVOS,U,,22.06
2014,PER_100000_POP,KZNS,U,,8.4
2014,PER_100000_POP,KZALA,U,,6.71
2014,PER_100000_POP,,R,,22.2
2014,PER_100000_POP,KZAKM,R,,41.88
2014,PER_100000_POP,KZAKT,R,,26.04
2014,PER_100000_POP,KZALM,R,,21.46
2014,PER_100000_POP,KZATY,R,,19.03
2014,PER_100000_POP,KZZAP,R,,24.27
2014,PER_100000_POP,KZZHA,R,,18.1
2014,PER_100000_POP,KZKAR,R,,35.39
2014,PER_100000_POP,KZKUS,R,,39.18
2014,PER_100000_POP,KZKZY,R,,7.76
2014,PER_100000_POP,KZMAN,R,,9.16
2014,PER_100000_POP,KZONT,R,,15.67
2014,PER_100000_POP,KZPAV,R,,16.31
2014,PER_100000_POP,KZSEV,R,,15.08
2014,PER_100000_POP,KZVOS,R,,37.37
2014,PER_100000_POP,,,M,30.75
2014,PER_100000_POP,KZAKM,,M,64.7
2014,PER_100000_POP,KZAKT,,M,31.49
2014,PER_100000_POP,KZALM,,M,36.12
2014,PER_100000_POP,KZATY,,M,26.24
2014,PER_100000_POP,KZZAP,,M,40.28
2014,PER_100000_POP,KZZHA,,M,27.1
2014,PER_100000_POP,KZKAR,,M,44.65
2014,PER_100000_POP,KZKUS,,M,57.89
2014,PER_100000_POP,KZKZY,,M,15.02
2014,PER_100000_POP,KZMAN,,M,13.14
2014,PER_100000_POP,KZONT,,M,20.94
2014,PER_100000_POP,KZPAV,,M,22.78
2014,PER_100000_POP,KZSEV,,M,19.75
2014,PER_100000_POP,KZVOS,,M,49.26
2014,PER_100000_POP,KZNS,,M,14.42
2014,PER_100000_POP,KZALA,,M,12.45
2014,PER_100000_POP,,U,M,25.78
2014,PER_100000_POP,KZAKM,U,M,54.17
2014,PER_100000_POP,KZAKT,U,M,24.31
2014,PER_100000_POP,KZALM,U,M,38.85
2014,PER_100000_POP,KZATY,U,M,18.63
2014,PER_100000_POP,KZZAP,U,M,38.35
2014,PER_100000_POP,KZZHA,U,M,26.94
2014,PER_100000_POP,KZKAR,U,M,41.35
2014,PER_100000_POP,KZKUS,U,M,44.92
2014,PER_100000_POP,KZKZY,U,M,17.86
2014,PER_100000_POP,KZMAN,U,M,12.27
2014,PER_100000_POP,KZONT,U,M,16.75
2014,PER_100000_POP,KZPAV,U,M,20.59
2014,PER_100000_POP,KZSEV,U,M,11.86
2014,PER_100000_POP,KZVOS,U,M,38.16
2014,PER_100000_POP,KZNS,U,M,14.42
2014,PER_100000_POP,KZALA,U,M,12.45
2014,PER_100000_POP,,R,M,36.62
2014,PER_100000_POP,KZAKM,R,M,73.55
2014,PER_100000_POP,KZAKT,R,M,42.53
2014,PER_100000_POP,KZALM,R,M,35.27
2014,PER_100000_POP,KZATY,R,M,32.64
2014,PER_100000_POP,KZZAP,R,M,42.02
2014,PER_100000_POP,KZZHA,R,M,27.2
2014,PER_100000_POP,KZKAR,R,M,55.96
2014,PER_100000_POP,KZKUS,R,M,71.0
2014,PER_100000_POP,KZKZY,R,M,12.96
2014,PER_100000_POP,KZMAN,R,M,13.91
2014,PER_100000_POP,KZONT,R,M,23.85
2014,PER_100000_POP,KZPAV,R,M,27.48
2014,PER_100000_POP,KZSEV,R,M,25.03
2014,PER_100000_POP,KZVOS,R,M,64.11
2014,PER_100000_POP,,,F,6.3
2014,PER_100000_POP,KZAKM,,F,10.25
2014,PER_100000_POP,KZAKT,,F,5.69
2014,PER_100000_POP,KZALM,,F,7.26
2014,PER_100000_POP,KZATY,,F,6.15
2014,PER_100000_POP,KZZAP,,F,8.33
2014,PER_100000_POP,KZZHA,,F,7.37
2014,PER_100000_POP,KZKAR,,F,10.35
2014,PER_100000_POP,KZKUS,,F,8.17
2014,PER_100000_POP,KZKZY,,F,3.75
2014,PER_100000_POP,KZMAN,,F,3.66
2014,PER_100000_POP,KZONT,,F,5.4
2014,PER_100000_POP,KZPAV,,F,5.27
2014,PER_100000_POP,KZSEV,,F,3.66
2014,PER_100000_POP,KZVOS,,F,9.3
2014,PER_100000_POP,KZNS,,F,2.78
2014,PER_100000_POP,KZALA,,F,1.9
2014,PER_100000_POP,,U,F,5.18
2014,PER_100000_POP,KZAKM,U,F,9.76
2014,PER_100000_POP,KZAKT,U,F,3.38
2014,PER_100000_POP,KZALM,U,F,5.5
2014,PER_100000_POP,KZATY,U,F,7.09
2014,PER_100000_POP,KZZAP,U,F,10.22
2014,PER_100000_POP,KZZHA,U,F,5.18
2014,PER_100000_POP,KZKAR,U,F,9.31
2014,PER_100000_POP,KZKUS,U,F,7.65
2014,PER_100000_POP,KZKZY,U,F,5.48
2014,PER_100000_POP,KZMAN,U,F,2.82
2014,PER_100000_POP,KZONT,U,F,2.85
2014,PER_100000_POP,KZPAV,U,F,5.27
2014,PER_100000_POP,KZSEV,U,F,1.51
2014,PER_100000_POP,KZVOS,U,F,8.31
2014,PER_100000_POP,KZNS,U,F,2.78
2014,PER_100000_POP,KZALA,U,F,1.9
2014,PER_100000_POP,,R,F,7.79
2014,PER_100000_POP,KZAKM,R,F,10.71
2014,PER_100000_POP,KZAKT,R,F,9.62
2014,PER_100000_POP,KZALM,R,F,7.85
2014,PER_100000_POP,KZATY,R,F,5.28
2014,PER_100000_POP,KZZAP,R,F,6.33
2014,PER_100000_POP,KZZHA,R,F,8.93
2014,PER_100000_POP,KZKAR,R,F,14.53
2014,PER_100000_POP,KZKUS,R,F,8.77
2014,PER_100000_POP,KZKZY,R,F,2.39
2014,PER_100000_POP,KZMAN,R,F,4.42
2014,PER_100000_POP,KZONT,R,F,7.32
2014,PER_100000_POP,KZPAV,R,F,5.26
2014,PER_100000_POP,KZSEV,R,F,5.36
2014,PER_100000_POP,KZVOS,R,F,10.84
2015,PER_100000_POP,,,,16.52
2015,PER_100000_POP,KZAKM,,,33.9
2015,PER_100000_POP,KZAKT,,,20.39
2015,PER_100000_POP,KZALM,,,17.37
2015,PER_100000_POP,KZATY,,,18.37
2015,PER_100000_POP,KZZAP,,,19.1
2015,PER_100000_POP,KZZHA,,,12.76
2015,PER_100000_POP,KZKAR,,,22.87
2015,PER_100000_POP,KZKUS,,,36.82
2015,PER_100000_POP,KZKZY,,,7.38
2015,PER_100000_POP,KZMAN,,,8.11
2015,PER_100000_POP,KZONT,,,11.12
2015,PER_100000_POP,KZPAV,,,4.89
2015,PER_100000_POP,KZSEV,,,16.65
2015,PER_100000_POP,KZVOS,,,26.72
2015,PER_100000_POP,KZNS,,,12.98
2015,PER_100000_POP,KZALA,,,5.68
2015,PER_100000_POP,,U,,13.49
2015,PER_100000_POP,KZAKM,U,,30.06
2015,PER_100000_POP,KZAKT,U,,19.19
2015,PER_100000_POP,KZALM,U,,14.94
2015,PER_100000_POP,KZATY,U,,13.27
2015,PER_100000_POP,KZZAP,U,,15.24
2015,PER_100000_POP,KZZHA,U,,14.57
2015,PER_100000_POP,KZKAR,U,,21.79
2015,PER_100000_POP,KZKUS,U,,27.81
2015,PER_100000_POP,KZKZY,U,,8.5
2015,PER_100000_POP,KZMAN,U,,7.04
2015,PER_100000_POP,KZONT,U,,6.89
2015,PER_100000_POP,KZPAV,U,,3.19
2015,PER_100000_POP,KZSEV,U,,12.19
2015,PER_100000_POP,KZVOS,U,,19.36
2015,PER_100000_POP,KZNS,U,,12.98
2015,PER_100000_POP,KZALA,U,,5.68
2015,PER_100000_POP,,R,,20.48
2015,PER_100000_POP,KZAKM,R,,37.32
2015,PER_100000_POP,KZAKT,R,,22.38
2015,PER_100000_POP,KZALM,R,,18.14
2015,PER_100000_POP,KZATY,R,,22.97
2015,PER_100000_POP,KZZAP,R,,22.91
2015,PER_100000_POP,KZZHA,R,,11.54
2015,PER_100000_POP,KZKAR,R,,26.99
2015,PER_100000_POP,KZKUS,R,,46.79
2015,PER_100000_POP,KZKZY,R,,6.52
2015,PER_100000_POP,KZMAN,R,,8.93
2015,PER_100000_POP,KZONT,R,,14.56
2015,PER_100000_POP,KZPAV,R,,8.89
2015,PER_100000_POP,KZSEV,R,,20.02
2015,PER_100000_POP,KZVOS,R,,37.59
2015,PER_100000_POP,,,M,27.87
2015,PER_100000_POP,KZAKM,,M,57.3
2015,PER_100000_POP,KZAKT,,M,37.21
2015,PER_100000_POP,KZALM,,M,27.2
2015,PER_100000_POP,KZATY,,M,30.47
2015,PER_100000_POP,KZZAP,,M,33.98
2015,PER_100000_POP,KZZHA,,M,21.77
2015,PER_100000_POP,KZKAR,,M,39.17
2015,PER_100000_POP,KZKUS,,M,63.5
2015,PER_100000_POP,KZKZY,,M,12.65
2015,PER_100000_POP,KZMAN,,M,13.69
2015,PER_100000_POP,KZONT,,M,17.3
2015,PER_100000_POP,KZPAV,,M,7.28
2015,PER_100000_POP,KZSEV,,M,27.2
2015,PER_100000_POP,KZVOS,,M,46.8
2015,PER_100000_POP,KZNS,,M,22.59
2015,PER_100000_POP,KZALA,,M,10.72
2015,PER_100000_POP,,U,M,23.09
2015,PER_100000_POP,KZAKM,U,M,51.31
2015,PER_100000_POP,KZAKT,U,M,34.39
2015,PER_100000_POP,KZALM,U,M,23.28
2015,PER_100000_POP,KZATY,U,M,22.49
2015,PER_100000_POP,KZZAP,U,M,26.75
2015,PER_100000_POP,KZZHA,U,M,25.56
2015,PER_100000_POP,KZKAR,U,M,37.41
2015,PER_100000_POP,KZKUS,U,M,49.91
2015,PER_100000_POP,KZKZY,U,M,14.91
2015,PER_100000_POP,KZMAN,U,M,11.83
2015,PER_100000_POP,KZONT,U,M,10.91
2015,PER_100000_POP,KZPAV,U,M,4.08
2015,PER_100000_POP,KZSEV,U,M,19.73
2015,PER_100000_POP,KZVOS,U,M,32.61
2015,PER_100000_POP,KZNS,U,M,22.59
2015,PER_100000_POP,KZALA,U,M,10.72
2015,PER_100000_POP,,R,M,33.75
2015,PER_100000_POP,KZAKM,R,M,62.36
2015,PER_100000_POP,KZAKT,R,M,41.64
2015,PER_100000_POP,KZALM,R,M,28.4
2015,PER_100000_POP,KZATY,R,M,37.31
2015,PER_100000_POP,KZZAP,R,M,40.54
2015,PER_100000_POP,KZZHA,R,M,19.35
2015,PER_100000_POP,KZKAR,R,M,45.29
2015,PER_100000_POP,KZKUS,R,M,77.6
2015,PER_100000_POP,KZKZY,R,M,10.99
2015,PER_100000_POP,KZMAN,R,M,15.16
2015,PER_100000_POP,KZONT,R,M,22.3
2015,PER_100000_POP,KZPAV,R,M,14.28
2015,PER_100000_POP,KZSEV,R,M,32.38
2015,PER_100000_POP,KZVOS,R,M,66.13
2015,PER_100000_POP,,,F,5.9
2015,PER_100000_POP,KZAKM,,F,12.02
2015,PER_100000_POP,KZAKT,,F,4.67
2015,PER_100000_POP,KZALM,,F,7.84
2015,PER_100000_POP,KZATY,,F,6.69
2015,PER_100000_POP,KZZAP,,F,5.19
2015,PER_100000_POP,KZZHA,,F,4.09
2015,PER_100000_POP,KZKAR,,F,8.24
2015,PER_100000_POP,KZKUS,,F,12.89
2015,PER_100000_POP,KZKZY,,F,2.11
2015,PER_100000_POP,KZMAN,,F,2.58
2015,PER_100000_POP,KZONT,,F,5.01
2015,PER_100000_POP,KZPAV,,F,2.75
2015,PER_100000_POP,KZSEV,,F,7.03
2015,PER_100000_POP,KZVOS,,F,8.48
2015,PER_100000_POP,KZNS,,F,4.03
2015,PER_100000_POP,KZALA,,F,1.43
2015,PER_100000_POP,,U,F,4.96
2015,PER_100000_POP,KZAKM,U,F,11.32
2015,PER_100000_POP,KZAKT,U,F,5.52
2015,PER_100000_POP,KZALM,U,F,7.35
2015,PER_100000_POP,KZATY,U,F,4.81
2015,PER_100000_POP,KZZAP,U,F,5.32
2015,PER_100000_POP,KZZHA,U,F,4.68
2015,PER_100000_POP,KZKAR,U,F,8.21
2015,PER_100000_POP,KZKUS,U,F,9.15
2015,PER_100000_POP,KZKZY,U,F,2.38
2015,PER_100000_POP,KZMAN,U,F,2.23
2015,PER_100000_POP,KZONT,U,F,3.08
2015,PER_100000_POP,KZPAV,U,F,2.44
2015,PER_100000_POP,KZSEV,U,F,5.94
2015,PER_100000_POP,KZVOS,U,F,8.03
2015,PER_100000_POP,KZNS,U,F,4.03
2015,PER_100000_POP,KZALA,U,F,1.43
2015,PER_100000_POP,,R,F,7.21
2015,PER_100000_POP,KZAKM,R,F,12.68
2015,PER_100000_POP,KZAKT,R,F,3.19
2015,PER_100000_POP,KZALM,R,F,8.0
2015,PER_100000_POP,KZATY,R,F,8.46
2015,PER_100000_POP,KZZAP,R,F,5.05
2015,PER_100000_POP,KZZHA,R,F,3.66
2015,PER_100000_POP,KZKAR,R,F,8.38
2015,PER_100000_POP,KZKUS,R,F,17.29
2015,PER_100000_POP,KZKZY,R,F,1.89
2015,PER_100000_POP,KZMAN,R,F,2.85
2015,PER_100000_POP,KZONT,R,F,6.65
2015,PER_100000_POP,KZPAV,R,F,3.54
2015,PER_100000_POP,KZSEV,R,F,7.92
2015,PER_100000_POP,KZVOS,R,F,9.2
2016,PER_100000_POP,,,,14.47
2016,PER_100000_POP,KZAKM,,,27.18
2016,PER_100000_POP,KZAKT,,,17.73
2016,PER_100000_POP,KZALM,,,16.54
2016,PER_100000_POP,KZATY,,,13.98
2016,PER_100000_POP,KZZAP,,,17.52
2016,PER_100000_POP,KZZHA,,,10.33
2016,PER_100000_POP,KZKAR,,,21.82
2016,PER_100000_POP,KZKUS,,,31.99
2016,PER_100000_POP,KZKZY,,,7.28
2016,PER_100000_POP,KZMAN,,,11.18
2016,PER_100000_POP,KZONT,,,8.71
2016,PER_100000_POP,KZPAV,,,4.49
2016,PER_100000_POP,KZSEV,,,17.48
2016,PER_100000_POP,KZVOS,,,22.69
2016,PER_100000_POP,KZNS,,,10.51
2016,PER_100000_POP,KZALA,,,4.75
2016,PER_100000_POP,,U,,11.95
2016,PER_100000_POP,KZAKM,U,,26.0
2016,PER_100000_POP,KZAKT,U,,15.95
2016,PER_100000_POP,KZALM,U,,16.92
2016,PER_100000_POP,KZATY,U,,13.56
2016,PER_100000_POP,KZZAP,U,,14.33
2016,PER_100000_POP,KZZHA,U,,10.47
2016,PER_100000_POP,KZKAR,U,,19.22
2016,PER_100000_POP,KZKUS,U,,23.5
2016,PER_100000_POP,KZKZY,U,,9.19
2016,PER_100000_POP,KZMAN,U,,10.07
2016,PER_100000_POP,KZONT,U,,5.66
2016,PER_100000_POP,KZPAV,U,,4.12
2016,PER_100000_POP,KZSEV,U,,12.44
2016,PER_100000_POP,KZVOS,U,,16.84
2016,PER_100000_POP,KZNS,U,,10.51
2016,PER_100000_POP,KZALA,U,,4.75
2016,PER_100000_POP,,R,,17.81
2016,PER_100000_POP,KZAKM,R,,28.25
2016,PER_100000_POP,KZAKT,R,,20.72
2016,PER_100000_POP,KZALM,R,,16.41
2016,PER_100000_POP,KZATY,R,,14.36
2016,PER_100000_POP,KZZAP,R,,20.73
2016,PER_100000_POP,KZZHA,R,,10.24
2016,PER_100000_POP,KZKAR,R,,31.8
2016,PER_100000_POP,KZKUS,R,,41.6
2016,PER_100000_POP,KZKZY,R,,5.79
2016,PER_100000_POP,KZMAN,R,,12.11
2016,PER_100000_POP,KZONT,R,,11.21
2016,PER_100000_POP,KZPAV,R,,5.38
2016,PER_100000_POP,KZSEV,R,,21.43
2016,PER_100000_POP,KZVOS,R,,31.49
2016,PER_100000_POP,,,M,24.59
2016,PER_100000_POP,KZAKM,,M,48.39
2016,PER_100000_POP,KZAKT,,M,31.01
2016,PER_100000_POP,KZALM,,M,26.23
2016,PER_100000_POP,KZATY,,M,23.68
2016,PER_100000_POP,KZZAP,,M,32.04
2016,PER_100000_POP,KZZHA,,M,16.46
2016,PER_100000_POP,KZKAR,,M,38.91
2016,PER_100000_POP,KZKUS,,M,57.28
2016,PER_100000_POP,KZKZY,,M,12.48
2016,PER_100000_POP,KZMAN,,M,16.14
2016,PER_100000_POP,KZONT,,M,13.36
2016,PER_100000_POP,KZPAV,,M,8.94
2016,PER_100000_POP,KZSEV,,M,29.22
2016,PER_100000_POP,KZVOS,,M,39.94
2016,PER_100000_POP,KZNS,,M,18.44
2016,PER_100000_POP,KZALA,,M,7.98
2016,PER_100000_POP,,U,M,20.57
2016,PER_100000_POP,KZAKM,U,M,46.87
2016,PER_100000_POP,KZAKT,U,M,26.85
2016,PER_100000_POP,KZALM,U,M,27.9
2016,PER_100000_POP,KZATY,U,M,23.22
2016,PER_100000_POP,KZZAP,U,M,28.28
2016,PER_100000_POP,KZZHA,U,M,15.5
2016,PER_100000_POP,KZKAR,U,M,34.06
2016,PER_100000_POP,KZKUS,U,M,41.94
2016,PER_100000_POP,KZKZY,U,M,16.37
2016,PER_100000_POP,KZMAN,U,M,14.73
2016,PER_100000_POP,KZONT,U,M,8.76
2016,PER_100000_POP,KZPAV,U,M,8.11
2016,PER_100000_POP,KZSEV,U,M,23.01
2016,PER_100000_POP,KZVOS,U,M,28.75
2016,PER_100000_POP,KZNS,U,M,18.44
2016,PER_100000_POP,KZALA,U,M,7.98
2016,PER_100000_POP,,R,M,29.62
2016,PER_100000_POP,KZAKM,R,M,49.68
2016,PER_100000_POP,KZAKT,R,M,37.64
2016,PER_100000_POP,KZALM,R,M,25.72
2016,PER_100000_POP,KZATY,R,M,24.09
2016,PER_100000_POP,KZZAP,R,M,35.52
2016,PER_100000_POP,KZZHA,R,M,17.08
2016,PER_100000_POP,KZKAR,R,M,56.05
2016,PER_100000_POP,KZKUS,R,M,73.52
2016,PER_100000_POP,KZKZY,R,M,9.56
2016,PER_100000_POP,KZMAN,R,M,17.29
2016,PER_100000_POP,KZONT,R,M,17.0
2016,PER_100000_POP,KZPAV,R,M,10.77
2016,PER_100000_POP,KZSEV,R,M,33.69
2016,PER_100000_POP,KZVOS,R,M,55.51
2016,PER_100000_POP,,,F,4.98
2016,PER_100000_POP,KZAKM,,F,7.33
2016,PER_100000_POP,KZAKT,,F,5.3
2016,PER_100000_POP,KZALM,,F,7.12
2016,PER_100000_POP,KZATY,,F,4.58
2016,PER_100000_POP,KZZAP,,F,3.94
2016,PER_100000_POP,KZZHA,,F,4.41
2016,PER_100000_POP,KZKAR,,F,6.45
2016,PER_100000_POP,KZKUS,,F,9.26
2016,PER_100000_POP,KZKZY,,F,2.08
2016,PER_100000_POP,KZMAN,,F,6.27
2016,PER_100000_POP,KZONT,,F,4.1
2016,PER_100000_POP,KZPAV,,F,0.5
2016,PER_100000_POP,KZSEV,,F,6.75
2016,PER_100000_POP,KZVOS,,F,6.99
2016,PER_100000_POP,KZNS,,F,3.14
2016,PER_100000_POP,KZALA,,F,2.03
2016,PER_100000_POP,,U,F,4.29
2016,PER_100000_POP,KZAKM,U,F,7.54
2016,PER_100000_POP,KZAKT,U,F,6.14
2016,PER_100000_POP,KZALM,U,F,6.88
2016,PER_100000_POP,KZATY,U,F,4.67
2016,PER_100000_POP,KZZAP,U,F,2.32
2016,PER_100000_POP,KZZHA,U,F,5.93
2016,PER_100000_POP,KZKAR,U,F,6.31
2016,PER_100000_POP,KZKUS,U,F,7.89
2016,PER_100000_POP,KZKZY,U,F,2.32
2016,PER_100000_POP,KZMAN,U,F,5.5
2016,PER_100000_POP,KZONT,U,F,2.72
2016,PER_100000_POP,KZPAV,U,F,0.69
2016,PER_100000_POP,KZSEV,U,F,3.67
2016,PER_100000_POP,KZVOS,U,F,6.65
2016,PER_100000_POP,KZNS,U,F,3.14
2016,PER_100000_POP,KZALA,U,F,2.03
2016,PER_100000_POP,,R,F,5.96
2016,PER_100000_POP,KZAKM,R,F,7.14
2016,PER_100000_POP,KZAKT,R,F,3.82
2016,PER_100000_POP,KZALM,R,F,7.2
2016,PER_100000_POP,KZATY,R,F,4.5
2016,PER_100000_POP,KZZAP,R,F,5.7
2016,PER_100000_POP,KZZHA,R,F,3.33
2016,PER_100000_POP,KZKAR,R,F,7.06
2016,PER_100000_POP,KZKUS,R,F,10.91
2016,PER_100000_POP,KZKZY,R,F,1.89
2016,PER_100000_POP,KZMAN,R,F,6.92
2016,PER_100000_POP,KZONT,R,F,5.29
2016,PER_100000_POP,KZPAV,R,F,0.0
2016,PER_100000_POP,KZSEV,R,F,9.37
2016,PER_100000_POP,KZVOS,R,F,7.55
2017,PER_100000_POP,,,,14.77
2017,PER_100000_POP,KZAKM,,,34.34
2017,PER_100000_POP,KZAKT,,,14.911791469750783
2017,PER_100000_POP,KZALM,,,18.9
2017,PER_100000_POP,KZATY,,,13.02847780965231
2017,PER_100000_POP,KZZAP,,,15.834317156715496
2017,PER_100000_POP,KZZHA,,,9.5
2017,PER_100000_POP,KZKAR,,,22.149724901864413
2017,PER_100000_POP,KZKUS,,,28.611618368886973
2017,PER_100000_POP,KZKZY,,,5.269103391374864
2017,PER_100000_POP,KZMAN,,,9.52
2017,PER_100000_POP,KZONT,,,11.262434528488878
2017,PER_100000_POP,KZPAV,,,9.657662329758896
2017,PER_100000_POP,KZSEV,,,11.589179628718345
2017,PER_100000_POP,KZVOS,,,21.996844714897453
2017,PER_100000_POP,KZNS,,,9.98
2017,PER_100000_POP,KZALA,,,5.009821219745112
2017,PER_100000_POP,,U,,12.35
2017,PER_100000_POP,KZAKM,U,,28.39
2017,PER_100000_POP,KZAKT,U,,12.441876012063048
2017,PER_100000_POP,KZALM,U,,20.44
2017,PER_100000_POP,KZATY,U,,10.531572635577012
2017,PER_100000_POP,KZZAP,U,,9.122159397572592
2017,PER_100000_POP,KZZHA,U,,10.52519608776222
2017,PER_100000_POP,KZKAR,U,,21.38883630167907
2017,PER_100000_POP,KZKUS,U,,21.243690623884707
2017,PER_100000_POP,KZKZY,U,,6.1135905117075255
2017,PER_100000_POP,KZMAN,U,,10.69
2017,PER_100000_POP,KZONT,U,,9.462055642942897
2017,PER_100000_POP,KZPAV,U,,8.238990648745615
2017,PER_100000_POP,KZSEV,U,,9.198252332056908
2017,PER_100000_POP,KZVOS,U,,16.74654929037982
2017,PER_100000_POP,KZNS,U,,9.98
2017,PER_100000_POP,KZALA,U,,5.009821219745112
2017,PER_100000_POP,,R,,18.02
2017,PER_100000_POP,KZAKM,R,,39.69
2017,PER_100000_POP,KZAKT,R,,19.158862091317523
2017,PER_100000_POP,KZALM,R,,18.4229678225228
2017,PER_100000_POP,KZATY,R,,15.32
2017,PER_100000_POP,KZZAP,R,,22.83
2017,PER_100000_POP,KZZHA,R,,8.807593638528893
2017,PER_100000_POP,KZKAR,R,,25.1
2017,PER_100000_POP,KZKUS,R,,37.142899310765536
2017,PER_100000_POP,KZKZY,R,,4.601678692386982
2017,PER_100000_POP,KZMAN,R,,8.68
2017,PER_100000_POP,KZONT,R,,12.7654881867098
2017,PER_100000_POP,KZPAV,R,,13.073044509208604
2017,PER_100000_POP,KZSEV,R,,13.512622236950264
2017,PER_100000_POP,KZVOS,R,,30.11395561496737
2017,PER_100000_POP,,,M,24.81
2017,PER_100000_POP,KZAKM,,M,61.95
2017,PER_100000_POP,KZAKT,,M,24.75139408587278
2017,PER_100000_POP,KZALM,,M,31.17038206488601
2017,PER_100000_POP,KZATY,,M,21.83
2017,PER_100000_POP,KZZAP,,M,28.22
2017,PER_100000_POP,KZZHA,,M,14.940152845051484
2017,PER_100000_POP,KZKAR,,M,36.8
2017,PER_100000_POP,KZKUS,,M,51.46
2017,PER_100000_POP,KZKZY,,M,9.49616431957416
2017,PER_100000_POP,KZMAN,,M,14.17
2017,PER_100000_POP,KZONT,,M,16.958684836686135
2017,PER_100000_POP,KZPAV,,M,16.788288489949412
2017,PER_100000_POP,KZSEV,,M,20.529627051329665
2017,PER_100000_POP,KZVOS,,M,36.462501872296514
2017,PER_100000_POP,KZNS,,M,17.41
2017,PER_100000_POP,KZALA,,M,9.365690149697
2017,PER_100000_POP,,U,M,21.03
2017,PER_100000_POP,KZAKM,U,M,53.07418489947933
2017,PER_100000_POP,KZAKT,U,M,21.144794856332865
2017,PER_100000_POP,KZALM,U,M,35.17
2017,PER_100000_POP,KZATY,U,M,16.994218425273235
2017,PER_100000_POP,KZZAP,U,M,16.388552923553956
2017,PER_100000_POP,KZZHA,U,M,16.52
2017,PER_100000_POP,KZKAR,U,M,36.34274727722482
2017,PER_100000_POP,KZKUS,U,M,39.814630487821816
2017,PER_100000_POP,KZKZY,U,M,10.70829416873892
2017,PER_100000_POP,KZMAN,U,M,15.43
2017,PER_100000_POP,KZONT,U,M,13.82480247230962
2017,PER_100000_POP,KZPAV,U,M,15.01300450795892
2017,PER_100000_POP,KZSEV,U,M,17.617109736976552
2017,PER_100000_POP,KZVOS,U,M,26.49
2017,PER_100000_POP,KZNS,U,M,17.41
2017,PER_100000_POP,KZALA,U,M,9.365690149697
2017,PER_100000_POP,,R,M,29.57
2017,PER_100000_POP,KZAKM,R,M,69.5
2017,PER_100000_POP,KZAKT,R,M,30.62865310497971
2017,PER_100000_POP,KZALM,R,M,29.99
2017,PER_100000_POP,KZATY,R,M,26.08420228919928
2017,PER_100000_POP,KZZAP,R,M,36.56
