Year,UNIT_MEASURE,COMPOSITE_BREAKDOWN,AGE,REF_AREA,Value
2016,PT,SKILL_ICTATCH,Y15T24,KZATY,77.67942777244942
2016,PT,SKILL_ICTSSHT,Y15T24,KZATY,35.90750990882724
2016,PT,SKILL_ICTCDV,Y15T24,KZATY,12.973341499208448
2016,PT,SKILL_ICTSFWR,Y15T24,KZATY,19.36236841192988
2016,PT,SKILL_ICTPST,Y15T24,KZATY,12.38516738118074
2016,PT,SKILL_ICTTRFF,Y15T24,KZATY,15.32950461641572
2016,PT,SKILL_ICTPRGM,Y15T24,KZATY,5.183789967529091
2016,PT,SKILL_ICTCMFL,Y15T24,KZZAP,32.176029293560774
2016,PT,SKILL_ICTCPT,Y15T24,KZZAP,15.741939805304993
2016,PT,SKILL_ICTATCH,Y15T24,KZZAP,80.96365097794052
2016,PT,SKILL_ICTSSHT,Y15T24,KZZAP,41.572519424845936
2016,PT,SKILL_ICTCDV,Y15T24,KZZAP,8.83049030990444
2016,PT,SKILL_ICTSFWR,Y15T24,KZZAP,10.988434402071984
2016,PT,SKILL_ICTPST,Y15T24,KZZAP,21.59507010806466
2016,PT,SKILL_ICTTRFF,Y15T24,KZZAP,14.974993301777262
2016,PT,SKILL_ICTPRGM,Y15T24,KZZAP,1.0103152630168797
2016,PT,SKILL_ICTCMFL,Y15T24,KZZHA,25.574921766974747
2016,PT,SKILL_ICTCPT,Y15T24,KZZHA,17.009315188123136
2016,PT,SKILL_ICTATCH,Y15T24,KZZHA,33.7912087912088
2016,PT,SKILL_ICTSSHT,Y15T24,KZZHA,52.260267326492496
2016,PT,SKILL_ICTCDV,Y15T24,KZZHA,9.329743104577542
2016,PT,SKILL_ICTSFWR,Y15T24,KZZHA,14.722970186546345
2016,PT,SKILL_ICTPST,Y15T24,KZZHA,22.803410717318
2016,PT,SKILL_ICTTRFF,Y15T24,KZZHA,16.672731242267666
2016,PT,SKILL_ICTPRGM,Y15T24,KZZHA,5.442956601897
2016,PT,SKILL_ICTCMFL,Y15T24,KZKAR,51.86146719810406
2016,PT,SKILL_ICTCPT,Y15T24,KZKAR,28.966928794570723
2016,PT,SKILL_ICTATCH,Y15T24,KZKAR,70.31670796078853
2016,PT,SKILL_ICTSSHT,Y15T24,KZKAR,55.08240870408273
2016,PT,SKILL_ICTCDV,Y15T24,KZKAR,22.85144888505871
2016,PT,SKILL_ICTSFWR,Y15T24,KZKAR,22.927394161370245
2016,PT,SKILL_ICTPST,Y15T24,KZKAR,35.07271356242594
2016,PT,SKILL_ICTTRFF,Y15T24,KZKAR,36.58838737477109
2016,PT,SKILL_ICTPRGM,Y15T24,KZKAR,5.716901863621674
2016,PT,SKILL_ICTCMFL,Y15T24,KZKUS,46.45567163125573
2016,PT,SKILL_ICTCPT,Y15T24,KZKUS,29.677242888402628
2016,PT,SKILL_ICTATCH,Y15T24,KZKUS,72.90799040022587
2016,PT,SKILL_ICTSSHT,Y15T24,KZKUS,51.6702548175337
2016,PT,SKILL_ICTCDV,Y15T24,KZKUS,25.18264276134679
2016,PT,SKILL_ICTSFWR,Y15T24,KZKUS,25.28146396555375
2016,PT,SKILL_ICTPST,Y15T24,KZKUS,41.43431919248959
2016,PT,SKILL_ICTTRFF,Y15T24,KZKUS,35.69474835886214
2016,PT,SKILL_ICTPRGM,Y15T24,KZKUS,0.7085127408766853
2016,PT,SKILL_ICTCMFL,Y15T24,KZKZY,23.258322423404064
2016,PT,SKILL_ICTCPT,Y15T24,KZKZY,20.8293193027526
2016,PT,SKILL_ICTATCH,Y15T24,KZKZY,29.09369364918608
2016,PT,SKILL_ICTSSHT,Y15T24,KZKZY,54.38661495771888
2016,PT,SKILL_ICTCDV,Y15T24,KZKZY,14.438159227329992
2016,PT,SKILL_ICTSFWR,Y15T24,KZKZY,8.974137292196724
2016,PT,SKILL_ICTPST,Y15T24,KZKZY,13.380925326680334
2016,PT,SKILL_ICTTRFF,Y15T24,KZKZY,19.197358562030157
2016,PT,SKILL_ICTPRGM,Y15T24,KZKZY,5.766206391160075
2016,PT,SKILL_ICTCMFL,Y15T24,KZMAN,32.12309007372583
2016,PT,SKILL_ICTCPT,Y15T24,KZMAN,1.6508173950208354
2016,PT,SKILL_ICTATCH,Y15T24,KZMAN,54.78576771022545
2016,PT,SKILL_ICTSSHT,Y15T24,KZMAN,33.60188054279303
2016,PT,SKILL_ICTCDV,Y15T24,KZMAN,3.965167218719949
2016,PT,SKILL_ICTSFWR,Y15T24,KZMAN,10.490437012501337
2016,PT,SKILL_ICTPST,Y15T24,KZMAN,9.051180681696762
2016,PT,SKILL_ICTTRFF,Y15T24,KZMAN,15.177903622181857
2016,PT,SKILL_ICTPRGM,Y15T24,KZMAN,2.213911742707554
2016,PT,SKILL_ICTCMFL,Y15T24,KZPAV,28.98544525125924
2016,PT,SKILL_ICTCPT,Y15T24,KZPAV,21.0001176357356
2016,PT,SKILL_ICTATCH,Y15T24,KZPAV,61.539530954239694
2016,PT,SKILL_ICTSSHT,Y15T24,KZPAV,36.82105465784042
2016,PT,SKILL_ICTCDV,Y15T24,KZPAV,18.554363751082786
2016,PT,SKILL_ICTSFWR,Y15T24,KZPAV,18.221775444074904
2016,PT,SKILL_ICTPST,Y15T24,KZPAV,21.41398154188367
2016,PT,SKILL_ICTTRFF,Y15T24,KZPAV,25.88093124725962
2016,PT,SKILL_ICTPRGM,Y15T24,KZPAV,5.815483001636206
2016,PT,SKILL_ICTCMFL,Y15T24,KZSEV,47.640289178191374
2016,PT,SKILL_ICTCPT,Y15T24,KZSEV,28.980744759694044
2016,PT,SKILL_ICTATCH,Y15T24,KZSEV,72.68888174178122
2016,PT,SKILL_ICTSSHT,Y15T24,KZSEV,55.11305636737377
2016,PT,SKILL_ICTCDV,Y15T24,KZSEV,24.81227189462056
2016,PT,SKILL_ICTSFWR,Y15T24,KZSEV,11.71814914770741
2016,PT,SKILL_ICTPST,Y15T24,KZSEV,31.334163019311173
2016,PT,SKILL_ICTTRFF,Y15T24,KZSEV,42.70831876721715
2016,PT,SKILL_ICTPRGM,Y15T24,KZSEV,0.4572595192482485
2016,PT,SKILL_ICTCMFL,Y15T24,KZYUZ,45.6415622732479
2016,PT,SKILL_ICTCPT,Y15T24,KZYUZ,12.507121140341932
2016,PT,SKILL_ICTATCH,Y15T24,KZYUZ,45.04068794713265
2016,PT,SKILL_ICTSSHT,Y15T24,KZYUZ,45.73151351967234
2016,PT,SKILL_ICTCDV,Y15T24,KZYUZ,13.725061016928825
2016,PT,SKILL_ICTSFWR,Y15T24,KZYUZ,9.593000593678228
2016,PT,SKILL_ICTPST,Y15T24,KZYUZ,25.099995802275167
2016,PT,SKILL_ICTTRFF,Y15T24,KZYUZ,21.965194864383506
2016,PT,SKILL_ICTPRGM,Y15T24,KZYUZ,3.3156029432047838
2016,PT,SKILL_ICTCMFL,Y15T24,KZVOS,37.626530080736174
2016,PT,SKILL_ICTCPT,Y15T24,KZVOS,13.845530572677026
2016,PT,SKILL_ICTATCH,Y15T24,KZVOS,49.00830511907862
2016,PT,SKILL_ICTSSHT,Y15T24,KZVOS,55.21717741702116
2016,PT,SKILL_ICTCDV,Y15T24,KZVOS,10.140347831119598
2016,PT,SKILL_ICTSFWR,Y15T24,KZVOS,12.04792082646063
2016,PT,SKILL_ICTPST,Y15T24,KZVOS,26.105275342188268
2016,PT,SKILL_ICTTRFF,Y15T24,KZVOS,25.83499725091877
2016,PT,SKILL_ICTPRGM,Y15T24,KZVOS,1.2339034059669531
2016,PT,SKILL_ICTCMFL,Y15T24,KZNS,62.67474009698453
2016,PT,SKILL_ICTCPT,Y15T24,KZNS,63.8366594602975
2016,PT,SKILL_ICTATCH,Y15T24,KZNS,72.94683077665137
2016,PT,SKILL_ICTSSHT,Y15T24,KZNS,74.28359790182685
2016,PT,SKILL_ICTCDV,Y15T24,KZNS,65.2819527824911
2016,PT,SKILL_ICTSFWR,Y15T24,KZNS,65.5549909130843
2016,PT,SKILL_ICTPST,Y15T24,KZNS,63.36810191126692
2016,PT,SKILL_ICTTRFF,Y15T24,KZNS,58.99776918372797
2016,PT,SKILL_ICTPRGM,Y15T24,KZNS,64.63510219550218
2016,PT,SKILL_ICTCMFL,Y15T24,KZALA,21.8623153767004
2016,PT,SKILL_ICTCPT,Y15T24,KZALA,11.23619629416578
2016,PT,SKILL_ICTATCH,Y15T24,KZALA,48.6878883874679
2016,PT,SKILL_ICTSSHT,Y15T24,KZALA,37.8381553468852
2016,PT,SKILL_ICTCDV,Y15T24,KZALA,16.510163902549685
2016,PT,SKILL_ICTSFWR,Y15T24,KZALA,13.00363777779578
2016,PT,SKILL_ICTPST,Y15T24,KZALA,26.55415751820914
2016,PT,SKILL_ICTTRFF,Y15T24,KZALA,18.548615780987955
2016,PT,SKILL_ICTPRGM,Y15T24,KZALA,10.334448702471908
2016,PT,SKILL_ICTCMFL,Y15T24,KZSHY,23.720230855980365
2016,PT,SKILL_ICTCPT,Y15T24,KZSHY,19.774598471279365
2016,PT,SKILL_ICTATCH,Y15T24,KZSHY,51.11189733837501
2016,PT,SKILL_ICTSSHT,Y15T24,KZSHY,39.75115907097421
2016,PT,SKILL_ICTCDV,Y15T24,KZSHY,21.798642283793647
2016,PT,SKILL_ICTSFWR,Y15T24,KZSHY,16.871945691351744
2016,PT,SKILL_ICTPST,Y15T24,KZSHY,23.17257442746685
2016,PT,SKILL_ICTTRFF,Y15T24,KZSHY,26.322888795524403
2016,PT,SKILL_ICTPRGM,Y15T24,KZSHY,3.352276496473033
2016,PT,SKILL_ICTCMFL,Y_GE15,,28.201704482540368
2016,PT,SKILL_ICTCPT,Y_GE15,,14.434301259259223
2016,PT,SKILL_ICTATCH,Y_GE15,,48.37209853359246
2016,PT,SKILL_ICTSSHT,Y_GE15,,36.033462754574
2016,PT,SKILL_ICTCDV,Y_GE15,,13.176397109029612
2016,PT,SKILL_ICTSFWR,Y_GE15,,13.317743006305047
2016,PT,SKILL_ICTPST,Y_GE15,,17.456380922469755
2016,PT,SKILL_ICTTRFF,Y_GE15,,19.20821364152841
2016,PT,SKILL_ICTPRGM,Y_GE15,,5.0200636219146695
2016,PT,SKILL_ICTCMFL,Y_GE15,KZAKM,41.1250214037299
2016,PT,SKILL_ICTCPT,Y_GE15,KZAKM,17.669001151061295
2016,PT,SKILL_ICTATCH,Y_GE15,KZAKM,47.95804302751663
2016,PT,SKILL_ICTSSHT,Y_GE15,KZAKM,39.78125657055126
2016,PT,SKILL_ICTCDV,Y_GE15,KZAKM,19.079877030011197
2016,PT,SKILL_ICTSFWR,Y_GE15,KZAKM,12.763453571492215
2016,PT,SKILL_ICTPST,Y_GE15,KZAKM,20.2333478650796
2016,PT,SKILL_ICTTRFF,Y_GE15,KZAKM,30.07213389981539
2016,PT,SKILL_ICTPRGM,Y_GE15,KZAKM,2.072311648057483
2016,PT,SKILL_ICTCMFL,Y_GE15,KZAKT,34.72024817265893
2016,PT,SKILL_ICTCPT,Y_GE15,KZAKT,10.469129328434626
2016,PT,SKILL_ICTATCH,Y_GE15,KZAKT,59.24463443110361
2016,PT,SKILL_ICTSSHT,Y_GE15,KZAKT,35.45843838596979
2016,PT,SKILL_ICTCDV,Y_GE15,KZAKT,15.915010524852752
2016,PT,SKILL_ICTSFWR,Y_GE15,KZAKT,14.639999666050752
2016,PT,SKILL_ICTPST,Y_GE15,KZAKT,21.134236283689923
2016,PT,SKILL_ICTTRFF,Y_GE15,KZAKT,15.94674632179388
2016,PT,SKILL_ICTPRGM,Y_GE15,KZAKT,4.788873918107287
2016,PT,SKILL_ICTCMFL,Y_GE15,KZALM,19.589286035517
2016,PT,SKILL_ICTCPT,Y_GE15,KZALM,13.36647321805262
2016,PT,SKILL_ICTATCH,Y_GE15,KZALM,50.72573097597637
2016,PT,SKILL_ICTSSHT,Y_GE15,KZALM,36.79325154925666
2016,PT,SKILL_ICTCDV,Y_GE15,KZALM,14.135749908340248
2016,PT,SKILL_ICTSFWR,Y_GE15,KZALM,7.465615637941358
2016,PT,SKILL_ICTPST,Y_GE15,KZALM,24.1256791394728
2016,PT,SKILL_ICTTRFF,Y_GE15,KZALM,8.417548019933644
2016,PT,SKILL_ICTPRGM,Y_GE15,KZALM,1.3394958856948107
2016,PT,SKILL_ICTCMFL,Y_GE15,KZATY,22.99729154778996
2016,PT,SKILL_ICTCPT,Y_GE15,KZATY,7.36612741724993
2016,PT,SKILL_ICTATCH,Y_GE15,KZATY,62.49163043556072
2016,PT,SKILL_ICTSSHT,Y_GE15,KZATY,26.959575694368432
2016,PT,SKILL_ICTCDV,Y_GE15,KZATY,9.098335606767272
2016,PT,SKILL_ICTSFWR,Y_GE15,KZATY,13.481825830239297
2016,PT,SKILL_ICTPST,Y_GE15,KZATY,7.579925301061804
2016,PT,SKILL_ICTTRFF,Y_GE15,KZATY,14.41130268603082
2016,PT,SKILL_ICTPRGM,Y_GE15,KZATY,5.057693721061271
2016,PT,SKILL_ICTCMFL,Y_GE15,KZZAP,23.977129458510444
2016,PT,SKILL_ICTCPT,Y_GE15,KZZAP,11.49206491229658
2016,PT,SKILL_ICTATCH,Y_GE15,KZZAP,69.87093887018294
2016,PT,SKILL_ICTSSHT,Y_GE15,KZZAP,28.482917110543735
2016,PT,SKILL_ICTCDV,Y_GE15,KZZAP,7.4634854776372865
2016,PT,SKILL_ICTSFWR,Y_GE15,KZZAP,6.790436385658291
2016,PT,SKILL_ICTPST,Y_GE15,KZZAP,14.011138254107813
2016,PT,SKILL_ICTTRFF,Y_GE15,KZZAP,9.18297217417974
2016,PT,SKILL_ICTPRGM,Y_GE15,KZZAP,2.264292330589178
2016,PT,SKILL_ICTCMFL,Y_GE15,KZZHA,17.598876598401322
2016,PT,SKILL_ICTCPT,Y_GE15,KZZHA,9.602037138064953
2016,PT,SKILL_ICTATCH,Y_GE15,KZZHA,27.258003301295314
2016,PT,SKILL_ICTSSHT,Y_GE15,KZZHA,35.90499591176749
2016,PT,SKILL_ICTCDV,Y_GE15,KZZHA,5.7563848760935175
2016,PT,SKILL_ICTSFWR,Y_GE15,KZZHA,12.516090562694597
2016,PT,SKILL_ICTPST,Y_GE15,KZZHA,12.496526689995497
2016,PT,SKILL_ICTTRFF,Y_GE15,KZZHA,13.026255176251675
2016,PT,SKILL_ICTPRGM,Y_GE15,KZZHA,2.524638512814696
2016,PT,SKILL_ICTCMFL,Y_GE15,KZKAR,40.05462414057816
2016,PT,SKILL_ICTCPT,Y_GE15,KZKAR,19.50408248780032
2016,PT,SKILL_ICTATCH,Y_GE15,KZKAR,54.84562987683847
2016,PT,SKILL_ICTSSHT,Y_GE15,KZKAR,37.80898966130549
2016,PT,SKILL_ICTCDV,Y_GE15,KZKAR,18.42483645392912
2016,PT,SKILL_ICTSFWR,Y_GE15,KZKAR,13.622595652036653
2016,PT,SKILL_ICTPST,Y_GE15,KZKAR,20.0404670408608
2016,PT,SKILL_ICTTRFF,Y_GE15,KZKAR,25.83908727445892
2016,PT,SKILL_ICTPRGM,Y_GE15,KZKAR,3.8375205447288097
2016,PT,SKILL_ICTCMFL,Y_GE15,KZKUS,34.72770659984861
2016,PT,SKILL_ICTCPT,Y_GE15,KZKUS,17.666558550700103
2016,PT,SKILL_ICTATCH,Y_GE15,KZKUS,56.16529780630706
2016,PT,SKILL_ICTSSHT,Y_GE15,KZKUS,36.43465095463901
2016,PT,SKILL_ICTCDV,Y_GE15,KZKUS,14.030330794221662
2016,PT,SKILL_ICTSFWR,Y_GE15,KZKUS,14.247271786616386
2016,PT,SKILL_ICTPST,Y_GE15,KZKUS,20.639476538686232
2016,PT,SKILL_ICTTRFF,Y_GE15,KZKUS,24.952652413119445
2016,PT,SKILL_ICTPRGM,Y_GE15,KZKUS,0.5345554443571868
2016,PT,SKILL_ICTCMFL,Y_GE15,KZKZY,16.254029388312325
2016,PT,SKILL_ICTCPT,Y_GE15,KZKZY,17.359343497153663
2016,PT,SKILL_ICTATCH,Y_GE15,KZKZY,22.48704976977183
2016,PT,SKILL_ICTSSHT,Y_GE15,KZKZY,37.34869988192548
2016,PT,SKILL_ICTCDV,Y_GE15,KZKZY,9.13060266340846
2016,PT,SKILL_ICTSFWR,Y_GE15,KZKZY,13.83832092486142
2016,PT,SKILL_ICTPST,Y_GE15,KZKZY,11.403218065473016
2016,PT,SKILL_ICTTRFF,Y_GE15,KZKZY,17.945233165250947
2016,PT,SKILL_ICTPRGM,Y_GE15,KZKZY,5.218487297787953
2016,PT,SKILL_ICTCMFL,Y_GE15,KZMAN,31.965485069628187
2016,PT,SKILL_ICTCPT,Y_GE15,KZMAN,3.439062630202355
2016,PT,SKILL_ICTATCH,Y_GE15,KZMAN,50.05241834777591
2016,PT,SKILL_ICTSSHT,Y_GE15,KZMAN,32.03393434013069
2016,PT,SKILL_ICTCDV,Y_GE15,KZMAN,4.658945775545845
2016,PT,SKILL_ICTSFWR,Y_GE15,KZMAN,9.147764955068258
2016,PT,SKILL_ICTPST,Y_GE15,KZMAN,6.553661781963008
2016,PT,SKILL_ICTTRFF,Y_GE15,KZMAN,9.871495415585528
2016,PT,SKILL_ICTPRGM,Y_GE15,KZMAN,2.160405656334809
2016,PT,SKILL_ICTCMFL,Y_GE15,KZPAV,26.851386845804576
2016,PT,SKILL_ICTCPT,Y_GE15,KZPAV,20.424746027133956
2016,PT,SKILL_ICTATCH,Y_GE15,KZPAV,52.27686663648549
2016,PT,SKILL_ICTSSHT,Y_GE15,KZPAV,22.7899799996238
2016,PT,SKILL_ICTCDV,Y_GE15,KZPAV,9.80775312631678
2016,PT,SKILL_ICTSFWR,Y_GE15,KZPAV,11.46941959732706
2016,PT,SKILL_ICTPST,Y_GE15,KZPAV,9.48022138539246
2016,PT,SKILL_ICTTRFF,Y_GE15,KZPAV,17.951440479035575
2016,PT,SKILL_ICTPRGM,Y_GE15,KZPAV,3.0535358645790853
2016,PT,SKILL_ICTCMFL,Y_GE15,KZSEV,36.411772836636686
2016,PT,SKILL_ICTCPT,Y_GE15,KZSEV,19.538956269242146
2016,PT,SKILL_ICTATCH,Y_GE15,KZSEV,53.45678662976876
2016,PT,SKILL_ICTSSHT,Y_GE15,KZSEV,36.74036372796803
2016,PT,SKILL_ICTCDV,Y_GE15,KZSEV,16.159960443842223
2016,PT,SKILL_ICTSFWR,Y_GE15,KZSEV,6.178121023254449
2016,PT,SKILL_ICTPST,Y_GE15,KZSEV,14.507786841975392
2016,PT,SKILL_ICTTRFF,Y_GE15,KZSEV,30.96465445162256
2016,PT,SKILL_ICTPRGM,Y_GE15,KZSEV,0.9828917217290708
2016,PT,SKILL_ICTCMFL,Y_GE15,KZYUZ,35.82127054951109
2016,PT,SKILL_ICTCPT,Y_GE15,KZYUZ,7.829861058283813
2016,PT,SKILL_ICTATCH,Y_GE15,KZYUZ,33.63753520677621
2016,PT,SKILL_ICTSSHT,Y_GE15,KZYUZ,32.107211386802106
2016,PT,SKILL_ICTCDV,Y_GE15,KZYUZ,12.77956488862076
2016,PT,SKILL_ICTSFWR,Y_GE15,KZYUZ,6.537677390367367
2016,PT,SKILL_ICTPST,Y_GE15,KZYUZ,16.23517664627945
2016,PT,SKILL_ICTTRFF,Y_GE15,KZYUZ,16.850561362456382
2016,PT,SKILL_ICTPRGM,Y_GE15,KZYUZ,1.5856609250671974
2016,PT,SKILL_ICTCMFL,Y_GE15,KZVOS,25.03556594587122
2016,PT,SKILL_ICTCPT,Y_GE15,KZVOS,9.01373041552165
2016,PT,SKILL_ICTATCH,Y_GE15,KZVOS,42.556182562477616
2016,PT,SKILL_ICTSSHT,Y_GE15,KZVOS,43.210070753681904
2016,PT,SKILL_ICTCDV,Y_GE15,KZVOS,6.573248167384602
2016,PT,SKILL_ICTSFWR,Y_GE15,KZVOS,7.460039297294049
2016,PT,SKILL_ICTPST,Y_GE15,KZVOS,14.805000907098115
2016,PT,SKILL_ICTTRFF,Y_GE15,KZVOS,16.580250577795614
2016,PT,SKILL_ICTPRGM,Y_GE15,KZVOS,1.445197442467492
2016,PT,SKILL_ICTCMFL,Y_GE15,KZNS,34.6925653839916
2016,PT,SKILL_ICTCPT,Y_GE15,KZNS,28.9230676175126
2016,PT,SKILL_ICTATCH,Y_GE15,KZNS,75.21699140895899
2016,PT,SKILL_ICTSSHT,Y_GE15,KZNS,58.53113592152353
2016,PT,SKILL_ICTCDV,Y_GE15,KZNS,24.081869723438583
2016,PT,SKILL_ICTSFWR,Y_GE15,KZNS,48.263195190800886
2016,PT,SKILL_ICTPST,Y_GE15,KZNS,30.548147070898462
2016,PT,SKILL_ICTTRFF,Y_GE15,KZNS,34.40114601858325
2016,PT,SKILL_ICTPRGM,Y_GE15,KZNS,25.135264186698898
2016,PT,SKILL_ICTCMFL,Y_GE15,KZALA,118.29302760468757
2016,PT,SKILL_ICTCPT,Y_GE15,KZALA,58.8008077489517
2016,PT,SKILL_ICTATCH,Y_GE15,KZALA,203.8954899018058
2016,PT,SKILL_ICTSSHT,Y_GE15,KZALA,164.92041572333818
2016,PT,SKILL_ICTCDV,Y_GE15,KZALA,15.595325136354829
2016,PT,SKILL_ICTSFWR,Y_GE15,KZALA,51.2009546713045
2016,PT,SKILL_ICTPST,Y_GE15,KZALA,78.46752005220907
2016,PT,SKILL_ICTTRFF,Y_GE15,KZALA,75.54176663497158
2016,PT,SKILL_ICTPRGM,Y_GE15,KZALA,15.879818544088344
2016,PT,SKILL_ICTCMFL,Y_GE15,KZSHY,31.782476068935978
2016,PT,SKILL_ICTCPT,Y_GE15,KZSHY,19.37365800835979
2016,PT,SKILL_ICTATCH,Y_GE15,KZSHY,58.433195263884585
2016,PT,SKILL_ICTSSHT,Y_GE15,KZSHY,45.70679161649021
2016,PT,SKILL_ICTCDV,Y_GE15,KZSHY,14.505464503393243
2016,PT,SKILL_ICTSFWR,Y_GE15,KZSHY,17.254823928701647
2016,PT,SKILL_ICTPST,Y_GE15,KZSHY,23.604852125206204
2016,PT,SKILL_ICTTRFF,Y_GE15,KZSHY,31.06627382453336
2016,PT,SKILL_ICTPRGM,Y_GE15,KZSHY,2.501921326809873
2017,PT,SKILL_ICTCMFL,Y15T24,,35.553287910102604
2017,PT,SKILL_ICTCPT,Y15T24,,19.516016147864
2017,PT,SKILL_ICTATCH,Y15T24,,67.1475298806582
2017,PT,SKILL_ICTSSHT,Y15T24,,48.34964407875351
2017,PT,SKILL_ICTCDV,Y15T24,,19.21913085433017
2017,PT,SKILL_ICTSFWR,Y15T24,,20.52700427368517
2017,PT,SKILL_ICTPST,Y15T24,,27.98932955459398
2017,PT,SKILL_ICTTRFF,Y15T24,,23.472226389009325
2017,PT,SKILL_ICTPRGM,Y15T24,,6.2879762689031145
2017,PT,SKILL_ICTCMFL,Y15T24,KZAKM,66.80628710849555
2017,PT,SKILL_ICTCPT,Y15T24,KZAKM,36.24302334104736
2017,PT,SKILL_ICTATCH,Y15T24,KZAKM,67.20929008244904
2017,PT,SKILL_ICTSSHT,Y15T24,KZAKM,50.426714975339536
2017,PT,SKILL_ICTCDV,Y15T24,KZAKM,32.1036262919254
2017,PT,SKILL_ICTSFWR,Y15T24,KZAKM,19.97549661245903
2017,PT,SKILL_ICTPST,Y15T24,KZAKM,48.21617433008367
2017,PT,SKILL_ICTTRFF,Y15T24,KZAKM,49.41621202760296
2017,PT,SKILL_ICTPRGM,Y15T24,KZAKM,5.624260447972188
2017,PT,SKILL_ICTCMFL,Y15T24,KZAKT,48.66748542935135
2017,PT,SKILL_ICTCPT,Y15T24,KZAKT,18.67907251257437
2017,PT,SKILL_ICTATCH,Y15T24,KZAKT,88.63860367696842
2017,PT,SKILL_ICTSSHT,Y15T24,KZAKT,49.061533053565306
2017,PT,SKILL_ICTCDV,Y15T24,KZAKT,30.701864782644545
2017,PT,SKILL_ICTSFWR,Y15T24,KZAKT,23.47447586892275
2017,PT,SKILL_ICTPST,Y15T24,KZAKT,30.9969665276506
2017,PT,SKILL_ICTTRFF,Y15T24,KZAKT,38.20699651519557
2017,PT,SKILL_ICTPRGM,Y15T24,KZAKT,7.876612752735116
2017,PT,SKILL_ICTCMFL,Y15T24,KZALM,30.022620904836195
2017,PT,SKILL_ICTCPT,Y15T24,KZALM,17.6801872074883
2017,PT,SKILL_ICTATCH,Y15T24,KZALM,71.93232449774445
2017,PT,SKILL_ICTSSHT,Y15T24,KZALM,43.864664586583466
2017,PT,SKILL_ICTCDV,Y15T24,KZALM,21.52145085803432
2017,PT,SKILL_ICTSFWR,Y15T24,KZALM,17.966458658346333
2017,PT,SKILL_ICTPST,Y15T24,KZALM,17.609594383775352
2017,PT,SKILL_ICTTRFF,Y15T24,KZALM,10.904836193447736
2017,PT,SKILL_ICTPRGM,Y15T24,KZALM,3.06396255850234
2017,PT,SKILL_ICTCMFL,Y15T24,KZATY,39.347463343629066
2017,PT,SKILL_ICTCPT,Y15T24,KZATY,14.005751411225903
2017,PT,SKILL_ICTATCH,Y15T24,KZATY,79.84379821730084
2017,PT,SKILL_ICTSSHT,Y15T24,KZATY,37.0610998686406
2017,PT,SKILL_ICTCDV,Y15T24,KZATY,11.12531212648371
2017,PT,SKILL_ICTSFWR,Y15T24,KZATY,17.140625554727162
2017,PT,SKILL_ICTPST,Y15T24,KZATY,23.338185346918973
2017,PT,SKILL_ICTTRFF,Y15T24,KZATY,26.965361356670336
2017,PT,SKILL_ICTPRGM,Y15T24,KZATY,8.37623223393806
2017,PT,SKILL_ICTCMFL,Y15T24,KZZAP,35.30163419380553
2017,PT,SKILL_ICTCPT,Y15T24,KZZAP,25.372206982251296
2017,PT,SKILL_ICTATCH,Y15T24,KZZAP,84.89625188592765
2017,PT,SKILL_ICTSSHT,Y15T24,KZZAP,56.80640547701109
2017,PT,SKILL_ICTCDV,Y15T24,KZZAP,21.36526693395231
2017,PT,SKILL_ICTSFWR,Y15T24,KZZAP,10.777004056176876
2017,PT,SKILL_ICTPST,Y15T24,KZZAP,29.488171437949877
2017,PT,SKILL_ICTTRFF,Y15T24,KZZAP,16.85775245597993
2017,PT,SKILL_ICTPRGM,Y15T24,KZZAP,3.825232702632998
2017,PT,SKILL_ICTCMFL,Y15T24,KZZHA,27.97091961547738
2017,PT,SKILL_ICTCPT,Y15T24,KZZHA,14.09978919540302
2017,PT,SKILL_ICTATCH,Y15T24,KZZHA,54.01445098935621
2017,PT,SKILL_ICTSSHT,Y15T24,KZZHA,46.581864540035646
2017,PT,SKILL_ICTCDV,Y15T24,KZZHA,12.546162447964468
2017,PT,SKILL_ICTSFWR,Y15T24,KZZHA,19.54500036021588
2017,PT,SKILL_ICTPST,Y15T24,KZZHA,20.57490454279208
2017,PT,SKILL_ICTTRFF,Y15T24,KZZHA,22.99618171168321
2017,PT,SKILL_ICTPRGM,Y15T24,KZZHA,6.275900304773957
2017,PT,SKILL_ICTCMFL,Y15T24,KZKAR,49.35117083336868
2017,PT,SKILL_ICTCPT,Y15T24,KZKAR,38.72388918580352
2017,PT,SKILL_ICTATCH,Y15T24,KZKAR,80.16832204961806
2017,PT,SKILL_ICTSSHT,Y15T24,KZKAR,60.69953087488017
2017,PT,SKILL_ICTCDV,Y15T24,KZKAR,28.917788579814896
2017,PT,SKILL_ICTSFWR,Y15T24,KZKAR,36.13705579450114
2017,PT,SKILL_ICTPST,Y15T24,KZKAR,50.51281398722419
2017,PT,SKILL_ICTTRFF,Y15T24,KZKAR,41.83838229597016
2017,PT,SKILL_ICTPRGM,Y15T24,KZKAR,10.869337767258516
2017,PT,SKILL_ICTCMFL,Y15T24,KZKUS,51.81388599493973
2017,PT,SKILL_ICTCPT,Y15T24,KZKUS,35.98563774371186
2017,PT,SKILL_ICTATCH,Y15T24,KZKUS,81.92689833390627
2017,PT,SKILL_ICTSSHT,Y15T24,KZKUS,63.306481619288576
